"Nomenclature","ReporterISO3","ProductCode","ReporterName","PartnerISO3","PartnerName","Year","TradeFlowName","TradeFlowCode","TradeValue in 1000 USD"
"H0","JAM"," Total","Jamaica","ESP","Spain","2010","Export","6","391.640"
"H0","JAM"," Total","Jamaica","ESP","Spain","2010","Import","5","28938.207"
"H0","JAM"," Total","Jamaica","EST","Estonia","2010","Import","5","19.355"
"H0","JAM"," Total","Jamaica","FIN","Finland","2010","Export","6","73.546"
"H0","JAM"," Total","Jamaica","FIN","Finland","2010","Import","5","3239.319"
"H0","JAM"," Total","Jamaica","FJI","Fiji","2010","Export","6",".000"
"H0","JAM"," Total","Jamaica","FRA","France","2010","Export","6","15414.348"
"H0","JAM"," Total","Jamaica","FRA","France","2010","Import","5","39578.557"
"H0","JAM"," Total","Jamaica","FRE","Free Zones","2010","Export","6",".000"
"H0","JAM"," Total","Jamaica","FRE","Free Zones","2010","Import","5","613.758"
"H0","JAM"," Total","Jamaica","GBR","United Kingdom","2010","Export","6","82567.470"
"H0","JAM"," Total","Jamaica","GBR","United Kingdom","2010","Import","5","80892.278"
"H0","JAM"," Total","Jamaica","GEO","Georgia","2010","Export","6","7994.966"
"H0","JAM"," Total","Jamaica","GEO","Georgia","2010","Import","5","26.358"
"H0","JAM"," Total","Jamaica","GHA","Ghana","2010","Export","6",".175"
"H0","JAM"," Total","Jamaica","GHA","Ghana","2010","Import","5","330.865"
"H0","JAM"," Total","Jamaica","GIN","Guinea","2010","Export","6",".000"
"H0","JAM"," Total","Jamaica","GMB","Gambia, The","2010","Import","5","14.640"
"H0","JAM"," Total","Jamaica","GRC","Greece","2010","Export","6","124.233"
"H0","JAM"," Total","Jamaica","GRC","Greece","2010","Import","5","421.047"
"H0","JAM"," Total","Jamaica","GRD","Grenada","2010","Export","6","1811.729"
"H0","JAM"," Total","Jamaica","GRD","Grenada","2010","Import","5","284.199"
"H0","JAM"," Total","Jamaica","GTM","Guatemala","2010","Export","6","79.909"
"H0","JAM"," Total","Jamaica","GTM","Guatemala","2010","Import","5","22219.388"
"H0","JAM"," Total","Jamaica","GUY","Guyana","2010","Export","6","6335.703"
"H0","JAM"," Total","Jamaica","GUY","Guyana","2010","Import","5","42209.695"
"H0","JAM"," Total","Jamaica","HKG","Hong Kong, China","2010","Export","6","612.625"
"H0","JAM"," Total","Jamaica","HKG","Hong Kong, China","2010","Import","5","27831.956"
"H0","JAM"," Total","Jamaica","HND","Honduras","2010","Export","6","163.964"
"H0","JAM"," Total","Jamaica","HND","Honduras","2010","Import","5","8773.181"
"H0","JAM"," Total","Jamaica","HRV","Croatia","2010","Export","6","1.187"
"H0","JAM"," Total","Jamaica","HRV","Croatia","2010","Import","5","6.381"
"H0","JAM"," Total","Jamaica","HTI","Haiti","2010","Export","6","2330.635"
"H0","JAM"," Total","Jamaica","HTI","Haiti","2010","Import","5","20.097"
"H0","JAM"," Total","Jamaica","HUN","Hungary","2010","Export","6",".000"
"H0","JAM"," Total","Jamaica","HUN","Hungary","2010","Import","5","940.650"
"H0","JAM"," Total","Jamaica","IDN","Indonesia","2010","Export","6","5923.451"
"H0","JAM"," Total","Jamaica","IDN","Indonesia","2010","Import","5","10679.384"
"H0","JAM"," Total","Jamaica","IND","India","2010","Export","6","581.069"
"H0","JAM"," Total","Jamaica","IND","India","2010","Import","5","26164.545"
"H0","JAM"," Total","Jamaica","IRL","Ireland","2010","Export","6","1814.548"
"H0","JAM"," Total","Jamaica","IRL","Ireland","2010","Import","5","5941.186"
"H0","JAM"," Total","Jamaica","IRN","Iran, Islamic Rep.","2010","Import","5","217.122"
"H0","JAM"," Total","Jamaica","ISL","Iceland","2010","Export","6","18325.440"
"H0","JAM"," Total","Jamaica","ISL","Iceland","2010","Import","5","89.741"
"H0","JAM"," Total","Jamaica","ISR","Israel","2010","Export","6",".060"
"H0","JAM"," Total","Jamaica","ISR","Israel","2010","Import","5","6074.303"
"H0","JAM"," Total","Jamaica","ITA","Italy","2010","Export","6","982.301"
"H0","JAM"," Total","Jamaica","ITA","Italy","2010","Import","5","14570.776"
"H0","JAM"," Total","Jamaica","JOR","Jordan","2010","Import","5","141.377"
"H0","JAM"," Total","Jamaica","JPN","Japan","2010","Export","6","15706.861"
"H0","JAM"," Total","Jamaica","JPN","Japan","2010","Import","5","120952.060"
"H0","JAM"," Total","Jamaica","KAZ","Kazakhstan","2010","Export","6",".010"
"H0","JAM"," Total","Jamaica","KHM","Cambodia","2010","Import","5","20.357"
"H0","JAM"," Total","Jamaica","KNA","St. Kitts and Nevis","2010","Export","6","2891.647"
"H0","JAM"," Total","Jamaica","KNA","St. Kitts and Nevis","2010","Import","5","3.873"
"H0","JAM"," Total","Jamaica","KOR","Korea, Rep.","2010","Export","6","17271.049"
"H0","JAM"," Total","Jamaica","KOR","Korea, Rep.","2010","Import","5","22800.868"
"H0","JAM"," Total","Jamaica","LBN","Lebanon","2010","Export","6",".000"
"H0","JAM"," Total","Jamaica","LBN","Lebanon","2010","Import","5","27.834"
"H0","JAM"," Total","Jamaica","LBR","Liberia","2010","Import","5",".752"
"H0","JAM"," Total","Jamaica","LCA","St. Lucia","2010","Export","6","4536.126"
"H0","JAM"," Total","Jamaica","LCA","St. Lucia","2010","Import","5","1027.110"
"H0","JAM"," Total","Jamaica","LKA","Sri Lanka","2010","Export","6","7.731"
"H0","JAM"," Total","Jamaica","LKA","Sri Lanka","2010","Import","5","1809.164"
"H0","JAM"," Total","Jamaica","LSO","Lesotho","2010","Import","5","4.802"
"H0","JAM"," Total","Jamaica","LTU","Lithuania","2010","Import","5","41.035"
"H0","JAM"," Total","Jamaica","LUX","Luxembourg","2010","Export","6",".152"
"H0","JAM"," Total","Jamaica","MAC","Macao","2010","Export","6","12.882"
"H0","JAM"," Total","Jamaica","MAR","Morocco","2010","Export","6",".112"
"H0","JAM"," Total","Jamaica","MAR","Morocco","2010","Import","5","121.214"
"H0","JAM"," Total","Jamaica","MDV","Maldives","2010","Export","6",".000"
"H0","JAM"," Total","Jamaica","MEX","Mexico","2010","Export","6","1984.860"
"H0","JAM"," Total","Jamaica","MEX","Mexico","2010","Import","5","77225.717"
"H0","JAM"," Total","Jamaica","MKD","Macedonia, FYR","2010","Import","5",".486"
"H0","JAM"," Total","Jamaica","MLT","Malta","2010","Import","5","354.205"
"H0","JAM"," Total","Jamaica","MOZ","Mozambique","2010","Export","6",".000"
"H0","JAM"," Total","Jamaica","MSR","Montserrat","2010","Export","6","444.387"
"H0","JAM"," Total","Jamaica","MWI","Malawi","2010","Export","6",".000"
"H0","JAM"," Total","Jamaica","MYS","Malaysia","2010","Export","6","48.798"
"H0","JAM"," Total","Jamaica","MYS","Malaysia","2010","Import","5","15060.633"
"H0","JAM"," Total","Jamaica","NGA","Nigeria","2010","Export","6","39.954"
"H0","JAM"," Total","Jamaica","NGA","Nigeria","2010","Import","5","32.293"
"H0","JAM"," Total","Jamaica","NIC","Nicaragua","2010","Export","6","66.545"
"H0","JAM"," Total","Jamaica","NIC","Nicaragua","2010","Import","5","2364.414"
"H0","JAM"," Total","Jamaica","NLD","Netherlands","2010","Export","6","66352.456"
"H0","JAM"," Total","Jamaica","NLD","Netherlands","2010","Import","5","21300.630"
"H0","JAM"," Total","Jamaica","NOR","Norway","2010","Export","6","68422.521"
"H0","JAM"," Total","Jamaica","NOR","Norway","2010","Import","5","21170.914"
"H0","JAM"," Total","Jamaica","NZL","New Zealand","2010","Export","6","2813.108"
"H0","JAM"," Total","Jamaica","NZL","New Zealand","2010","Import","5","32677.099"
"H0","JAM"," Total","Jamaica","OAS","Other Asia, nes","2010","Export","6","890.864"
"H0","JAM"," Total","Jamaica","OAS","Other Asia, nes","2010","Import","5","16408.139"
"H0","JAM"," Total","Jamaica","OMN","Oman","2010","Export","6",".000"
"H0","JAM"," Total","Jamaica","PAK","Pakistan","2010","Export","6",".000"
"H0","JAM"," Total","Jamaica","PAK","Pakistan","2010","Import","5","1529.150"
"H0","JAM"," Total","Jamaica","PAN","Panama","2010","Export","6","2060.635"
"H0","JAM"," Total","Jamaica","PAN","Panama","2010","Import","5","42132.060"
"H0","JAM"," Total","Jamaica","PER","Peru","2010","Export","6","1070.743"
"H0","JAM"," Total","Jamaica","PER","Peru","2010","Import","5","3800.545"
"H0","JAM"," Total","Jamaica","PHL","Philippines","2010","Export","6","1872.273"
"H0","JAM"," Total","Jamaica","PHL","Philippines","2010","Import","5","1399.286"
"H0","JAM"," Total","Jamaica","POL","Poland","2010","Export","6","1.443"
"H0","JAM"," Total","Jamaica","POL","Poland","2010","Import","5","390.445"
"H0","JAM"," Total","Jamaica","PRK","Korea, Dem. Rep.","2010","Export","6","189.852"
"H0","JAM"," Total","Jamaica","PRK","Korea, Dem. Rep.","2010","Import","5","2103.175"
"H0","JAM"," Total","Jamaica","PRT","Portugal","2010","Export","6","7.017"
"H0","JAM"," Total","Jamaica","PRT","Portugal","2010","Import","5","911.468"
"H0","JAM"," Total","Jamaica","QAT","Qatar","2010","Export","6","1.004"
"H0","JAM"," Total","Jamaica","QAT","Qatar","2010","Import","5","145.096"
"H0","JAM"," Total","Jamaica","ROM","Romania","2010","Export","6","1.316"
"H0","JAM"," Total","Jamaica","ROM","Romania","2010","Import","5","18.795"
"H0","JAM"," Total","Jamaica","RUS","Russian Federation","2010","Export","6","37292.935"
"H0","JAM"," Total","Jamaica","RUS","Russian Federation","2010","Import","5","159.252"
"H0","JAM"," Total","Jamaica","SAU","Saudi Arabia","2010","Import","5","10.093"
"H0","JAM"," Total","Jamaica","SGP","Singapore","2010","Export","6","4681.744"
"H0","JAM"," Total","Jamaica","SGP","Singapore","2010","Import","5","4331.584"
"H0","JAM"," Total","Jamaica","SLV","El Salvador","2010","Export","6","106.787"
"H0","JAM"," Total","Jamaica","SLV","El Salvador","2010","Import","5","15634.216"
"H0","JAM"," Total","Jamaica","SOM","Somalia","2010","Import","5",".584"
"H0","JAM"," Total","Jamaica","SUR","Suriname","2010","Export","6","2566.056"
"H0","JAM"," Total","Jamaica","SUR","Suriname","2010","Import","5","23830.190"
"H0","JAM"," Total","Jamaica","SVK","Slovak Republic","2010","Export","6",".120"
"H0","JAM"," Total","Jamaica","SVK","Slovak Republic","2010","Import","5","322.125"
"H0","JAM"," Total","Jamaica","SVN","Slovenia","2010","Export","6",".106"
"H0","JAM"," Total","Jamaica","SVN","Slovenia","2010","Import","5","318.733"
"H0","JAM"," Total","Jamaica","SWE","Sweden","2010","Export","6","262.199"
"H0","JAM"," Total","Jamaica","SWE","Sweden","2010","Import","5","18530.404"
"H0","JAM"," Total","Jamaica","TCA","Turks and Caicos Isl.","2010","Export","6","1201.761"
"H0","JAM"," Total","Jamaica","TCA","Turks and Caicos Isl.","2010","Import","5","123.125"
"H0","JAM"," Total","Jamaica","THA","Thailand","2010","Export","6","515.271"
"H0","JAM"," Total","Jamaica","THA","Thailand","2010","Import","5","38036.988"
"H0","JAM"," Total","Jamaica","TTO","Trinidad and Tobago","2010","Export","6","15612.397"
"H0","JAM"," Total","Jamaica","TTO","Trinidad and Tobago","2010","Import","5","721031.406"
"H0","JAM"," Total","Jamaica","TUN","Tunisia","2010","Export","6",".257"
"H0","JAM"," Total","Jamaica","TUN","Tunisia","2010","Import","5","2.027"
"H0","JAM"," Total","Jamaica","TUR","Turkey","2010","Import","5","20097.508"
"H0","JAM"," Total","Jamaica","TZA","Tanzania","2010","Export","6",".000"
"H0","JAM"," Total","Jamaica","UGA","Uganda","2010","Export","6",".000"
"H0","JAM"," Total","Jamaica","UGA","Uganda","2010","Import","5","29.928"
"H0","JAM"," Total","Jamaica","UKR","Ukraine","2010","Export","6","13543.470"
"H0","JAM"," Total","Jamaica","UNS","Unspecified","2010","Import","5","93945.179"
"H0","JAM"," Total","Jamaica","URY","Uruguay","2010","Export","6",".000"
"H0","JAM"," Total","Jamaica","URY","Uruguay","2010","Import","5","1596.971"
"H0","JAM"," Total","Jamaica","USA","United States","2010","Export","6","609193.196"
"H0","JAM"," Total","Jamaica","USA","United States","2010","Import","5","1875094.825"
"H0","JAM"," Total","Jamaica","VCT","St. Vincent and the Grenadines","2010","Export","6","2278.610"
"H0","JAM"," Total","Jamaica","VCT","St. Vincent and the Grenadines","2010","Import","5","391.356"
"H0","JAM"," Total","Jamaica","VEN","Venezuela","2010","Export","6","164.994"
"H0","JAM"," Total","Jamaica","VEN","Venezuela","2010","Import","5","732815.679"
"H0","JAM"," Total","Jamaica","VGB","British Virgin Islands","2010","Export","6","1022.203"
"H0","JAM"," Total","Jamaica","VGB","British Virgin Islands","2010","Import","5","39.128"
"H0","JAM"," Total","Jamaica","VNM","Vietnam","2010","Export","6","215.041"
"H0","JAM"," Total","Jamaica","VNM","Vietnam","2010","Import","5","2975.100"
"H0","JAM"," Total","Jamaica","VUT","Vanuatu","2010","Import","5","2.407"
"H0","JAM"," Total","Jamaica","WLD"," World","2010","Export","6","1246732.712"
"H0","JAM"," Total","Jamaica","WLD"," World","2010","Import","5","5225226.738"
"H0","JAM"," Total","Jamaica","ZAF","South Africa","2010","Export","6","1.307"
"H0","JAM"," Total","Jamaica","ZAF","South Africa","2010","Import","5","1783.375"
"H0","JAM"," Total","Jamaica","ZWE","Zimbabwe","2010","Export","6",".000"
"H0","JAM"," Total","Jamaica","ZWE","Zimbabwe","2010","Import","5","75.427"
"H0","JOR"," Total","Jordan","AFG","Afghanistan","2010","Export","6","1124.515"
"H0","JOR"," Total","Jordan","AFG","Afghanistan","2010","Import","5","1916.406"
"H0","JOR"," Total","Jordan","AGO","Angola","2010","Export","6","88.986"
"H0","JOR"," Total","Jordan","ALB","Albania","2010","Export","6","329.022"
"H0","JOR"," Total","Jordan","ALB","Albania","2010","Import","5","21.790"
"H0","JOR"," Total","Jordan","ARE","United Arab Emirates","2010","Export","6","252620.211"
"H0","JOR"," Total","Jordan","ARE","United Arab Emirates","2010","Import","5","405019.413"
"H0","JOR"," Total","Jordan","ARG","Argentina","2010","Export","6","52.224"
"H0","JOR"," Total","Jordan","ARG","Argentina","2010","Import","5","164837.170"
"H0","JOR"," Total","Jordan","ARM","Armenia","2010","Export","6","32.332"
"H0","JOR"," Total","Jordan","ARM","Armenia","2010","Import","5","7.813"
"H0","JOR"," Total","Jordan","AUS","Australia","2010","Export","6","3628.555"
"H0","JOR"," Total","Jordan","AUS","Australia","2010","Import","5","118509.264"
"H0","JOR"," Total","Jordan","AUT","Austria","2010","Export","6","6912.157"
"H0","JOR"," Total","Jordan","AUT","Austria","2010","Import","5","54394.552"
"H0","JOR"," Total","Jordan","AZE","Azerbaijan","2010","Export","6","1349.792"
"H0","JOR"," Total","Jordan","AZE","Azerbaijan","2010","Import","5","4.972"
"H0","JOR"," Total","Jordan","BDI","Burundi","2010","Export","6","3.755"
"H0","JOR"," Total","Jordan","BEL","Belgium","2010","Export","6","12376.421"
"H0","JOR"," Total","Jordan","BEL","Belgium","2010","Import","5","97391.646"
"H0","JOR"," Total","Jordan","BEN","Benin","2010","Export","6","221.831"
"H0","JOR"," Total","Jordan","BFA","Burkina Faso","2010","Export","6","60.527"
"H0","JOR"," Total","Jordan","BFA","Burkina Faso","2010","Import","5","319.314"
"H0","JOR"," Total","Jordan","BGD","Bangladesh","2010","Export","6","9412.232"
"H0","JOR"," Total","Jordan","BGD","Bangladesh","2010","Import","5","4477.025"
"H0","JOR"," Total","Jordan","BGR","Bulgaria","2010","Export","6","7697.788"
"H0","JOR"," Total","Jordan","BGR","Bulgaria","2010","Import","5","15189.137"
"H0","JOR"," Total","Jordan","BHR","Bahrain","2010","Export","6","34090.748"
"H0","JOR"," Total","Jordan","BHR","Bahrain","2010","Import","5","256957.229"
"H0","JOR"," Total","Jordan","BIH","Bosnia and Herzegovina","2010","Export","6","820.594"
"H0","JOR"," Total","Jordan","BIH","Bosnia and Herzegovina","2010","Import","5","3814.690"
"H0","JOR"," Total","Jordan","BLR","Belarus","2010","Export","6","4.993"
"H0","JOR"," Total","Jordan","BLR","Belarus","2010","Import","5","106.627"
"H0","JOR"," Total","Jordan","BOL","Bolivia","2010","Export","6","82.511"
"H0","JOR"," Total","Jordan","BOL","Bolivia","2010","Import","5",".999"
"H0","JOR"," Total","Jordan","BRA","Brazil","2010","Export","6","1036.683"
"H0","JOR"," Total","Jordan","BRA","Brazil","2010","Import","5","184893.239"
"H0","JOR"," Total","Jordan","BRN","Brunei","2010","Export","6",".000"
"H0","JOR"," Total","Jordan","BRN","Brunei","2010","Import","5","2.279"
"H0","JOR"," Total","Jordan","CAF","Central African Republic","2010","Export","6",".000"
"H0","JOR"," Total","Jordan","CAN","Canada","2010","Export","6","13135.600"
"H0","JOR"," Total","Jordan","CAN","Canada","2010","Import","5","75935.251"
"H0","JOR"," Total","Jordan","CHE","Switzerland","2010","Export","6","63836.766"
"H0","JOR"," Total","Jordan","CHE","Switzerland","2010","Import","5","132452.411"
"H0","JOR"," Total","Jordan","CHL","Chile","2010","Export","6","153.607"
"H0","JOR"," Total","Jordan","CHL","Chile","2010","Import","5","5554.159"
"H0","JOR"," Total","Jordan","CHN","China","2010","Export","6","110713.592"
"H0","JOR"," Total","Jordan","CHN","China","2010","Import","5","1655715.786"
"H0","JOR"," Total","Jordan","CIV","Cote d'Ivoire","2010","Export","6","245.281"
"H0","JOR"," Total","Jordan","CIV","Cote d'Ivoire","2010","Import","5","1345.835"
"H0","JOR"," Total","Jordan","CMR","Cameroon","2010","Export","6","143.765"
"H0","JOR"," Total","Jordan","CMR","Cameroon","2010","Import","5","230.255"
"H0","JOR"," Total","Jordan","COG","Congo, Rep.","2010","Export","6","440.096"
"H0","JOR"," Total","Jordan","COG","Congo, Rep.","2010","Import","5","162.555"
"H0","JOR"," Total","Jordan","COL","Colombia","2010","Export","6","790.096"
"H0","JOR"," Total","Jordan","COL","Colombia","2010","Import","5","2469.392"
"H0","JOR"," Total","Jordan","COM","Comoros","2010","Export","6","5.758"
"H0","JOR"," Total","Jordan","CRI","Costa Rica","2010","Export","6","285.201"
"H0","JOR"," Total","Jordan","CRI","Costa Rica","2010","Import","5","1571.096"
"H0","JOR"," Total","Jordan","CUB","Cuba","2010","Import","5","72.355"
"H0","JOR"," Total","Jordan","CYP","Cyprus","2010","Export","6","2505.968"
"H0","JOR"," Total","Jordan","CYP","Cyprus","2010","Import","5","13359.349"
"H0","JOR"," Total","Jordan","CZE","Czech Republic","2010","Export","6","615.816"
"H0","JOR"," Total","Jordan","CZE","Czech Republic","2010","Import","5","51462.260"
"H0","JOR"," Total","Jordan","DEU","Germany","2010","Export","6","5622.663"
"H0","JOR"," Total","Jordan","DEU","Germany","2010","Import","5","923900.457"
"H0","JOR"," Total","Jordan","DJI","Djibouti","2010","Export","6","1254.580"
"H0","JOR"," Total","Jordan","DJI","Djibouti","2010","Import","5","118.310"
"H0","JOR"," Total","Jordan","DNK","Denmark","2010","Export","6","680.565"
"H0","JOR"," Total","Jordan","DNK","Denmark","2010","Import","5","48896.693"
"H0","JOR"," Total","Jordan","DOM","Dominican Republic","2010","Export","6","897.848"
"H0","JOR"," Total","Jordan","DOM","Dominican Republic","2010","Import","5","417.883"
"H0","JOR"," Total","Jordan","DZA","Algeria","2010","Export","6","125349.133"
"H0","JOR"," Total","Jordan","DZA","Algeria","2010","Import","5","17246.592"
"H0","JOR"," Total","Jordan","ECU","Ecuador","2010","Export","6","1839.109"
"H0","JOR"," Total","Jordan","ECU","Ecuador","2010","Import","5","1064.468"
"H0","JOR"," Total","Jordan","EGY","Egypt, Arab Rep.","2010","Export","6","123917.186"
"H0","JOR"," Total","Jordan","EGY","Egypt, Arab Rep.","2010","Import","5","692984.165"
"H0","JOR"," Total","Jordan","ERI","Eritrea","2010","Export","6","525.194"
"H0","JOR"," Total","Jordan","ESP","Spain","2010","Export","6","24654.943"
"H0","JOR"," Total","Jordan","ESP","Spain","2010","Import","5","119721.756"
"H0","JOR"," Total","Jordan","EST","Estonia","2010","Export","6","4.335"
"H0","JOR"," Total","Jordan","EST","Estonia","2010","Import","5","922.441"
"H0","JOR"," Total","Jordan","ETH","Ethiopia(excludes Eritrea)","2010","Export","6","103496.108"
"H0","JOR"," Total","Jordan","ETH","Ethiopia(excludes Eritrea)","2010","Import","5","17352.621"
"H0","JOR"," Total","Jordan","FIN","Finland","2010","Export","6","110.107"
"H0","JOR"," Total","Jordan","FIN","Finland","2010","Import","5","41540.614"
"H0","JOR"," Total","Jordan","FJI","Fiji","2010","Export","6",".000"
"H0","JOR"," Total","Jordan","FJI","Fiji","2010","Import","5","12.924"
"H0","JOR"," Total","Jordan","FRA","France","2010","Export","6","4148.637"
"H0","JOR"," Total","Jordan","FRA","France","2010","Import","5","346307.966"
"H0","JOR"," Total","Jordan","FRE","Free Zones","2010","Export","6","85531.359"
"H0","JOR"," Total","Jordan","FRE","Free Zones","2010","Import","5","27883.114"
"H0","JOR"," Total","Jordan","GAB","Gabon","2010","Export","6","67.194"
"H0","JOR"," Total","Jordan","GAB","Gabon","2010","Import","5","151.856"
"H0","JOR"," Total","Jordan","GBR","United Kingdom","2010","Export","6","18174.814"
"H0","JOR"," Total","Jordan","GBR","United Kingdom","2010","Import","5","266273.439"
"H0","JOR"," Total","Jordan","GEO","Georgia","2010","Export","6","753.782"
"H0","JOR"," Total","Jordan","GEO","Georgia","2010","Import","5","33.355"
"H0","JOR"," Total","Jordan","GHA","Ghana","2010","Export","6","443.680"
"H0","JOR"," Total","Jordan","GHA","Ghana","2010","Import","5","542.949"
"H0","JOR"," Total","Jordan","GIN","Guinea","2010","Export","6","100.126"
"H0","JOR"," Total","Jordan","GIN","Guinea","2010","Import","5","1.161"
"H0","JOR"," Total","Jordan","GRC","Greece","2010","Export","6","6939.138"
"H0","JOR"," Total","Jordan","GRC","Greece","2010","Import","5","17253.853"
"H0","JOR"," Total","Jordan","GTM","Guatemala","2010","Export","6","470.579"
"H0","JOR"," Total","Jordan","GTM","Guatemala","2010","Import","5","3214.198"
"H0","JOR"," Total","Jordan","HKG","Hong Kong, China","2010","Export","6","3149.818"
"H0","JOR"," Total","Jordan","HKG","Hong Kong, China","2010","Import","5","20122.008"
"H0","JOR"," Total","Jordan","HND","Honduras","2010","Export","6","219.197"
"H0","JOR"," Total","Jordan","HND","Honduras","2010","Import","5","536.280"
"H0","JOR"," Total","Jordan","HRV","Croatia","2010","Export","6","235.094"
"H0","JOR"," Total","Jordan","HRV","Croatia","2010","Import","5","13650.701"
"H0","JOR"," Total","Jordan","HTI","Haiti","2010","Export","6","130.972"
"H0","JOR"," Total","Jordan","HTI","Haiti","2010","Import","5","35.492"
"H0","JOR"," Total","Jordan","HUN","Hungary","2010","Export","6","7216.698"
"H0","JOR"," Total","Jordan","HUN","Hungary","2010","Import","5","26517.982"
"H0","JOR"," Total","Jordan","IDN","Indonesia","2010","Export","6","148598.392"
"H0","JOR"," Total","Jordan","IDN","Indonesia","2010","Import","5","110654.736"
"H0","JOR"," Total","Jordan","IND","India","2010","Export","6","781133.667"
"H0","JOR"," Total","Jordan","IND","India","2010","Import","5","379586.454"
"H0","JOR"," Total","Jordan","IRL","Ireland","2010","Export","6","695.677"
"H0","JOR"," Total","Jordan","IRL","Ireland","2010","Import","5","90894.598"
"H0","JOR"," Total","Jordan","IRN","Iran, Islamic Rep.","2010","Export","6","7098.126"
"H0","JOR"," Total","Jordan","IRN","Iran, Islamic Rep.","2010","Import","5","6752.835"
"H0","JOR"," Total","Jordan","IRQ","Iraq","2010","Export","6","911397.874"
"H0","JOR"," Total","Jordan","IRQ","Iraq","2010","Import","5","187466.162"
"H0","JOR"," Total","Jordan","ISL","Iceland","2010","Export","6",".000"
"H0","JOR"," Total","Jordan","ISL","Iceland","2010","Import","5","17.204"
"H0","JOR"," Total","Jordan","ISR","Israel","2010","Export","6","81221.602"
"H0","JOR"," Total","Jordan","ISR","Israel","2010","Import","5","88984.944"
"H0","JOR"," Total","Jordan","ITA","Italy","2010","Export","6","65683.736"
"H0","JOR"," Total","Jordan","ITA","Italy","2010","Import","5","532062.333"
"H0","JOR"," Total","Jordan","JAM","Jamaica","2010","Export","6","281.672"
"H0","JOR"," Total","Jordan","JAM","Jamaica","2010","Import","5","70.214"
"H0","JOR"," Total","Jordan","JPN","Japan","2010","Export","6","57323.571"
"H0","JOR"," Total","Jordan","JPN","Japan","2010","Import","5","482021.404"
"H0","JOR"," Total","Jordan","KAZ","Kazakhstan","2010","Export","6","359.804"
"H0","JOR"," Total","Jordan","KAZ","Kazakhstan","2010","Import","5","2829.684"
"H0","JOR"," Total","Jordan","KEN","Kenya","2010","Export","6","8921.550"
"H0","JOR"," Total","Jordan","KEN","Kenya","2010","Import","5","2002.368"
"H0","JOR"," Total","Jordan","KGZ","Kyrgyz Republic","2010","Export","6","97.862"
"H0","JOR"," Total","Jordan","KHM","Cambodia","2010","Export","6",".000"
"H0","JOR"," Total","Jordan","KHM","Cambodia","2010","Import","5","1144.657"
"H0","JOR"," Total","Jordan","KOR","Korea, Rep.","2010","Export","6","24412.418"
"H0","JOR"," Total","Jordan","KOR","Korea, Rep.","2010","Import","5","648572.369"
"H0","JOR"," Total","Jordan","KWT","Kuwait","2010","Export","6","86552.456"
"H0","JOR"," Total","Jordan","KWT","Kuwait","2010","Import","5","123776.256"
"H0","JOR"," Total","Jordan","LAO","Lao PDR","2010","Export","6","2.835"
"H0","JOR"," Total","Jordan","LBN","Lebanon","2010","Export","6","194552.201"
"H0","JOR"," Total","Jordan","LBN","Lebanon","2010","Import","5","107541.886"
"H0","JOR"," Total","Jordan","LBR","Liberia","2010","Export","6","854.081"
"H0","JOR"," Total","Jordan","LBR","Liberia","2010","Import","5","5.634"
"H0","JOR"," Total","Jordan","LBY","Libya","2010","Export","6","47622.351"
"H0","JOR"," Total","Jordan","LBY","Libya","2010","Import","5","1070.406"
"H0","JOR"," Total","Jordan","LKA","Sri Lanka","2010","Export","6","511.888"
"H0","JOR"," Total","Jordan","LKA","Sri Lanka","2010","Import","5","25636.510"
"H0","JOR"," Total","Jordan","LTU","Lithuania","2010","Export","6","42.773"
"H0","JOR"," Total","Jordan","LTU","Lithuania","2010","Import","5","725.679"
"H0","JOR"," Total","Jordan","LUX","Luxembourg","2010","Export","6","6.601"
"H0","JOR"," Total","Jordan","LUX","Luxembourg","2010","Import","5","309.044"
"H0","JOR"," Total","Jordan","LVA","Latvia","2010","Export","6","46.144"
"H0","JOR"," Total","Jordan","LVA","Latvia","2010","Import","5","621.272"
"H0","JOR"," Total","Jordan","MAR","Morocco","2010","Export","6","12884.081"
"H0","JOR"," Total","Jordan","MAR","Morocco","2010","Import","5","33513.434"
"H0","JOR"," Total","Jordan","MDA","Moldova","2010","Export","6","279.242"
"H0","JOR"," Total","Jordan","MDA","Moldova","2010","Import","5","1594.117"
"H0","JOR"," Total","Jordan","MDG","Madagascar","2010","Export","6",".000"
"H0","JOR"," Total","Jordan","MDG","Madagascar","2010","Import","5","1.406"
"H0","JOR"," Total","Jordan","MDV","Maldives","2010","Export","6","107.776"
"H0","JOR"," Total","Jordan","MDV","Maldives","2010","Import","5","1.627"
"H0","JOR"," Total","Jordan","MEX","Mexico","2010","Export","6","9002.771"
"H0","JOR"," Total","Jordan","MEX","Mexico","2010","Import","5","25417.164"
"H0","JOR"," Total","Jordan","MKD","Macedonia, FYR","2010","Export","6",".000"
"H0","JOR"," Total","Jordan","MKD","Macedonia, FYR","2010","Import","5","368.444"
"H0","JOR"," Total","Jordan","MLI","Mali","2010","Export","6","61.393"
"H0","JOR"," Total","Jordan","MLI","Mali","2010","Import","5",".162"
"H0","JOR"," Total","Jordan","MLT","Malta","2010","Export","6","442.681"
"H0","JOR"," Total","Jordan","MLT","Malta","2010","Import","5","611.561"
"H0","JOR"," Total","Jordan","MMR","Myanmar","2010","Import","5","469.407"
