,year,country,contcod,mean,region,gdpppp,pop,expgdp,xpo,mpo,gdp,openness,dfigdp,er,inf,nint,rint,democr2,m2gdp,kopen,expk,impk,rgdpch,open_ppp,share1,share2,share3,share4,share5,share6,share7,share8,share9,share10
3998,1989,Thailand,THA,,2.0,4892.0,54.61862,0.15000000596046448,25291.0,27255.0,72250.875,0.7272714972496033,2.4572713375091553,25.70199966430664,5.400000095367432,9.5,3.889942169189453,4.0,0.650029718875885,0.6599781513214111,832000000000.0,891000000000.0,4397.54443359375,0.2830585539340973,,,,,,,,,,
3999,1990,Thailand,THA,,2.0,5343.0,55.595,0.15000000596046448,29229.0,35870.0,85344.734375,0.7627769708633423,2.8632113933563232,25.584999084472656,5.900000095367432,12.25,5.996227264404297,4.0,0.7002832889556885,0.7016660571098328,943000000000.0,1100000000000.0,4833.009765625,0.3000246286392212,,,,,,,,,,
4000,1991,Thailand,THA,,2.0,5707.0,56.504487999999995,0.1599999964237213,35504.0,42261.0,98233.921875,0.7916308045387268,2.050208330154419,25.517000198364258,5.699999809265137,13.670000076293945,7.5402140617370605,1.0,0.7310198545455933,0.7372255921363831,1090000000000.0,1240000000000.0,5166.138671875,0.31495529413223267,,,,,,,,,,
4001,1992,Thailand,THA,,2.0,6078.0,57.34326,0.1599999964237213,41387.0,46629.0,111453.3046875,0.7897118926048279,1.895861268043518,25.399999618530273,4.099999904632568,8.880000114440918,4.591739177703857,1.0,0.7480976581573486,0.7644704580307007,1240000000000.0,1360000000000.0,5476.97314453125,0.3266572654247284,,,,,,,,,,
4002,1993,Thailand,THA,2000.9998779296875,2.0,6506.0,58.064,0.17000000178813934,47456.0,53163.0,125212.609375,0.8035852313041687,1.4408292770385742,25.31999969482422,3.4000000953674316,8.630000114440918,5.058026313781738,9.0,0.7907876968383789,0.7935723662376404,1390000000000.0,1520000000000.0,5832.0625,0.33908283710479736,0.2238880693912506,0.317841112613678,0.39480262994766235,0.4762618839740753,0.5712144374847412,0.695652186870575,0.860069990158081,1.1144428253173828,1.5767117738723755,3.7681162357330322
4003,1994,Thailand,THA,,2.0,7008.0,58.718,0.18000000715255737,56118.0,63600.0,144512.8125,0.8284248113632202,0.9455217123031616,25.149999618530273,5.0,8.460000038146973,3.2952427864074707,9.0,0.778484582901001,0.8305525183677673,1590000000000.0,1730000000000.0,6287.7099609375,0.3548267185688019,,,,,,,,,,
4004,1995,Thailand,THA,,2.0,7540.0,59.401,0.17000000178813934,70292.0,82219.0,168280.03125,0.9062929153442383,1.2289040088653564,24.915000915527344,5.800000190734863,11.579999923706055,5.463135242462158,9.0,0.7896110415458679,0.9032624959945679,1840000000000.0,2090000000000.0,6765.3134765625,0.3858805000782013,,,,,,,,,,
4005,1996,Thailand,THA,,2.0,7876.0,60.003,0.18000000715255737,71416.0,83482.0,182413.5,0.8491586446762085,1.2805521488189697,25.343000411987305,5.800000190734863,10.329999923706055,4.28166389465332,9.0,0.8061380386352539,0.8420138359069824,1810000000000.0,2070000000000.0,7093.7216796875,0.35968852043151855,,,,,,,,,,
4006,1997,Thailand,THA,,2.0,7701.0,60.602,0.2199999988079071,72419.0,72439.0,151136.609375,0.9584574103355408,2.5769400596618652,31.36400032043457,5.599999904632568,10.520000457763672,4.659092426300049,9.0,0.9157114624977112,0.8415855169296265,1960000000000.0,1840000000000.0,7028.7197265625,0.35201597213745117,,,,,,,,,,
4007,1998,Thailand,THA,2289.0,2.0,6907.0,61.201,0.25,65909.0,48513.0,111908.6875,1.022458553314209,6.536400318145752,41.35900115966797,8.100000381469727,10.649999618530273,2.3589253425598145,9.0,1.0289878845214844,0.8674787878990173,2090000000000.0,1430000000000.0,6273.96923828125,0.36172932386398315,0.2667103409767151,0.3687199652194977,0.44670161604881287,0.5345128774642944,0.6360856294631958,0.7680209875106812,0.9384010434150696,1.1891655921936035,1.608562707901001,3.243993043899536
4008,1999,Thailand,THA,,2.0,7144.0,60.728,0.27000001072883606,71410.0,56345.0,122055.0078125,1.0467002391815186,5.090327739715576,37.81399917602539,0.30000001192092896,4.730000019073486,4.416751861572266,9.0,1.0874059200286865,0.9161899089813232,2290000000000.0,1600000000000.0,6514.05615234375,0.38801729679107666,,,,,,,,,,
4009,2000,Thailand,THA,,2.0,7392.0,61.238,0.20000000298023224,81762.0,71653.0,122166.1796875,1.2557893991470337,2.755263328552246,40.11199951171875,1.5,3.2899999618530273,1.7635464668273926,9.0,1.0591328144073486,1.0115700960159302,2640000000000.0,1920000000000.0,6857.04931640625,0.4284977614879608,,,,,,,,,,
4010,2001,,THA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4011,2002,,THA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4012,1975,Tajikistan,TJK,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4013,1976,Tajikistan,TJK,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4014,1977,Tajikistan,TJK,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4015,1978,Tajikistan,TJK,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4016,1979,Tajikistan,TJK,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4017,1980,Tajikistan,TJK,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4018,1981,Tajikistan,TJK,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4019,1982,Tajikistan,TJK,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4020,1983,Tajikistan,TJK,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4021,1984,Tajikistan,TJK,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4022,1985,Tajikistan,TJK,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4023,1986,Tajikistan,TJK,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4024,1987,Tajikistan,TJK,,4.0,,,,,,3444.0,,,,,,,,,,,,,,,,,,,,,,,
4025,1988,Tajikistan,TJK,2625.0,4.0,,,,,,4274.0,,,,,,,,,,,,,,0.5702857375144958,0.6746666431427002,0.7516190409660339,0.8198094964027405,0.8826666474342346,0.9420952200889587,1.0003809928894043,1.0632381439208984,1.1481904983520508,2.147047519683838
4026,1989,Tajikistan,TJK,,4.0,,,,,,4426.0,,,,,,,,,,,,,,,,,,,,,,,
4027,1990,Tajikistan,TJK,,4.0,,,,,,4339.0,,,,,,,,,,,,,,,,,,,,,,,
4028,1991,Tajikistan,TJK,,4.0,,,,,,3820.0,,,,,,,,,,,,,,,,,,,,,,,
4029,1992,Tajikistan,TJK,,4.0,,,,185.0,238.0,2615.0,0.16175907850265503,0.3441682457923889,,,,,,,,,,,,,,,,,,,,,
4030,1993,Tajikistan,TJK,,4.0,,,,456.0,686.0,3026.0,0.377395898103714,0.2974223494529724,,,,,,,,,,,,,,,,,,,,,
4031,1994,Tajikistan,TJK,,4.0,,,,559.0,735.0,2889.0,0.44790583848953247,0.4153686463832855,,,,,,,,,,,,,,,,,,,,,
4032,1995,Tajikistan,TJK,,4.0,,,,779.0,857.0,2377.0,0.6882625222206116,0.420698344707489,,,,,,,,,,,,,,,,,,,,,
4033,1996,Tajikistan,TJK,,4.0,,,,770.0,806.0,1054.0,1.4952561855316162,1.707779884338379,,,,,,,1.6114670038223267,219000000000.0,223000000000.0,985.6937255859375,,,,,,,,,,,
4034,1997,Tajikistan,TJK,,4.0,,,,746.0,810.0,923.0,1.6858071088790894,1.9501625299453735,,,,,,,1.249914288520813,212174000000.0,224107000000.0,1235.611328125,,,,,,,,,,,
4035,1998,Tajikistan,TJK,702.0,4.0,,,,604.0,731.0,1295.0,1.0308880805969238,1.930501937866211,,,,,,,1.0774180889129639,171844000000.0,202249000000.0,1207.855712890625,,0.31481480598449707,0.48860397934913635,0.5925925970077515,0.6951566934585571,0.8019943237304688,0.8988603949546814,1.0185185670852661,1.1866097450256348,1.4772080183029175,2.5199429988861084
4036,1999,Tajikistan,TJK,,4.0,,,,677.0,693.0,1084.0,1.2638376951217651,1.9372693300247192,,,,,,,1.0723779201507568,192549000000.0,191736000000.0,1239.2513427734375,,,,,,,,,,,
4037,2000,Tajikistan,TJK,,4.0,,,,800.0,839.0,991.0,1.653885006904602,2.219979763031006,,,,,,,1.200921893119812,227532000000.0,232130000000.0,1320.54296875,,,,,,,,,,,
4038,1975,Turkmenistan,TKM,,4.0,3614.0,2.52,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
4039,1976,Turkmenistan,TKM,,4.0,3520.0,2.5856399999999997,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
4040,1977,Turkmenistan,TKM,,4.0,3536.0,2.65299,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
4041,1978,Turkmenistan,TKM,,4.0,3522.0,2.722095,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
4042,1979,Turkmenistan,TKM,,4.0,3558.0,2.793,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
4043,1980,Turkmenistan,TKM,,4.0,3422.0,2.861,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
4044,1981,Turkmenistan,TKM,,4.0,3385.0,2.932,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
4045,1982,Turkmenistan,TKM,,4.0,3443.0,3.005,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
4046,1983,Turkmenistan,TKM,,4.0,3473.0,3.08,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
4047,1984,Turkmenistan,TKM,,4.0,3412.0,3.154,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
4048,1985,Turkmenistan,TKM,,4.0,3418.0,3.23,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
4049,1986,Turkmenistan,TKM,,4.0,3381.0,3.316,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
4050,1987,Turkmenistan,TKM,,4.0,3332.0,3.404,,,,,,,1.7999999523162842,,,,0.0,,,,,,,,,,,,,,,,
4051,1988,Turkmenistan,TKM,2798.0,4.0,3499.0,3.488,,,,,,,2.200000047683716,,,,0.0,,,,,,,0.6526089906692505,0.7140814661979675,0.7616154551506042,0.800214409828186,0.8345246315002441,0.8695496916770935,0.9110078811645508,0.9717655181884766,1.3116512298583984,2.1697640419006348
4052,1989,Turkmenistan,TKM,,4.0,3092.0,3.578,,,,,,,3.4000000953674316,,,,0.0,,,,,,,,,,,,,,,,
4053,1990,Turkmenistan,TKM,,4.0,2950.0,3.668,,,,8129.4384765625,,,6.699999809265137,,,,0.0,,,,,,,,,,,,,,,,
4054,1991,Turkmenistan,TKM,,4.0,2737.0,3.762,,1238.0,857.0,,,,30.0,,,,0.0,,,,,,,,,,,,,,,,
4055,1992,Turkmenistan,TKM,,4.0,2396.0,4.032,,2149.0,1222.0,,,,,,,,0.0,,,,,,,,,,,,,,,,
4056,1993,Turkmenistan,TKM,1096.0,4.0,1985.0,4.308,,2693.0,1951.0,4698.5,0.9884005784988403,1.6813876628875732,,,,,0.0,,,,,,,0.28193432092666626,0.4060218930244446,0.5246350169181824,0.6213503479957581,0.7417883276939392,0.8768247961997986,1.0346715450286865,1.2545620203018188,1.5994524955749512,2.652372360229492
4057,1994,Turkmenistan,TKM,,4.0,1596.0,4.406,,2176.0,2185.0,4589.4736328125,0.9502179026603699,2.2442660331726074,19.197999954223633,,,,0.0,0.2520863115787506,,,,,,,,,,,,,,,
4058,1995,Turkmenistan,TKM,,4.0,1444.0,4.508,,2084.0,2090.0,5873.8740234375,0.7106042504310608,3.9667177200317383,110.91999816894531,,,,0.0,0.1873282641172409,,,,,,,,,,,,,,,
4059,1996,Turkmenistan,TKM,,4.0,1329.0,4.598,,1774.0,1794.0,2379.28173828125,1.4996122121810913,4.5433878898620605,3257.699951171875,,,,0.0,0.08090196549892426,0.9818376302719116,5040000000000.0,4150000000000.0,4533.328125,0.13533756136894226,,,,,,,,,,
4060,1997,Turkmenistan,TKM,,4.0,1062.0,4.658,,1046.0,1679.0,2681.342041015625,1.016282081604004,4.024104118347168,4143.39990234375,,,,0.0,0.10282746702432632,,2970000000000.0,3880000000000.0,,,,,,,,,,,,
4061,1998,Turkmenistan,TKM,2489.0,4.0,1096.0,4.718,,851.0,1845.0,2861.7587890625,0.9420779943466187,2.1664998531341553,4890.2001953125,,,,0.0,0.1487433761358261,,2420000000000.0,4270000000000.0,,,0.240257129073143,0.36962634325027466,0.4676576852798462,0.5628766417503357,0.6665327548980713,0.7862595319747925,0.957412600517273,1.2012856006622314,1.5962233543395996,3.153475284576416
4062,1999,Turkmenistan,TKM,,4.0,1266.0,5.1989,,1376.0,2046.0,3305.2392578125,1.0353260040283203,2.692694664001465,5200.0,,,,0.0,0.14851130545139313,,3910000000000.0,4730000000000.0,,,,,,,,,,,,
4063,2000,Turkmenistan,TKM,,4.0,1460.0,5.2932,,2774.0,2350.0,4403.84619140625,1.163528323173523,2.974672555923462,5200.0,,,,0.0,0.20428384840488434,,7880000000000.0,5440000000000.0,,,,,,,,,,,,
4064,1975,Trinidad & Tobago,TTO,,3.0,6872.0,1.012,,1290.0,855.0,2443.0,0.878018856048584,3.8067948818206787,,,,,8.0,,0.6278150081634521,6982301957.0,6098607176.0,7337.67919921875,,,,,,,,,,,
4065,1976,Trinidad & Tobago,TTO,,3.0,7572.0,1.0228,,1391.0,1002.0,2500.0,0.9571999907493591,5.288000106811523,,,,,8.0,,0.6731688976287842,7693259084.0,7681253912.0,7958.984375,,,,,,,,,,,
4066,1977,Trinidad & Tobago,TTO,,3.0,7833.0,1.03508,,1548.0,1157.0,3139.0,0.8617393970489502,2.6600828170776367,,,,,8.0,,0.6241852045059204,7281465960.0,7725537832.0,8269.2900390625,,,,,,,,,,,
4067,1978,Trinidad & Tobago,TTO,,3.0,8688.0,1.049,,1565.0,1413.0,3562.0,0.8360471725463867,3.6159462928771973,,,,,8.0,,0.6036378741264343,7331050990.0,8689569665.0,9029.794921875,,,,,,,,,,,
4068,1979,Trinidad & Tobago,TTO,,3.0,9186.0,1.06467,,2068.0,1808.0,4602.0,0.8422424793243408,2.0382442474365234,,,,,8.0,,0.6972358822822571,7878849183.0,11593928027.0,9357.4033203125,,,,,,,,,,,
4069,1980,Trinidad & Tobago,TTO,,3.0,9606.0,1.082,,3139.0,2434.0,6236.0,0.8936818242073059,2.958627223968506,,,,,8.0,,0.7221994996070862,8503386271.0,12427151329.0,9593.0537109375,,,,,,,,,,,
4070,1981,Trinidad & Tobago,TTO,,3.0,9811.0,1.10104,,3144.0,2478.0,6992.0,0.804061770439148,3.691361665725708,,,,,8.0,,0.6239519715309143,8371631210.0,11354452490.0,10241.6494140625,,,,,,,,,,,
4071,1982,Trinidad & Tobago,TTO,,3.0,10728.0,1.1220899999999998,,2789.0,3369.0,8140.0,0.7565110325813293,2.5,,,,,8.0,,0.6447413563728333,7601880603.0,14788858353.0,10990.7109375,,,,,,,,,,,
4072,1983,Trinidad & Tobago,TTO,,3.0,9985.0,1.14348,,2346.0,3131.0,7764.0,0.7054353356361389,1.515971064567566,,,,,8.0,,0.6440966725349426,7396928218.0,13971986116.0,10284.8408203125,,,,,,,,,,,
4073,1984,Trinidad & Tobago,TTO,,3.0,10420.0,1.1626400000000001,,2440.0,2554.0,7133.0,0.7001261711120605,1.5869899988174438,,,,,9.0,,0.535755455493927,8042952294.0,11529204838.0,11132.7939453125,,,,,,,,,,,
4074,1985,Trinidad & Tobago,TTO,,3.0,9846.0,1.178,,2406.0,2080.0,7376.0,0.6081887483596802,0.016268981620669365,,,,,9.0,,0.9549375772476196,13890462414.0,17498025098.0,9932.716796875,,,,,,,,,,,
4075,1986,Trinidad & Tobago,TTO,,3.0,9403.0,1.1901300000000001,,1650.0,1823.0,4794.0,0.7244472503662109,-0.3024614155292511,,,,,9.0,,1.0370123386383057,13704871711.0,18966554909.0,9408.541015625,,,,,,,,,,,
4076,1987,Trinidad & Tobago,TTO,,3.0,8876.0,1.19947,,1624.0,1551.0,4798.0,0.6617340445518494,0.6898707747459412,,,,,9.0,,0.8484325408935547,13095209950.0,13983227801.0,9450.9716796875,,,,,,,,,,,
4077,1988,Trinidad & Tobago,TTO,2102.0,3.0,8449.0,1.20631,,1741.0,1518.0,4497.0,0.7247053384780884,1.3987102508544922,,,,,9.0,,0.8611783385276794,14438969042.0,12853982179.0,9313.3310546875,,0.19124643504619598,0.2997145652770996,0.41674596071243286,0.5447193384170532,0.673168420791626,0.8344433903694153,0.9933396577835083,1.2554709911346436,1.6879162788391113,3.105138063430786
4078,1989,Trinidad & Tobago,TTO,,3.0,8312.0,1.21123,,1832.0,1485.0,4323.0,0.767291247844696,3.4443671703338623,,,,,9.0,,0.8360784649848938,13959409125.0,12178478209.0,9157.9599609375,,,,,,,,,,,
4079,1990,Trinidad & Tobago,TTO,,3.0,8378.0,1.215,,2289.0,1427.0,5068.0,0.7332280874252319,2.158642530441284,,,,,9.0,,1.230644941329956,17987378759.0,19134153774.0,8765.1689453125,,,,,,,,,,,
4080,1991,Trinidad & Tobago,TTO,,3.0,9511.0,1.2261300000000002,,2180.0,1745.0,5203.0,0.7543724775314331,3.253891944885254,,,,,9.0,,0.8651608824729919,16183658987.0,15305279965.0,10474.8037109375,,,,,,,,,,,
4081,1992,Trinidad & Tobago,TTO,,3.0,8330.0,1.23598,,2144.0,1557.0,5318.0,0.6959383487701416,3.345242500305176,,,,,9.0,,0.6218484044075012,11749326761.0,8965834664.0,9514.412109375,,,,,,,,,,,
4082,1993,Trinidad & Tobago,TTO,2571.0,3.0,8147.0,1.24498,,1854.0,1419.0,4581.0,0.7144728302955627,8.277668952941895,,,,,9.0,,0.6238491535186768,11232224609.0,9316701512.0,9337.9345703125,,0.20031116902828217,0.33488914370536804,0.4422403872013092,0.5511474013328552,0.6686114072799683,0.8179696798324585,0.9797744154930115,1.2096461057662964,1.5853753089904785,3.2112019062042236
4083,1994,Trinidad & Tobago,TTO,,3.0,8367.0,1.25351,,2104.0,1475.0,4947.0,0.7234687805175781,10.43460750579834,,,,,9.0,,0.8707396984100342,16046709741.0,11374210683.0,8882.458984375,,,,,,,,,,,
4084,1995,Trinidad & Tobago,TTO,,3.0,8610.0,1.262,,2799.0,2110.0,5329.0,0.9211859703063965,5.608932018280029,,,,,9.0,,0.984708309173584,18275681699.0,14068729489.0,9198.28515625,,,,,,,,,,,
4085,1996,Trinidad & Tobago,TTO,,3.0,9059.0,1.27017,,2815.0,2189.0,5760.0,0.8687499761581421,6.170138835906982,,,,,9.0,,0.9323904514312744,17878999040.0,13895000064.0,9481.5625,,,,,,,,,,,
4086,1997,Trinidad & Tobago,TTO,,3.0,9321.0,1.27774,,2994.0,3231.0,5829.0,1.0679361820220947,17.143592834472656,,,,,9.0,,1.393038272857666,19867396025.0,20834445855.0,8081.20703125,,,,,,,,,,,
4087,1998,Trinidad & Tobago,TTO,,3.0,9647.0,1.2851400000000002,,2930.0,3254.0,6105.0,1.0129401683807373,11.95413589477539,,,,,9.0,,1.3255456686019897,23700778244.0,21175676566.0,9312.529296875,,,,,,,,,,,
4088,1999,Trinidad & Tobago,TTO,,3.0,10238.0,1.301,,3397.0,3006.0,6693.0,0.9566711783409119,9.611534118652344,,,,,10.0,,1.0602753162384033,22305643724.0,19597820908.0,10824.76171875,,,,,,,,,,,
4089,2000,Trinidad & Tobago,TTO,,3.0,10660.0,1.3095999999999999,,4769.0,3468.0,7703.0,1.0693236589431763,8.59015941619873,,,,,10.0,,1.1050233840942383,22569046112.0,22780074018.0,11175.1962890625,,,,,,,,,,,
4090,2001,,TTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4091,2002,,TTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4092,1975,Tunisia,TUN,,1.0,3414.0,5.611,,,,4328.93359375,,1.0395170450210571,,,,,0.0,,0.752424955368042,2371635628.0,3109774435.0,3622.30078125,0.2771753966808319,,,,,,,,,,
4093,1976,Tunisia,TUN,,1.0,3599.0,5.7423,,1304.0,1731.0,4508.1396484375,0.6732267141342163,2.4311580657958984,,,,,0.0,,0.801584780216217,2775496126.0,3463697140.0,3786.9384765625,0.29487738013267517,,,,,,,,,,
4094,1977,Tunisia,TUN,,1.0,3629.0,5.889600000000001,,1326.0,1928.0,5109.919921875,0.6368005871772766,1.8258603811264038,,,,,0.0,,0.8571859002113342,2971356543.0,3990106703.0,3846.814208984375,0.31579169631004333,,,,,,,,,,
4095,1978,Tunisia,TUN,,1.0,3760.0,6.0493999999999994,,1653.0,2153.0,5968.474609375,0.6376838684082031,1.5297040939331055,,,,,0.0,,0.876201331615448,3193385183.0,4326129691.0,3961.7236328125,0.3224634528160095,,,,,,,,,,
4096,1979,Tunisia,TUN,,1.0,3900.0,6.21557,,2556.0,2933.0,7188.8994140625,0.7635383009910583,0.6843885183334351,,,,,0.0,,0.9676970839500427,3879435682.0,4977971617.0,4112.14990234375,0.356158971786499,,,,,,,,,,
4097,1980,Tunisia,TUN,,1.0,4079.0,6.384,0.3199999928474426,3262.0,3766.0,8743.0546875,0.8038380742073059,2.6832728385925293,,,,,0.0,,0.9083021283149719,3881324228.0,5201851557.0,4363.80517578125,0.33509400486946106,,,,,,,,,,
4098,1981,Tunisia,TUN,,1.0,4191.0,6.55538,0.3400000035762787,3485.0,4032.0,8428.513671875,0.8918535709381104,3.508329153060913,,,,,0.0,,0.9496373534202576,4016214203.0,5878779747.0,4434.8388671875,0.3498057723045349,,,,,,,,,,
4099,1982,Tunisia,TUN,,1.0,4063.0,6.729640000000001,0.4000000059604645,3002.0,3779.0,8133.53857421875,0.8337084650993347,4.183910846710205,,,,,0.0,,0.9297649264335632,3738070988.0,5932342472.0,4310.58447265625,0.3426132798194885,,,,,,,,,,
4100,1983,Tunisia,TUN,,1.0,4144.0,6.9059,0.3799999952316284,2865.0,3562.0,8350.5458984375,0.7696502804756165,2.205843687057495,,,,,0.0,,0.8700504302978516,3772872516.0,5799587828.0,4437.361328125,0.32104483246803284,,,,,,,,,,
4101,1984,Tunisia,TUN,,1.0,4297.0,7.0439300000000005,0.3799999952316284,2697.0,3559.0,8254.5732421875,0.7578828930854797,1.3725725412368774,,,,,0.0,,0.8636314272880554,3874714490.0,6128830772.0,4582.46875,0.31851255893707275,,,,,,,,,,
4102,1985,Tunisia,TUN,,1.0,4403.0,7.2617899999999995,0.36000001430511475,2672.0,3206.0,8410.185546875,0.6989144086837769,1.281779170036316,0.8349999785423279,7.300000190734863,5.349999904632568,-1.817333698272705,0.0,0.4503094255924225,0.7449392676353455,4002860053.0,5329182097.0,4797.53564453125,0.27529728412628174,,,,,,,,,,
4103,1986,Tunisia,TUN,,1.0,4205.0,7.4941,0.3799999952316284,2723.0,3368.0,9017.7958984375,0.6754422187805176,0.7119255661964417,0.7940000295639038,6.199999809265137,6.75,0.5178928375244141,0.0,0.4633435308933258,0.7436069250106812,4212074274.0,5219615541.0,4695.90380859375,0.27544698119163513,,,,,,,,,,
4104,1987,Tunisia,TUN,,1.0,4375.0,7.68626,0.3499999940395355,3342.0,3492.0,9696.7392578125,0.7047730088233948,0.9456787109375,0.8289999961853027,8.199999809265137,7.21999979019165,-0.9057283401489258,0.0,0.47429919242858887,0.7233704924583435,4775240136.0,5039535285.0,4896.87841796875,0.26799899339675903,,,,,,,,,,
4105,1988,Tunisia,TUN,1809.0,1.0,4282.0,7.85916,0.3499999940395355,4253.0,4246.0,10096.29296875,0.8417941331863403,0.600220263004303,0.8579999804496765,7.199999809265137,7.369999885559082,0.1585841178894043,0.0,0.5172569751739502,0.8465124368667603,5799324481.0,5853286285.0,4854.484375,0.3138998746871948,0.28468766808509827,0.384190171957016,0.47982311248779297,0.5881702303886414,0.7025980949401855,0.8468767404556274,1.0232172012329102,1.324488639831543,1.8916528224945068,2.4726366996765137
4106,1989,Tunisia,TUN,,1.0,4301.0,7.96026,0.36000001430511475,4377.0,4854.0,10101.8623046875,0.9137918949127197,0.7721348404884338,0.9490000009536743,7.699999809265137,,,0.0,0.5396974682807922,0.9421915411949158,6086775061.0,6705006360.0,4736.74658203125,0.3486669361591339,,,,,,,,,,
4107,1990,Tunisia,TUN,,1.0,4532.0,8.156,0.3499999940395355,5203.0,6039.0,12290.568359375,0.9146851301193237,0.6208012700080872,0.878000020980835,6.5,,,0.0,0.5161373615264893,0.9509048461914062,6354666811.0,7421801802.0,4936.98779296875,0.35162991285324097,,,,,,,,,,
4108,1991,Tunisia,TUN,,1.0,4604.0,8.34113,0.3400000035762787,5106.0,5736.0,13074.7822265625,0.8292298913002014,0.959863007068634,0.925000011920929,8.199999809265137,,,0.0,0.4872511327266693,0.8820365071296692,6298821929.0,7004010054.0,5025.8779296875,0.32613277435302734,,,,,,,,,,
