code,year,D1_WB,D9_WB,QU1_WB,QU2_WB,QU3_WB,QU4_WB,QU5_WB,GDP_MP_WB,GDP_growth_WB,GDP_PC_WB,gov_consumption_WB,inflation_WB,fertility_WB,savings_WB,investments_WB,GNI_PC_WB,nat_ress_WB,gini_DS,Q1_DS,Q2_DS,Q3_DS,Q4_DS,GDP_OECD,GDP_CAP_OECD,gini_post_taxe_OECD,gini_before_taxe_OECD,P90/P10_OECD,P90/P50_OECD,P50/P10_OECD,S80/S20_OECD,S90/S10_OECD,D1_WID,V1_WID,P1_WID,top_0.5_income_share_WID,Pr1_WID,top_0.05_income_share_WID,top_0.01_income_share_WID,national_income_WID,K_over_PIB,GDP_PWT,GDP_PC_PWT,years_schooling,yrs_sec_schlg_F_25,yrs_sec_schlg_M_25,democracy_index,dummy_africa,dummy_south_america,openness_WB,gini_WIID,D1_WIID,D2_WIID,D3_WIID,D4_WIID,D5_WIID,D6_WIID,D7_WIID,D8_WIID,D9_WIID,Q1_WIID,Q2_WIID,Q3_WIID,Q4_WIID,Q5_WIID,P5_WIID,P95_WIID,price_level_investment_PWT,savings_IMF,invest_IMF,savings_OECD,gini_net_SWIID,gini_market_SWIID,rel_red_SWIID,abs_red_SWIID,cap_share_income
SVK,2013.0,,,,,,,,83493315294.4,1.42793159809,18109.5002135,18.1502268948,1.40047368963,1.34,21.6551222309,20.7112206597,17910.0,0.483084523535,,,,,,148403.7962,27416.167369,,,,,,,,,,,,,,,,,,,12.82,,,,0.0,0.0,1.83427578498,,,,,,,,,,,,,,,,,,,22.218,20.698,1.02405241259,0.246627902985,0.428469848633,42.4398460388,18.1841945648,
SVK,2014.0,,,,,,,,85598961256.1,2.52193358747,18501.152861,18.8489953151,-0.0761653295423,,19.7712437296,20.8654402395,17750.0,0.536393476801,,,,,,153491.3372,28326.966119,,,,,,,,,,,,,,,,,,,12.82,,,,0.0,0.0,1.80057330781,,,,,,,,,,,,,,,,,,,,,-0.759320447202,,,,,
SVN,1950.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.86,0.53,0.81,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
SVN,1951.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.942,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
SVN,1952.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.024,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
SVN,1953.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.106,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
SVN,1954.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.188,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
SVN,1955.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.27,0.58,0.91,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
SVN,1956.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.302,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
SVN,1957.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.334,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
SVN,1958.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.366,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
SVN,1959.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.398,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
SVN,1960.0,,,,,,,,,,,,,2.324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.43,0.54,0.82,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
SVN,1961.0,,,,,,,,,,,,,2.325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.58,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
SVN,1962.0,,,,,,,,,,,,,2.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.73,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
SVN,1963.0,,,,,,,,,,,,,2.336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.88,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
SVN,1964.0,,,,,,,,,,,,,2.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.03,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
SVN,1965.0,,,,,,,,,,,,,2.341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.18,0.85,1.32,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
SVN,1966.0,,,,,,,,,,,,,2.336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.31,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
SVN,1967.0,,,,,,,,,,,,,2.326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.44,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
SVN,1968.0,,,,,,,,,,,,,2.312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.57,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
SVN,1969.0,,,,,,,,,,,,,2.294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.7,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
SVN,1970.0,,,,,,,,,,,,,2.273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.83,1.08,1.62,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
SVN,1971.0,,,,,,,,,,,,,2.255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.982,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
SVN,1972.0,,,,,,,,,,,,,2.239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.134,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
SVN,1973.0,,,,,,,,,,,,,2.227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.286,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
SVN,1974.0,,,,,,,,,,,,,2.218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.438,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
SVN,1975.0,,,,,,,,,,,,,2.209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.59,1.16,1.78,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
SVN,1976.0,,,,,,,,,,,,,2.195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.686,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
SVN,1977.0,,,,,,,,,,,,,2.172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.782,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
SVN,1978.0,,,,,,,,,,,,,2.138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.878,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
SVN,1979.0,,,,,,,,,,,,,2.093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.974,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
SVN,1980.0,,,,,,,,,,,,,2.039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.07,1.3,1.98,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
SVN,1981.0,,,,,,,,,,,,,1.978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.27,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
SVN,1982.0,,,,,,,,,,,,,1.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.47,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
SVN,1983.0,,,,,,,,,,,,,1.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.67,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
SVN,1984.0,,,,,,,,,,,,,1.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.87,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
SVN,1985.0,,,,,,,,,,,,,1.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.07,1.81,2.41,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
SVN,1986.0,,,,,,,,,,,,,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.21,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
SVN,1987.0,20.4,4.49,34.2,22.33,18.24,14.81,10.41,,,,,,1.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.35,,,,0.0,0.0,,0.215,4.55,5.94,6.87,7.74,8.63,9.59,10.68,12.02,13.94,11.195,14.61,18.22,22.7,32.795,,,,,,,0.170582752228,0.262845554352,,,
SVN,1988.0,,,,,,,,,,,,,1.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.49,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.174444274902,0.285381946564,,,
SVN,1989.0,,,,,,,,,,,,,1.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.63,,,,0.0,0.0,,,,,,,,,,,,11.0,,,,33.5,,,,,,,0.165286922455,0.293244113922,,,
SVN,1990.0,,,,,,,,,,,,,1.46,,,,,,,,,,24023.958,,,,,,,,,,,,,,,,,,34885.0195312,18106.0888697,10.77,2.46,2.89,,0.0,0.0,,,,,,,,,,,,11.1,,,,33.1,,,71.31750914,,,,0.172577648163,0.285976543427,39.6532173157,11.3398895264,
SVN,1991.0,,,,,,,,,,,,,1.42,,,,,,,,,,22614.2719,,,,,,,,,,,,,,,,,,30523.7382812,15772.0801618,10.826,,,25.5,0.0,0.0,,0.265,,,,,,,,,,9.8,,,,36.1,,,60.28810949,,,,0.226773719788,0.350235290527,35.2510375977,12.346157074,
SVN,1992.0,,,,,,,,,,,,,1.33,,,,,0.25948,0.1012419,0.2413835,0.4169193,0.6387282,21866.0343,,,,,,,,,,,,,,,,,,28823.6464844,14827.5964607,10.882,,,32.66,0.0,0.0,,0.259,,,,,,,,,,10.1,,,,36.6,,,63.6916968,18.384,14.495,,0.224056625366,0.349341087341,35.8630752563,12.5284461975,
SVN,1993.0,24.48,3.97,38.63,21.88,16.94,13.28,9.28,,,,,32.8583333333,1.33,,,,,0.28196,0.09534816,0.2305724,0.4018658,0.6212868,23022.8201,,,,,,,,,,,,,,,,,,30650.2089844,15700.1818363,10.938,,,32.66,0.0,0.0,,0.251,4.34,5.76,6.69,7.57,8.47,9.44,10.57,11.97,14.04,10.0,14.26,17.91,22.54,36.05,,,57.07534895,18.902,18.332,,0.209699935913,0.341606636047,38.6136245728,13.1906700134,
SVN,1994.0,,,,,,,,,,,,20.9935394844,1.32,,,,,,,,,,24765.4165,,,,,,,,,,,,,,,,,,32792.8085938,16733.1420474,10.994,,,32.66,0.0,0.0,,0.246,4.6738228925,6.2547719433,7.2072813943,8.0062651815,8.6149413347,9.7557102848,10.6631396516,11.877915953,13.7942523843,10.9285948358,15.2135465759,18.3706516194,22.5410556045,32.9461513644,,,60.61363932,25.13,22.058,,0.214034290314,0.355232963562,39.7481918335,14.1198673248,
SVN,1995.0,,,,,,,,24720851980.6,,10690.6619765,18.0083922199,13.4629341628,1.29,24.3339103658,23.2120437384,,0.342267864071,,,,,,26320.3129,13235.000384,,,,,,,,,,,,,,,,,34804.1757812,17701.1938131,11.05,2.74,3.15,32.66,0.0,0.0,0.934633826444,0.264,4.3291737781,5.9465621642,7.0521731239,7.8426834094,8.682130279,9.7421672084,10.7742753533,11.9699733738,13.792118435,10.2757359422,14.8948565332,18.4242974874,22.7442487271,33.66086131,,,73.94126969,24.637,25.081,5.80987406765,0.215337848663,0.358705406189,39.9680519104,14.3367557526,
SVN,1996.0,,,,,,,,25590106321.8,3.51627986719,10801.4311015,17.8411990847,9.79228486647,1.28,24.7563371667,23.8976188435,,0.326236495666,,,,,,27906.9577,14024.583488,,,,,,,,,,,,,,,,,36296.828125,18410.8795615,11.11,,,30.1,0.0,0.0,0.936277192728,0.252,4.3405815937,6.0050204914,6.8053509181,7.8088652621,8.4765550171,9.4431242411,10.6688362786,12.1765361458,14.2453346816,10.3456020851,14.6142161802,17.9196792582,22.8453724243,34.2751300521,,,69.68914014,24.803,24.737,5.18033630958,0.221172389984,0.369843177795,40.1983299255,14.8670787811,
SVN,1997.0,,,,,,,,26898886995.1,5.11440107672,10447.9377478,17.7370304826,8.36176972407,1.25,25.813292901,25.1923921132,11300.0,0.322458969254,,,,,,29915.3256,15060.602031,,,,,,,,,,,,,,,,,37191.7382812,18824.0638547,11.17,,,31.28,0.0,0.0,0.963260175755,0.24225,3.80506411227,5.75091769293,6.87670250233,7.7773028021,8.66884861793,9.58610877293,10.7139272785,12.0611865517,14.1491787939,9.5559818052,14.6540053045,18.2549573909,22.7751138302,34.7599416693,,,63.98977503,26.014,25.905,6.49814444104,0.229476394653,0.364999160767,37.129611969,13.5522766113,
SVN,1998.0,23.04,3.94,37.72,22.48,17.33,13.36,9.09,27782680430.8,3.28561340073,11165.2750215,17.7301815503,7.91334681634,1.23,26.1096571442,26.1580390354,11050.0,0.265632364211,,,,,,31604.6964,15943.045601,,,,,,,,,,,,,,,,,37785.1914062,19090.5552154,11.23,,,31.28,0.0,0.0,0.967750621848,0.233,3.9256784006,5.9318188655,7.0524585922,7.9155065819,8.6965722535,9.6443007992,10.7366132488,11.9653315394,14.086430283,9.8574972661,14.9679651741,18.3408730527,22.7019447882,34.1317197188,,,66.43832136,26.248,26.915,6.48395376876,0.232830314636,0.362674293518,35.801815033,12.9843978882,
SVN,1999.0,,,,,,,,29248037649.2,5.27435508597,11441.996227,17.8870749944,6.14945347974,1.21,25.4633970469,27.7120292661,11370.0,0.224387357414,,,,,,33706.9906,16991.894272,,,,,,,,,,,,,,,,,39150.9179688,19749.4715785,11.29,,,31.28,0.0,0.0,0.926290908499,0.2445,3.9090550264,5.8060326575,6.8852739414,7.7302841776,8.5957937769,9.5279747533,10.6646491374,12.037360529,14.08086273,9.7150876839,14.615558119,18.1237685302,22.7020096665,34.8435760005,,,62.34132712,25.619,28.855,6.27416699392,0.240346641541,0.367707366943,34.6364364624,12.7360725403,
SVN,2000.0,,,,,,,,30463422936.6,4.15544215998,10227.7348765,18.5045791523,8.87880367807,1.26,25.6148449077,27.3444513985,11350.0,0.288103154401,,,,,,35557.2483,17873.352919,,,,,,,,,,,,,,,,,40099.6757812,20197.2169829,11.35,3.37,3.85,29.04,0.0,0.0,1.03679140322,0.229666666667,4.105266697,5.7596644934,6.8719684991,7.6373818272,8.5653061325,9.5829715077,10.6351323391,11.9021395413,14.2023227398,9.8649311903,14.5093503263,18.1482776402,22.5372718804,34.9401689628,,,52.06852527,25.758,28.521,5.16350368682,0.221996803284,0.358504295349,38.0769462585,13.6507492065,
SVN,2001.0,,,,,,,,31361897471.6,2.94935515576,10479.2977776,18.9058660022,8.42248462752,1.21,26.2752212276,26.3522987199,11000.0,0.306214106219,,,,,,37444.2058,18797.763882,,,,,,,,,,,,,,,,,41103.9179688,20672.0116923,11.398,,,,0.0,0.0,1.04538660041,0.228,4.0554885597,5.8455111259,6.9140053237,7.7342786919,8.615854568,9.6107641429,10.6570812917,12.0152170212,14.1912757596,9.9009996857,14.6482840155,18.2266187109,22.6722983128,34.5517992751,,,49.65421759,26.416,26.376,6.14455435842,0.214797325134,0.348790245056,38.4164772034,13.3992919922,
SVN,2002.0,23.08,3.51,37.86,22.87,17.28,13.35,8.65,32565037586.2,3.83631161259,11814.1020929,18.6746189754,7.47008752911,1.21,26.0876687851,24.7098421885,10990.0,0.32800142283,,,,,,40145.8322,20122.921573,,,,,,,,,,,,,,,,,42672.5,21429.2637192,11.446,,,,0.0,0.0,1.03327168304,0.224666666667,,,,,,,,,,,,,,,,,50.99249027,26.22,25.35,7.08353311809,0.211462955475,0.357946472168,40.9233016968,14.6483516693,
SVN,2003.0,23.74,3.37,39.06,23.01,17.13,12.64,8.16,33490569474.5,2.84210293277,14880.4689893,18.8064673225,5.57880186053,1.2,25.4985902795,25.193454758,12700.0,0.299035070039,,,,,,41801.9383,20939.917397,,,,,,,,,,,,,,,,,42878.7734375,21499.3052826,11.494,,,,0.0,0.0,1.02108464011,0.228,,,,,,,,,,,,,,,,,62.08308317,25.614,26.422,6.82701236715,0.21844285965,0.374030532837,41.5975875854,15.5587673187,
SVN,2004.0,24.64,3.38,39.43,22.6,17.0,12.74,8.22,34948007201.1,4.35178544112,17260.9023871,18.6642792355,3.58902679606,1.25,25.853084231,26.1625717765,15700.0,0.265217077988,,,,,,45311.1026,22686.518412,0.544,0.249833333333,3.18333333333,1.71666666667,1.88333333333,3.68333333333,5.4,,,,,,,,,,45564.8632812,22805.7048624,11.542,,,,0.0,0.0,1.11377097284,0.2385,4.255,5.986,6.897,7.745,8.585,9.472,10.626,12.01,14.259,10.2410001755,14.6420001984,18.0569992065,22.6359996796,34.4239997864,,,67.91629148,25.919,28.606,7.10273447371,0.228716621399,0.398677978516,42.63123703,16.9961357117,
SVN,2005.0,20.58,4.02,34.59,22.69,18.19,14.63,9.9,36346971769.7,4.00298809762,18169.1797892,18.6801064783,2.47745439639,1.26,26.8230632027,26.6477113315,18440.0,0.238228007053,,,,,,47786.8938,23883.773963,0.535666666667,0.246333333333,3.11666666667,1.71666666667,1.83333333333,3.58333333333,5.21666666667,,,,,,,,,,46505.171875,23228.3819635,11.59,3.84,4.35,,0.0,0.0,1.19797479009,0.24125,3.9000000954,5.9000000954,7.0999999046,8.0,8.8000001907,9.6999998093,10.6999998093,12.0,13.8999996185,9.8999996185,15.1000003815,18.5,22.7999992371,33.7999992371,0.400000006,86.8000030518,68.16829364,26.586,28.38,7.73123443926,0.230005493164,0.395819587708,41.891330719,16.5814094543,
SVN,2006.0,20.38,3.98,34.48,22.7,18.2,14.72,9.88,38402762601.4,5.65601680576,19726.1257458,18.4398349822,2.46256156404,1.31,28.6735783191,27.8242252193,19950.0,0.298135201356,,,,,,51916.1347,25856.580294,0.533666666667,0.245,3.13333333333,1.73333333333,1.83333333333,3.55,5.15,,,,,,,,,,48697.8710938,24265.1842634,11.65,,,,0.0,0.0,1.29438625046,0.239333333333,4.0,6.0,7.0,8.0,8.8000001907,9.6999998093,10.6999998093,12.1000003815,13.8999996185,10.0,15.0,18.5,22.7999992371,33.7999992371,0.400000006,86.6999969482,67.37819774,28.347,30.177,10.1145106775,0.231324367523,0.398136062622,41.8981628418,16.6811695099,
SVN,2007.0,20.39,4.05,34.44,22.63,18.23,14.73,9.96,41068539998.5,6.94162923857,23841.3171052,17.2928082966,3.61116533281,1.38,28.923009555,28.7544673095,21920.0,0.294867332031,,,,,,55857.196,27667.554622,0.528333333333,0.246166666667,3.16666666667,1.7,1.85,3.58333333333,5.26666666667,,,,,,,,,,52064.5078125,25872.5555571,11.71,,,,0.0,0.0,1.36491962612,0.234333333333,4.0999999046,6.0,7.0999999046,8.0,8.8000001907,9.6999998093,10.8000001907,12.0,13.8999996185,10.1000003815,15.1999998093,18.5,22.7999992371,33.4000015259,0.400000006,87.0999984741,73.87948803,28.748,32.876,11.1294247931,0.230771961212,0.393125495911,41.2981452942,16.2353534698,
SVN,2008.0,20.14,4.18,34.04,22.58,18.31,14.88,10.21,42423865436.6,3.30015490713,27501.8102704,18.0256534775,5.65184626978,1.53,27.707753213,29.5906926766,24710.0,0.502053956851,,,,,,59827.1527,29588.546147,0.516833333333,0.242,3.11666666667,1.65,1.85,3.51666666667,5.01666666667,,,,,,,,,,54113.9960938,26813.3717511,11.77,,,,0.0,0.0,1.34144357529,0.235,4.0,6.0,7.0999999046,8.0,8.8999996185,9.8000001907,10.6999998093,12.0,13.8999996185,10.0,15.1999998093,18.6000003815,22.7000007629,33.5,0.400000006,87.0,79.37423784,27.379,32.695,9.87302876232,0.242261676788,0.402632102966,39.8305130005,16.0370426178,
SVN,2009.0,20.63,3.95,34.74,22.67,18.17,14.59,9.82,39115953799.0,-7.79728957628,24633.7960814,20.058867119,0.855920114123,1.53,22.9670315844,24.3488671743,24400.0,0.29169019398,,,,,,56103.781,27479.492681,0.554666666667,0.250333333333,3.25,1.73333333333,1.9,3.66666666667,5.26666666667,,,,,,,,,,50786.5976562,25091.6966346,11.83,,,,0.0,0.0,1.12616531458,0.237,4.0999999046,6.0999999046,7.1999998093,8.1000003815,8.8999996185,9.8000001907,10.8000001907,11.8999996185,13.8000001907,10.1999998093,15.3000001907,18.7000007629,22.7000007629,33.0999984741,0.400000006,87.0999984741,75.21533775,22.821,23.382,3.05706272952,0.242209606171,0.414049377441,41.502243042,17.1839771271,
SVN,2010.0,20.74,3.87,34.76,22.67,18.23,14.65,9.69,39600113294.4,1.23775454353,23438.866561,20.2835230631,1.84096534653,1.57,22.3806940459,21.3133850614,24560.0,0.385407207503,,,,,,56556.7586,27604.552198,0.572166666667,0.251333333333,3.26666666667,1.7,1.9,3.73333333333,5.33333333333,,,,,,,,,,50898.0859375,25076.9017468,11.89,4.44,4.83,,0.0,0.0,1.27141325423,0.245333333333,4.0,5.9000000954,7.0999999046,7.9000000954,8.8000001907,9.6999998093,10.8000001907,12.1000003815,14.0,9.8999996185,15.0,18.5,22.8999996185,33.7000007629,0.400000006,86.8000030518,71.53158759,22.121,22.24,1.76942476825,0.25268081665,0.414923057556,39.101764679,16.2242240906,
SVN,2011.0,20.76,3.92,34.78,22.55,18.22,14.7,9.74,39857261923.4,0.649363366814,24983.6937254,20.4285253535,1.81057992086,1.56,22.5267865234,20.1935966479,24590.0,0.544277791934,,,,,,58533.6506,28513.498679,0.575333333333,0.249666666667,3.23333333333,1.7,1.9,3.66666666667,5.23333333333,,,,,,,,,,49832.7695312,24487.7030363,11.89,,,,0.0,0.0,1.3891230286,0.238,3.9000000954,5.8000001907,7.0999999046,8.0,8.8999996185,9.8000001907,10.8000001907,12.1000003815,13.8999996185,9.6999998093,15.0,18.7000007629,22.8999996185,33.7000007629,0.400000006,86.6999969482,,21.904,21.72,1.55837546985,0.252617321014,0.40762008667,38.0262832642,15.5002765656,
SVN,2012.0,21.07,3.72,35.23,22.59,18.16,14.58,9.43,38773820830.7,-2.71830286474,22477.5975628,20.2715105386,2.59829764256,1.58,21.6430925272,19.2671838534,23300.0,0.391089425768,,,,,,58591.4434,28487.114936,0.582666666667,0.2525,3.33333333333,1.7,1.95,3.73333333333,5.33333333333,,,,,,,,,,,,11.89,,,,0.0,0.0,1.42377756765,,,,,,,,,,,,,,,,,,,21.336,18.752,-0.292943068537,0.246173458099,0.396814651489,37.9626083374,15.064119339,
SVN,2013.0,,,,,,,,38363689467.4,-1.05775328424,23144.1225203,19.8037622812,1.76035123924,1.58,23.975955141,19.6867949761,23190.0,0.326091758652,,,,,,59939.6096,29103.255372,,,,,,,,,,,,,,,,,,,11.89,,,,0.0,0.0,1.44548669121,,,,,,,,,,,,,,,,,,,24.986,19.354,2.08473679695,0.253895244598,0.405242843628,37.3473854065,15.134759903,
SVN,2014.0,,,,,,,,39533141702.5,3.04833099045,23999.1313335,19.0773879574,0.20007485794,,26.7786400665,19.6334525545,23580.0,0.502851442834,,,,,,62689.7332,30405.341544,,,,,,,,,,,,,,,,,,,11.89,,,,0.0,0.0,1.45181890464,,,,,,,,,,,,,,,,,,,,,5.87519265597,,,,,
SWE,1810.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25037,336.46,,,,,,0.19,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWE,1811.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.27467,330.51,,,,,,0.19,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWE,1812.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.31918,320.12,,,,,,0.19,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWE,1813.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.34009,326.48,,,,,,0.19,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWE,1814.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.33884,334.19,,,,,,0.19,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWE,1815.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.32998,332.0,,,,,,0.19,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWE,1816.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35403,298.08,,,,,,0.19,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWE,1817.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35617,293.13,,,,,,0.19,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWE,1818.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.36189,293.72,,,,,,0.19,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWE,1819.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3776,285.69,,,,,,0.19,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWE,1820.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.37385,290.94,,,,,,0.19,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWE,1821.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.34394,317.09,,,,,,0.19,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWE,1822.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.33197,329.72,,,,,,0.19,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWE,1823.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.33884,325.96,,,,,,0.19,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWE,1824.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35601,311.05,,,,,,0.19,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWE,1825.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.36196,307.13,,,,,,0.19,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWE,1826.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.38757,290.02,,,,,,0.19,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWE,1827.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.39101,291.14,,,,,,0.19,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWE,1828.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.37469,307.97,,,,,,0.19,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
