country,contcod,region,MENA,year,DEININGER,gini_DS,Dinc_DS,Dhh_DS,Dgross_DS,WIDER,gini_W,Dinc_W,Dhh_W,Dgross_W,LIS,gini_LIS,Dinc_LIS,Dhh_LIS,Dgross_LIS,SEDLAC,gini_SEDLAC,Dinc_SEDLAC,Dhh_SEDLAC,Dgross_SEDLAC,EEUROPE,gini_EE,Dinc_EE,Dhh_EE,Dgross_EE,WYD,gini_WYD,Dinc_WYD,Dhh_WYD,Dgross_WYD,SILC,gini_SILC,Dinc_SILC,Dhh_SILC,Dgross_SILC,POVCAL,gini_POVCAL,Dinc_POVCAL,Dhh_POVCAL,INDIE,gini_INDIE,Dinc_INDIE,Dhh_INDIE,Dgross_INDIE,CEPAL,gini_CEPAL,Dinc_CEPAL,Dhh_CEPAL,Dgross_CEPAL,ALLTHEGINI,Giniall,Di,Dhh,Dg,source_of_data,cc
Chile,CHL,Latin America,0.0,1984.0,,,,,,,55.849998474121094,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.900001525878906,1.0,0.0,1.0,WIDER,35.79999923706055
Chile,CHL,Latin America,0.0,1985.0,,,,,,,54.90999984741211,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.900001525878906,1.0,0.0,1.0,WIDER,33.8121223449707
Chile,CHL,Latin America,0.0,1986.0,,,,,,,55.689998626708984,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.70000076293945,1.0,0.0,1.0,WIDER,38.359458923339844
Chile,CHL,Latin America,0.0,1987.0,,,,,,,54.67843246459961,1.0,0.0,0.0,,,,,,,56.09000015258789,1.0,0.0,1.0,,,,,,,,,,,,,,,,,56.21,1.0,0.0,,55.08000183105469,1.0,0.0,0.0,,,,,,,55.099998474121094,1.0,0.0,0.0,INDIE,36.96500015258789
Chile,CHL,Latin America,0.0,1988.0,,,,,,,54.5,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.5,1.0,0.0,1.0,WIDER,31.42264175415039
Chile,CHL,Latin America,0.0,1989.0,,57.880001068115234,1.0,0.0,0.0,,57.31999969482422,1.0,0.0,1.0,,,,,,,,,,,,,,,,,55.12948226928711,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,55.099998474121094,1.0,0.0,1.0,WYD,36.93000030517578
Chile,CHL,Latin America,0.0,1990.0,,,,,,,55.650001525878906,1.0,0.0,0.0,,,,,,,55.130001068115234,1.0,0.0,1.0,,,,,,,,,,,,,,,,,55.25,1.0,0.0,,54.75,1.0,0.0,0.0,,,,,,,54.79999923706055,1.0,0.0,0.0,INDIE,34.12727355957031
Chile,CHL,Latin America,0.0,1991.0,,,,,,,55.380001068115234,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.400001525878906,1.0,0.0,1.0,WIDER,38.39444351196289
Chile,CHL,Latin America,0.0,1992.0,,,,,,,52.82636260986328,1.0,0.0,0.0,,,,,,,54.66999816894531,1.0,0.0,1.0,,,,,,,,,,,,,,,,,54.77,1.0,0.0,,54.36000061035156,1.0,0.0,0.0,,,,,,,54.400001525878906,1.0,0.0,0.0,INDIE,37.387691497802734
Chile,CHL,Latin America,0.0,1993.0,,,,,,,50.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,1.0,0.0,0.0,WIDER,40.269229888916016
Chile,CHL,Latin America,0.0,1994.0,,56.4900016784668,1.0,0.0,0.0,,55.58000183105469,1.0,0.0,0.0,,,,,,,54.880001068115234,1.0,0.0,1.0,,,,,,,56.39458465576172,1.0,0.0,1.0,,,,,,,55.05,1.0,0.0,,,,,,,,,,,,54.900001525878906,1.0,0.0,1.0,SEDLAC,40.60892868041992
Chile,CHL,Latin America,0.0,1995.0,,,,,,,57.1645622253418,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.64999771118164,1.0,0.0,0.0,,,,,,,53.70000076293945,1.0,0.0,0.0,INDIE,39.709999084472656
Chile,CHL,Latin America,0.0,1996.0,,,,,,,57.2400016784668,1.0,0.0,0.0,,,,,,,54.81999969482422,1.0,0.0,1.0,,,,,,,,,,,,,,,,,54.88,1.0,0.0,,,,,,,,,,,,54.79999923706055,1.0,0.0,1.0,SEDLAC,39.82984924316406
Chile,CHL,Latin America,0.0,1997.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.782814025878906
Chile,CHL,Latin America,0.0,1998.0,,,,,,,55.869998931884766,1.0,0.0,0.0,,,,,,,55.45000076293945,1.0,0.0,1.0,,,,,,,55.810001373291016,1.0,0.0,1.0,,,,,,,55.54,1.0,0.0,,,,,,,,,,,,55.5,1.0,0.0,1.0,SEDLAC,41.75941848754883
Chile,CHL,Latin America,0.0,1999.0,,,,,,,57.27564239501953,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.29999923706055,1.0,0.0,0.0,WIDER,40.32982635498047
Chile,CHL,Latin America,0.0,2000.0,,,,,,,61.400657653808594,1.0,0.0,0.0,,,,,,,55.209999084472656,1.0,0.0,1.0,,,,,,,50.79999923706055,1.0,0.0,1.0,,,,,,,55.26,1.0,0.0,,,,,,,,,,,,55.20000076293945,1.0,0.0,1.0,SEDLAC,39.61410140991211
Chile,CHL,Latin America,0.0,2001.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.142372131347656
Chile,CHL,Latin America,0.0,2002.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.31486511230469
Chile,CHL,Latin America,0.0,2003.0,,,,,,,,,,,,,,,,,54.560001373291016,1.0,0.0,1.0,,,,,,,,,,,,,,,,,54.64,1.0,0.0,,,,,,,,,,,,54.599998474121094,1.0,0.0,1.0,SEDLAC,40.98695755004883
Chile,CHL,Latin America,0.0,2004.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.12784957885742
Chile,CHL,Latin America,0.0,2005.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.465518951416016
Chile,CHL,Latin America,0.0,2006.0,,,,,,,,,,,,,,,,,51.81999969482422,1.0,0.0,1.0,,,,,,,53.72291564941406,1.0,0.0,1.0,,,,,,,51.84,1.0,0.0,,,,,,,,,,,,51.79999923706055,1.0,0.0,1.0,SEDLAC,39.351314544677734
Chile,CHL,Latin America,0.0,2007.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.992591857910156
Chile,CHL,Latin America,0.0,2008.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.56477355957031
Chile,CHL,Latin America,0.0,2009.0,,,,,,,,,,,,,,,,,51.939998626708984,1.0,0.0,1.0,,,,,,,,,,,,,,,,,52.06,1.0,0.0,,,,,,,,,,,,51.900001525878906,1.0,0.0,1.0,SEDLAC,42.20408248901367
Chile,CHL,Latin America,0.0,2010.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.76515197753906
Chile,CHL,Latin America,0.0,2011.0,,,,,,,,,,,,,,,,,50.779998779296875,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.79999923706055,1.0,0.0,1.0,SEDLAC,41.735897064208984
Chile,CHL,Latin America,0.0,2012.0,,,,,,,,,,,,,,,,,52.27000045776367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.29999923706055,,,,SEDLAC,46.217647552490234
China,CHN,Asia,0.0,1950.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.53333282470703
China,CHN,Asia,0.0,1951.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.599998474121094
China,CHN,Asia,0.0,1952.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.39999771118164
China,CHN,Asia,0.0,1953.0,,,,,,,55.79999923706055,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.79999923706055,1.0,1.0,1.0,WIDER,42.5
China,CHN,Asia,0.0,1954.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.400001525878906
China,CHN,Asia,0.0,1955.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.06666564941406
China,CHN,Asia,0.0,1956.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.46666717529297
China,CHN,Asia,0.0,1957.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.03333282470703
China,CHN,Asia,0.0,1958.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.41428756713867
China,CHN,Asia,0.0,1959.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.516666412353516
China,CHN,Asia,0.0,1960.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.0625
China,CHN,Asia,0.0,1961.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.20000076293945
China,CHN,Asia,0.0,1962.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.83636474609375
China,CHN,Asia,0.0,1963.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.36428451538086
China,CHN,Asia,0.0,1964.0,,,,,,,30.5,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.5,1.0,1.0,1.0,WIDER,38.07272720336914
China,CHN,Asia,0.0,1965.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.10714340209961
China,CHN,Asia,0.0,1966.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.085716247558594
China,CHN,Asia,0.0,1967.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.186668395996094
China,CHN,Asia,0.0,1968.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.900001525878906
China,CHN,Asia,0.0,1969.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.2599983215332
China,CHN,Asia,0.0,1970.0,,,,,,,27.899999618530273,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.899999618530273,1.0,1.0,1.0,WIDER,38.03809356689453
China,CHN,Asia,0.0,1971.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.404544830322266
China,CHN,Asia,0.0,1972.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.523075103759766
China,CHN,Asia,0.0,1973.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.98636245727539
China,CHN,Asia,0.0,1974.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.563636779785156
China,CHN,Asia,0.0,1975.0,,,,,,,26.600000381469727,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.600000381469727,1.0,1.0,1.0,WIDER,37.26521682739258
China,CHN,Asia,0.0,1976.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.97083282470703
China,CHN,Asia,0.0,1977.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.28260803222656
China,CHN,Asia,0.0,1978.0,,,,,,,31.700000762939453,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.700000762939453,1.0,0.0,0.0,WIDER,36.46363830566406
China,CHN,Asia,0.0,1979.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.150001525878906
China,CHN,Asia,0.0,1980.0,,32.0,1.0,0.0,1.0,,32.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,1.0,0.0,1.0,WIDER,37.16451644897461
China,CHN,Asia,0.0,1981.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.11,1.0,0.0,,,,,,,,,,,,29.100000381469727,1.0,0.0,,POVCAL,37.719356536865234
China,CHN,Asia,0.0,1982.0,,28.799999237060547,1.0,0.0,1.0,,28.799999237060547,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.799999237060547,1.0,0.0,1.0,WIDER,34.16666793823242
China,CHN,Asia,0.0,1983.0,,27.200000762939453,1.0,0.0,1.0,,27.200000762939453,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.200000762939453,1.0,0.0,1.0,WIDER,34.890907287597656
China,CHN,Asia,0.0,1984.0,,25.700000762939453,1.0,0.0,1.0,,25.700000762939453,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,27.69,1.0,0.0,,,,,,,,,,,,27.700000762939453,1.0,0.0,1.0,POVCAL,35.79999923706055
China,CHN,Asia,0.0,1985.0,,31.399999618530273,1.0,0.0,1.0,,31.399999618530273,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0,1.0,0.0,0.0,,,,,,,31.0,1.0,0.0,0.0,INDIE,33.8121223449707
China,CHN,Asia,0.0,1986.0,,33.29999923706055,1.0,0.0,1.0,,33.29999923706055,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.100000381469727,1.0,0.0,0.0,,,,,,,31.100000381469727,1.0,0.0,0.0,INDIE,38.359458923339844
China,CHN,Asia,0.0,1987.0,,34.29999923706055,1.0,0.0,1.0,,34.29999923706055,1.0,0.0,1.0,,,,,,,,,,,,,,,,,30.100000381469727,,,,,,,,,,29.85,1.0,0.0,,31.700000762939453,1.0,0.0,0.0,,,,,,,31.700000762939453,1.0,0.0,0.0,INDIE,36.96500015258789
China,CHN,Asia,0.0,1988.0,,34.900001525878906,1.0,0.0,1.0,,38.20000076293945,1.0,0.0,0.0,,,,,,,,,,,,,,,,,27.299999237060547,,,,,,,,,,,,,,33.70000076293945,1.0,0.0,0.0,,,,,,,33.70000076293945,1.0,0.0,0.0,INDIE,31.42264175415039
China,CHN,Asia,0.0,1989.0,,36.0,1.0,0.0,1.0,,36.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.20000076293945,1.0,0.0,0.0,,,,,,,34.20000076293945,1.0,0.0,0.0,INDIE,36.93000030517578
China,CHN,Asia,0.0,1990.0,,34.599998474121094,1.0,0.0,1.0,,34.599998474121094,1.0,0.0,1.0,,,,,,,,,,,,,,,,,34.84000015258789,1.0,0.0,1.0,,,,,,,32.43,0.0,0.0,,32.70000076293945,1.0,0.0,0.0,,,,,,,32.70000076293945,1.0,0.0,0.0,INDIE,34.12727355957031
China,CHN,Asia,0.0,1991.0,,36.20000076293945,1.0,0.0,1.0,,36.20000076293945,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.5,1.0,0.0,0.0,,,,,,,34.5,1.0,0.0,0.0,INDIE,38.39444351196289
China,CHN,Asia,0.0,1992.0,,37.79999923706055,1.0,0.0,1.0,,37.79999923706055,1.0,0.0,1.0,,,,,,,,,,,,,,,,,38.97999954223633,1.0,0.0,1.0,,,,,,,,,,,36.099998474121094,1.0,0.0,0.0,,,,,,,36.099998474121094,1.0,0.0,0.0,INDIE,37.387691497802734
China,CHN,Asia,0.0,1993.0,,,,,,,35.5,,,,,,,,,,,,,,,,,,,,41.959999084472656,1.0,0.0,1.0,,,,,,,35.5,0.0,0.0,,38.0,1.0,0.0,0.0,,,,,,,38.0,1.0,0.0,0.0,INDIE,40.269229888916016
China,CHN,Asia,0.0,1994.0,,,,,,,,,,,,,,,,,,,,,,,,,,,43.34000015258789,1.0,0.0,1.0,,,,,,,,,,,38.099998474121094,1.0,0.0,0.0,,,,,,,38.099998474121094,1.0,0.0,0.0,INDIE,40.60892868041992
China,CHN,Asia,0.0,1995.0,,,,,,,45.20000076293945,1.0,0.0,0.0,,,,,,,,,,,,,,,,,41.5099983215332,1.0,0.0,1.0,,,,,,,,,,,38.20000076293945,1.0,0.0,0.0,,,,,,,38.20000076293945,1.0,0.0,0.0,INDIE,39.709999084472656
China,CHN,Asia,0.0,1996.0,,,,,,,39.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,39.79999923706055,1.0,0.0,1.0,,,,,,,35.7,0.0,0.0,,34.900001525878906,1.0,0.0,0.0,,,,,,,34.900001525878906,1.0,0.0,0.0,INDIE,39.82984924316406
China,CHN,Asia,0.0,1997.0,,,,,,,,,,,,,,,,,,,,,,,,,,,39.790000915527344,1.0,0.0,1.0,,,,,,,,,,,37.5,1.0,0.0,0.0,,,,,,,37.5,1.0,0.0,0.0,INDIE,38.782814025878906
China,CHN,Asia,0.0,1998.0,,,,,,,40.29999923706055,1.0,0.0,,,,,,,,,,,,,,,,,,40.29999923706055,1.0,0.0,1.0,,,,,,,,,,,37.79999923706055,1.0,0.0,0.0,,,,,,,37.79999923706055,1.0,0.0,0.0,INDIE,41.75941848754883
China,CHN,Asia,0.0,1999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,41.63999938964844,1.0,0.0,1.0,,,,,,,39.23,0.0,0.0,,38.900001525878906,1.0,0.0,0.0,,,,,,,38.900001525878906,1.0,0.0,0.0,INDIE,40.32982635498047
China,CHN,Asia,0.0,2000.0,,,,,,,39.02799987792969,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.70000076293945,1.0,0.0,0.0,,,,,,,40.70000076293945,1.0,0.0,0.0,INDIE,39.61410140991211
China,CHN,Asia,0.0,2001.0,,,,,,,,,,,,,,,,,,,,,,,,,,,41.599998474121094,1.0,0.0,1.0,,,,,,,,,,,41.5,1.0,0.0,0.0,,,,,,,41.5,1.0,0.0,0.0,INDIE,42.142372131347656
China,CHN,Asia,0.0,2002.0,,,,,,,45.29999923706055,1.0,0.0,0.0,,,,,,,,,,,,,,,,,46.29999923706055,1.0,0.0,1.0,,,,,,,42.59,0.0,0.0,,,,,,,,,,,,46.29999923706055,1.0,0.0,1.0,WYD,40.31486511230469
China,CHN,Asia,0.0,2003.0,,,,,,,44.909000396728516,1.0,0.0,0.0,,,,,,,,,,,,,,,,,47.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,47.0,1.0,0.0,1.0,WYD,40.98695755004883
China,CHN,Asia,0.0,2004.0,,,,,,,,,,,,,,,,,,,,,,,,,,,46.900001525878906,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,46.900001525878906,1.0,0.0,1.0,WYD,39.12784957885742
China,CHN,Asia,0.0,2005.0,,,,,,,42.47999954223633,,,,,,,,,,,,,,,,,,,,39.77582931518555,1.0,0.0,1.0,,,,,,,42.48,0.0,0.0,,,,,,,,,,,,39.79999923706055,1.0,0.0,1.0,WYD,38.465518951416016
China,CHN,Asia,0.0,2006.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.351314544677734
China,CHN,Asia,0.0,2007.0,,,,,,,,,,,,,,,,,,,,,,,,,,,47.826560974121094,1.0,0.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,47.79999923706055,1.0,0.0,1.0,WYD,36.992591857910156
China,CHN,Asia,0.0,2008.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.56477355957031
China,CHN,Asia,0.0,2009.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.20408248901367
China,CHN,Asia,0.0,2010.0,,,,,,,48.099998474121094,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.099998474121094,1.0,0.0,0.0,WIDER,38.76515197753906
China,CHN,Asia,0.0,2011.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.735897064208984
China,CHN,Asia,0.0,2012.0,,,,,,,48.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,47.400001525878906,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,47.400001525878906,1.0,0.0,0.0,WYD,46.217647552490234
Cote d'Ivoire,CIV,Africa,0.0,1950.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.53333282470703
Cote d'Ivoire,CIV,Africa,0.0,1951.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.599998474121094
Cote d'Ivoire,CIV,Africa,0.0,1952.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.39999771118164
Cote d'Ivoire,CIV,Africa,0.0,1953.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.5
Cote d'Ivoire,CIV,Africa,0.0,1954.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.400001525878906
Cote d'Ivoire,CIV,Africa,0.0,1955.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.06666564941406
Cote d'Ivoire,CIV,Africa,0.0,1956.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.46666717529297
Cote d'Ivoire,CIV,Africa,0.0,1957.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.03333282470703
Cote d'Ivoire,CIV,Africa,0.0,1958.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.41428756713867
Cote d'Ivoire,CIV,Africa,0.0,1959.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.516666412353516
Cote d'Ivoire,CIV,Africa,0.0,1960.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.0625
Cote d'Ivoire,CIV,Africa,0.0,1961.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.20000076293945
Cote d'Ivoire,CIV,Africa,0.0,1962.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.83636474609375
Cote d'Ivoire,CIV,Africa,0.0,1963.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.36428451538086
Cote d'Ivoire,CIV,Africa,0.0,1964.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.07272720336914
Cote d'Ivoire,CIV,Africa,0.0,1965.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.10714340209961
Cote d'Ivoire,CIV,Africa,0.0,1966.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.085716247558594
Cote d'Ivoire,CIV,Africa,0.0,1967.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.186668395996094
Cote d'Ivoire,CIV,Africa,0.0,1968.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.900001525878906
Cote d'Ivoire,CIV,Africa,0.0,1969.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.2599983215332
Cote d'Ivoire,CIV,Africa,0.0,1970.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.03809356689453
Cote d'Ivoire,CIV,Africa,0.0,1971.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.404544830322266
Cote d'Ivoire,CIV,Africa,0.0,1972.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.523075103759766
Cote d'Ivoire,CIV,Africa,0.0,1973.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.98636245727539
Cote d'Ivoire,CIV,Africa,0.0,1974.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.563636779785156
Cote d'Ivoire,CIV,Africa,0.0,1975.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.26521682739258
Cote d'Ivoire,CIV,Africa,0.0,1976.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.97083282470703
Cote d'Ivoire,CIV,Africa,0.0,1977.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.28260803222656
Cote d'Ivoire,CIV,Africa,0.0,1978.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.46363830566406
Cote d'Ivoire,CIV,Africa,0.0,1979.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.150001525878906
Cote d'Ivoire,CIV,Africa,0.0,1980.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.16451644897461
Cote d'Ivoire,CIV,Africa,0.0,1981.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.719356536865234
Cote d'Ivoire,CIV,Africa,0.0,1982.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.16666793823242
