year,Comp,Part,democracy_index,SSno,code
1982,67.10,60.98,40.92,390,DEN
1983,67.10,60.98,40.92,390,DEN
1984,63.40,65.77,41.70,390,DEN
1985,63.40,65.77,41.70,390,DEN
1986,63.40,65.77,41.70,390,DEN
1987,70.00,65.59,45.91,390,DEN
1988,70.00,64.90,45.43,390,DEN
1989,70.00,64.90,45.43,390,DEN
1990,62.60,63.03,39.46,390,DEN
1991,62.60,63.03,39.46,390,DEN
1992,62.60,63.03,39.46,390,DEN
1993,62.60,63.03,39.46,390,DEN
1994,65.40,63.93,41.81,390,DEN
1995,65.40,63.93,41.81,390,DEN
1996,65.40,63.93,41.81,390,DEN
1997,65.40,63.93,41.81,390,DEN
1998,64.10,64.25,41.19,390,DEN
1999,64.10,64.25,41.19,390,DEN
2000,64.10,64.25,41.19,390,DEN
1977,0.00,25.21,0.00,522,DJI
1978,0.00,25.21,0.00,522,DJI
1979,0.00,25.21,0.00,522,DJI
1980,0.00,25.21,0.00,522,DJI
1981,0.00,25.21,0.00,522,DJI
1982,0.00,20.98,0.00,522,DJI
1983,0.00,20.98,0.00,522,DJI
1984,0.00,20.98,0.00,522,DJI
1985,0.00,20.98,0.00,522,DJI
1986,0.00,20.98,0.00,522,DJI
1987,0.00,19.91,0.00,522,DJI
1988,0.00,19.91,0.00,522,DJI
1989,0.00,19.91,0.00,522,DJI
1990,0.00,19.91,0.00,522,DJI
1991,0.00,19.91,0.00,522,DJI
1992,25.40,12.97,3.29,522,DJI
1993,25.40,12.97,3.29,522,DJI
1994,25.40,12.97,3.29,522,DJI
1995,25.40,12.97,3.29,522,DJI
1996,25.40,12.97,3.29,522,DJI
1997,21.40,14.56,3.12,522,DJI
1998,21.40,14.56,3.12,522,DJI
1999,21.40,14.56,3.12,522,DJI
2000,21.40,14.56,3.12,522,DJI
1978,50.70,28.88,14.64,54,DMA
1979,50.70,28.88,14.64,54,DMA
1980,47.70,41.53,19.81,54,DMA
1981,47.70,41.53,19.81,54,DMA
1982,47.70,41.53,19.81,54,DMA
1983,47.70,41.53,19.81,54,DMA
1984,47.70,41.53,19.81,54,DMA
1985,43.80,43.79,19.18,54,DMA
1986,43.80,43.79,19.18,54,DMA
1987,43.80,43.79,19.18,54,DMA
1988,43.80,43.79,19.18,54,DMA
1989,43.80,43.79,19.18,54,DMA
1990,50.60,46.80,23.68,54,DMA
1991,50.60,46.80,23.68,54,DMA
1992,50.60,46.80,23.68,54,DMA
1993,50.60,46.80,23.68,54,DMA
1994,50.60,46.80,23.68,54,DMA
1995,42.90,52.29,22.43,54,DMA
1996,42.90,52.29,22.43,54,DMA
1997,42.90,52.29,22.43,54,DMA
1998,42.90,52.29,22.43,54,DMA
1999,42.90,52.29,22.43,54,DMA
2000,52.40,55.79,29.23,54,DMA
1844,0.00,0.00,0.00,42,DOM
1845,0.00,0.00,0.00,42,DOM
1846,0.00,0.00,0.00,42,DOM
1847,0.00,0.00,0.00,42,DOM
1848,0.00,0.00,0.00,42,DOM
1849,0.00,0.00,0.00,42,DOM
1850,0.00,0.00,0.00,42,DOM
1851,0.00,0.00,0.00,42,DOM
1852,0.00,0.00,0.00,42,DOM
1853,0.00,0.00,0.00,42,DOM
1854,0.00,0.00,0.00,42,DOM
1855,0.00,0.00,0.00,42,DOM
1856,0.00,0.00,0.00,42,DOM
1857,0.00,0.00,0.00,42,DOM
1858,0.00,0.00,0.00,42,DOM
1859,7.50,0.06,0.00,42,DOM
1860,7.50,0.06,0.00,42,DOM
1861,0.00,0.00,0.00,42,DOM
1862,0.00,0.00,0.00,42,DOM
1863,0.00,0.00,0.00,42,DOM
1864,0.00,0.00,0.00,42,DOM
1865,0.00,0.00,0.00,42,DOM
1866,13.10,2.07,0.27,42,DOM
1867,13.10,2.07,0.27,42,DOM
1868,0.00,0.00,0.00,42,DOM
1869,0.00,0.00,0.00,42,DOM
1870,0.00,0.00,0.00,42,DOM
1871,0.00,0.00,0.00,42,DOM
1872,0.00,0.00,0.00,42,DOM
1873,0.00,0.00,0.00,42,DOM
1874,22.10,7.23,1.60,42,DOM
1875,22.10,7.23,1.60,42,DOM
1876,0.00,0.00,0.00,42,DOM
1877,0.00,0.00,0.00,42,DOM
1878,0.00,0.00,0.00,42,DOM
1879,0.00,0.00,0.00,42,DOM
1880,8.50,6.34,0.54,42,DOM
1881,8.50,6.34,0.54,42,DOM
1882,0.60,7.17,0.04,42,DOM
1883,0.60,7.17,0.04,42,DOM
1884,40.60,16.99,6.90,42,DOM
1885,40.60,16.99,6.90,42,DOM
1886,37.40,18.94,7.08,42,DOM
1887,37.40,18.94,7.08,42,DOM
1888,1.20,0.14,0.00,42,DOM
1889,1.20,0.14,0.00,42,DOM
1890,1.20,0.14,0.00,42,DOM
1891,1.20,0.14,0.00,42,DOM
1892,22.50,0.11,0.03,42,DOM
1893,22.50,0.11,0.03,42,DOM
1894,22.50,0.11,0.03,42,DOM
1895,22.50,0.11,0.03,42,DOM
1896,0.20,0.12,0.00,42,DOM
1897,0.20,0.12,0.00,42,DOM
1898,0.00,0.00,0.00,42,DOM
1899,1.40,0.11,0.00,42,DOM
1900,1.40,0.11,0.00,42,DOM
1901,1.40,0.11,0.00,42,DOM
1902,0.00,0.00,0.00,42,DOM
1903,5.20,0.09,0.00,42,DOM
1904,3.50,0.07,0.00,42,DOM
1905,3.50,0.07,0.00,42,DOM
1906,0.00,0.00,0.00,42,DOM
1907,0.00,0.00,0.00,42,DOM
1908,3.70,0.10,0.00,42,DOM
1909,3.70,0.10,0.00,42,DOM
1910,3.70,0.10,0.00,42,DOM
1911,0.00,0.00,0.00,42,DOM
1912,0.00,0.00,0.00,42,DOM
1913,0.00,0.00,0.00,42,DOM
1914,46.70,0.10,0.04,42,DOM
1915,46.70,0.10,0.04,42,DOM
1916,0.00,0.00,0.00,42,DOM
1917,0.00,0.00,0.00,42,DOM
1918,0.00,0.00,0.00,42,DOM
1919,0.00,0.00,0.00,42,DOM
1920,0.00,0.00,0.00,42,DOM
1921,0.00,0.00,0.00,42,DOM
1922,0.00,0.00,0.00,42,DOM
1923,0.00,0.00,0.00,42,DOM
1924,30.20,0.03,0.01,42,DOM
1925,30.20,0.03,0.01,42,DOM
1926,30.20,0.03,0.01,42,DOM
1927,30.20,0.03,0.01,42,DOM
1928,30.20,0.03,0.01,42,DOM
1929,30.20,0.03,0.01,42,DOM
1930,0.80,17.98,0.14,42,DOM
1931,0.80,17.98,0.14,42,DOM
1932,0.80,17.98,0.14,42,DOM
1933,0.80,17.98,0.14,42,DOM
1934,0.00,17.83,0.00,42,DOM
1935,0.00,17.83,0.00,42,DOM
1936,0.00,17.83,0.00,42,DOM
1937,0.00,17.83,0.00,42,DOM
1938,0.00,20.03,0.00,42,DOM
1939,0.00,20.03,0.00,42,DOM
1940,0.00,20.03,0.00,42,DOM
1941,0.00,20.03,0.00,42,DOM
1942,0.00,29.43,0.00,42,DOM
1943,0.00,29.43,0.00,42,DOM
1944,0.00,29.43,0.00,42,DOM
1945,0.00,29.43,0.00,42,DOM
1946,0.00,29.43,0.00,42,DOM
1947,7.00,42.40,2.97,42,DOM
1948,7.00,42.40,2.97,42,DOM
1949,7.00,42.40,2.97,42,DOM
1950,7.00,42.40,2.97,42,DOM
1951,7.00,42.40,2.97,42,DOM
1952,0.00,45.36,0.00,42,DOM
1953,0.00,45.36,0.00,42,DOM
1954,0.00,45.36,0.00,42,DOM
1955,0.00,45.36,0.00,42,DOM
1956,0.00,45.36,0.00,42,DOM
1957,0.00,46.36,0.00,42,DOM
1958,0.00,46.36,0.00,42,DOM
1959,0.00,46.36,0.00,42,DOM
1960,0.00,46.36,0.00,42,DOM
1961,0.00,46.36,0.00,42,DOM
1962,40.50,32.36,13.11,42,DOM
1963,0.00,0.00,0.00,42,DOM
1964,0.00,0.00,0.00,42,DOM
1965,0.00,0.00,0.00,42,DOM
1966,43.50,35.88,15.61,42,DOM
1967,43.50,35.88,15.61,42,DOM
1968,43.50,35.88,15.61,42,DOM
1969,43.50,35.88,15.61,42,DOM
1970,45.30,25.73,11.66,42,DOM
1971,45.30,25.73,11.66,42,DOM
1972,45.30,25.73,11.66,42,DOM
1973,45.30,25.73,11.66,42,DOM
1974,15.30,33.30,5.09,42,DOM
1975,15.30,33.30,5.09,42,DOM
1976,15.30,33.30,5.09,42,DOM
1977,15.30,33.30,5.09,42,DOM
1978,44.90,30.36,13.63,42,DOM
1979,44.90,30.36,13.63,42,DOM
1980,44.90,30.36,13.63,42,DOM
1981,44.90,30.36,13.63,42,DOM
1982,53.40,31.93,17.05,42,DOM
1983,53.40,31.93,17.05,42,DOM
1984,53.40,31.93,17.05,42,DOM
1985,53.40,31.93,17.05,42,DOM
1986,58.40,31.41,18.34,42,DOM
1987,58.40,31.41,18.34,42,DOM
1988,58.40,31.41,18.34,42,DOM
1989,58.40,31.41,18.34,42,DOM
1990,64.00,26.50,16.96,42,DOM
1991,64.00,26.50,16.96,42,DOM
1992,64.00,26.50,16.96,42,DOM
1993,64.00,26.50,16.96,42,DOM
1994,56.40,26.00,14.66,42,DOM
1995,56.40,26.00,14.66,42,DOM
1996,48.80,35.41,17.28,42,DOM
1997,48.80,35.41,17.28,42,DOM
1998,48.80,35.41,17.28,42,DOM
1999,48.80,35.41,17.28,42,DOM
2000,50.10,39.20,19.64,42,DOM
1830,0.00,0.00,0.00,130,ECU
1831,0.00,0.00,0.00,130,ECU
1832,0.00,0.00,0.00,130,ECU
1833,0.00,0.00,0.00,130,ECU
1834,0.00,0.00,0.00,130,ECU
1835,0.00,0.00,0.00,130,ECU
1836,0.00,0.00,0.00,130,ECU
1837,0.00,0.00,0.00,130,ECU
1838,0.00,0.00,0.00,130,ECU
1839,0.00,0.00,0.00,130,ECU
1840,0.00,0.00,0.00,130,ECU
1841,0.00,0.00,0.00,130,ECU
1842,0.00,0.00,0.00,130,ECU
1843,0.00,0.00,0.00,130,ECU
1844,0.00,0.00,0.00,130,ECU
1845,0.00,0.00,0.00,130,ECU
1846,0.00,0.00,0.00,130,ECU
1847,0.00,0.00,0.00,130,ECU
1848,0.00,0.00,0.00,130,ECU
1849,0.00,0.00,0.00,130,ECU
1850,0.00,0.00,0.00,130,ECU
1851,0.00,0.00,0.00,130,ECU
1852,0.00,0.00,0.00,130,ECU
1853,0.00,0.00,0.00,130,ECU
1854,0.00,0.00,0.00,130,ECU
1855,0.00,0.00,0.00,130,ECU
1856,0.00,0.11,0.00,130,ECU
1857,0.00,0.11,0.00,130,ECU
1858,0.00,0.11,0.00,130,ECU
1859,0.00,0.00,0.00,130,ECU
1860,0.00,0.00,0.00,130,ECU
1861,0.00,0.00,0.00,130,ECU
1862,0.00,0.00,0.00,130,ECU
1863,0.00,0.00,0.00,130,ECU
1864,0.00,0.00,0.00,130,ECU
1865,0.00,0.00,0.00,130,ECU
1866,0.00,0.00,0.00,130,ECU
1867,40.00,3.00,1.20,130,ECU
1868,20.00,3.00,0.60,130,ECU
1869,0.00,0.00,0.00,130,ECU
1870,0.00,0.00,0.00,130,ECU
1871,0.00,0.00,0.00,130,ECU
1872,0.00,0.00,0.00,130,ECU
1873,0.00,0.00,0.00,130,ECU
1874,0.00,0.00,0.00,130,ECU
1875,13.30,4.70,0.62,130,ECU
1876,0.00,0.00,0.00,130,ECU
1877,0.00,0.00,0.00,130,ECU
1878,0.00,0.00,0.00,130,ECU
1879,0.00,0.00,0.00,130,ECU
1880,0.00,0.00,0.00,130,ECU
1881,0.00,0.00,0.00,130,ECU
1882,0.00,0.00,0.00,130,ECU
1883,0.00,0.00,0.00,130,ECU
1884,20.00,0.00,0.00,130,ECU
1885,20.00,0.00,0.00,130,ECU
1886,20.00,0.00,0.00,130,ECU
1887,20.00,0.00,0.00,130,ECU
1888,40.00,5.00,2.00,130,ECU
1889,40.00,5.00,2.00,130,ECU
1890,40.00,5.00,2.00,130,ECU
1891,40.00,5.00,2.00,130,ECU
1892,40.00,5.00,2.00,130,ECU
1893,40.00,5.00,2.00,130,ECU
1894,40.00,5.00,2.00,130,ECU
1895,0.00,0.00,0.00,130,ECU
1896,0.00,0.00,0.00,130,ECU
1897,19.10,0.01,0.00,130,ECU
1898,19.10,0.01,0.00,130,ECU
1899,19.10,0.01,0.00,130,ECU
1900,19.10,0.01,0.00,130,ECU
1901,10.00,5.00,0.50,130,ECU
1902,10.00,5.00,0.50,130,ECU
1903,10.00,5.00,0.50,130,ECU
1904,10.00,5.00,0.50,130,ECU
1905,10.00,5.00,0.50,130,ECU
1906,0.00,0.00,0.00,130,ECU
1907,10.00,5.00,0.50,130,ECU
1908,10.00,5.00,0.50,130,ECU
1909,10.00,5.00,0.50,130,ECU
1910,10.00,5.00,0.50,130,ECU
1911,0.00,0.00,0.00,130,ECU
1912,10.00,5.00,0.50,130,ECU
1913,10.00,5.00,0.50,130,ECU
1914,10.00,5.00,0.50,130,ECU
1915,10.00,5.00,0.50,130,ECU
1916,10.00,5.00,0.50,130,ECU
1917,10.00,5.00,0.50,130,ECU
1918,10.00,5.00,0.50,130,ECU
1919,10.00,5.00,0.50,130,ECU
1920,10.00,6.70,0.67,130,ECU
1921,10.00,6.70,0.67,130,ECU
1922,10.00,6.70,0.67,130,ECU
1923,10.00,6.70,0.67,130,ECU
1924,10.00,5.00,0.50,130,ECU
1925,0.00,0.00,0.00,130,ECU
1926,0.00,0.00,0.00,130,ECU
1927,0.00,0.00,0.00,130,ECU
1928,0.00,0.00,0.00,130,ECU
1929,0.00,0.00,0.00,130,ECU
1930,0.00,0.00,0.00,130,ECU
1931,0.00,0.00,0.00,130,ECU
1932,0.00,0.00,0.00,130,ECU
1933,19.40,2.50,0.49,130,ECU
1934,0.00,0.00,0.00,130,ECU
1935,0.00,0.00,0.00,130,ECU
1936,0.00,0.00,0.00,130,ECU
1937,0.00,0.00,0.00,130,ECU
1938,0.00,0.00,0.00,130,ECU
1939,0.00,0.00,0.00,130,ECU
1940,51.20,2.93,1.50,130,ECU
1941,51.20,2.93,1.50,130,ECU
1942,51.20,2.93,1.50,130,ECU
1943,51.20,2.93,1.50,130,ECU
1944,0.00,0.00,0.00,130,ECU
1945,0.00,0.00,0.00,130,ECU
1946,0.00,0.00,0.00,130,ECU
1947,0.00,0.00,0.00,130,ECU
1948,59.10,9.36,5.53,130,ECU
1949,59.10,9.36,5.53,130,ECU
1950,59.10,9.36,5.53,130,ECU
1951,59.10,9.36,5.53,130,ECU
1952,57.00,10.43,5.94,130,ECU
1953,57.00,10.43,5.94,130,ECU
1954,57.00,10.43,5.94,130,ECU
1955,57.00,10.43,5.94,130,ECU
1956,70.00,15.88,11.11,130,ECU
1957,70.00,15.88,11.11,130,ECU
1958,70.00,15.88,11.11,130,ECU
1959,70.00,15.88,11.11,130,ECU
1960,51.30,17.58,9.02,130,ECU
1961,51.30,17.58,9.02,130,ECU
1962,51.30,17.58,9.02,130,ECU
1963,0.00,0.00,0.00,130,ECU
1964,0.00,0.00,0.00,130,ECU
1965,0.00,0.00,0.00,130,ECU
1966,0.00,0.00,0.00,130,ECU
1967,0.00,0.00,0.00,130,ECU
1968,67.10,14.96,10.04,130,ECU
1969,67.10,14.96,10.04,130,ECU
1970,0.00,0.00,0.00,130,ECU
1971,0.00,0.00,0.00,130,ECU
1972,0.00,0.00,0.00,130,ECU
1973,0.00,0.00,0.00,130,ECU
1974,0.00,0.00,0.00,130,ECU
1975,0.00,0.00,0.00,130,ECU
1976,0.00,0.00,0.00,130,ECU
1977,0.00,0.00,0.00,130,ECU
1978,0.00,0.00,0.00,130,ECU
1979,31.50,18.36,5.78,130,ECU
1980,31.50,18.36,5.78,130,ECU
1981,31.50,18.36,5.78,130,ECU
1982,31.50,18.36,5.78,130,ECU
1983,31.50,18.36,5.78,130,ECU
1984,47.80,26.66,12.74,130,ECU
1985,47.80,26.66,12.74,130,ECU
1986,47.80,26.66,12.74,130,ECU
1987,47.80,26.66,12.74,130,ECU
1988,54.00,34.05,18.39,130,ECU
1989,54.00,34.05,18.39,130,ECU
1990,54.00,34.05,18.39,130,ECU
1991,54.00,34.05,18.39,130,ECU
1992,42.00,35.00,14.70,130,ECU
1993,42.00,35.00,14.70,130,ECU
1994,42.00,35.00,14.70,130,ECU
1995,42.00,35.00,14.70,130,ECU
1996,45.50,36.19,16.47,130,ECU
1997,45.50,36.19,16.47,130,ECU
1998,48.80,29.04,14.17,130,ECU
1999,48.80,29.04,14.17,130,ECU
2000,48.80,29.04,14.17,130,ECU
1922,0.00,0.00,0.00,651,EGY
1923,6.25,0.00,0.00,651,EGY
1924,6.25,0.00,0.00,651,EGY
1925,20.00,0.00,0.00,651,EGY
1926,15.10,0.00,0.00,651,EGY
1927,15.10,0.00,0.00,651,EGY
1928,15.10,0.00,0.00,651,EGY
1929,8.05,0.00,0.00,651,EGY
1930,8.05,0.00,0.00,651,EGY
1931,8.05,0.00,0.00,651,EGY
1932,8.05,0.00,0.00,651,EGY
1933,8.05,0.00,0.00,651,EGY
1934,8.05,0.00,0.00,651,EGY
1935,8.05,0.00,0.00,651,EGY
1936,13.60,0.00,0.00,651,EGY
1937,13.60,0.00,0.00,651,EGY
1938,13.60,0.00,0.00,651,EGY
1939,13.60,0.00,0.00,651,EGY
1940,13.60,0.00,0.00,651,EGY
1941,13.60,0.00,0.00,651,EGY
1942,4.55,0.00,0.00,651,EGY
1943,4.55,0.00,0.00,651,EGY
1944,4.55,0.00,0.00,651,EGY
1945,26.30,0.00,0.00,651,EGY
1946,26.30,0.00,0.00,651,EGY
1947,26.30,0.00,0.00,651,EGY
1948,26.30,0.00,0.00,651,EGY
1949,26.30,0.00,0.00,651,EGY
1950,14.75,0.00,0.00,651,EGY
1951,14.75,0.00,0.00,651,EGY
1952,0.00,0.00,0.00,651,EGY
1953,0.00,0.00,0.00,651,EGY
1954,0.00,0.00,0.00,651,EGY
1955,0.00,0.00,0.00,651,EGY
1956,0.05,11.70,0.01,651,EGY
1957,0.05,21.70,0.01,651,EGY
1958,0.00,22.37,0.00,651,EGY
1959,0.00,22.37,0.00,651,EGY
1960,0.00,12.37,0.00,651,EGY
1961,0.00,12.37,0.00,651,EGY
1962,0.00,12.37,0.00,651,EGY
1963,0.00,12.37,0.00,651,EGY
1964,0.00,24.59,0.00,651,EGY
1965,0.00,24.04,0.00,651,EGY
1966,0.00,24.04,0.00,651,EGY
1967,0.00,24.04,0.00,651,EGY
1968,0.00,24.04,0.00,651,EGY
1969,0.00,21.62,0.00,651,EGY
1970,5.00,20.51,1.03,651,EGY
1971,5.00,18.22,0.91,651,EGY
1972,5.00,18.22,0.91,651,EGY
1973,5.00,18.22,0.91,651,EGY
1974,5.00,18.22,0.91,651,EGY
1975,5.00,18.22,0.91,651,EGY
1976,9.10,17.11,1.56,651,EGY
1977,9.10,17.11,1.56,651,EGY
1978,9.10,17.11,1.56,651,EGY
1979,5.80,17.09,0.99,651,EGY
1980,5.80,17.09,0.99,651,EGY
1981,6.50,16.22,1.05,651,EGY
1982,6.50,16.22,1.05,651,EGY
1983,6.50,16.22,1.05,651,EGY
1984,14.30,16.67,2.38,651,EGY
1985,14.30,16.67,2.38,651,EGY
1986,14.30,16.67,2.38,651,EGY
1987,12.25,19.87,2.43,651,EGY
1988,12.25,19.87,2.43,651,EGY
1989,12.25,19.87,2.43,651,EGY
1990,11.45,19.40,2.22,651,EGY
1991,11.45,19.40,2.22,651,EGY
1992,11.45,19.40,2.22,651,EGY
1993,12.50,20.53,2.57,651,EGY
1994,12.50,20.53,2.57,651,EGY
1995,16.70,22.34,3.73,651,EGY
1996,16.70,22.34,3.73,651,EGY
1997,16.70,22.34,3.73,651,EGY
1998,16.70,22.34,3.73,651,EGY
1999,17.30,22.76,3.94,651,EGY
2000,13.15,22.48,2.96,651,EGY
1841,0.00,0.00,0.00,92,SAL
1842,0.00,0.00,0.00,92,SAL
1843,0.00,0.00,0.00,92,SAL
1844,0.00,0.00,0.00,92,SAL
1845,0.00,0.00,0.00,92,SAL
1846,0.00,0.00,0.00,92,SAL
1847,0.00,0.00,0.00,92,SAL
1848,0.00,0.00,0.00,92,SAL
1849,0.00,0.00,0.00,92,SAL
1850,0.00,0.00,0.00,92,SAL
1851,0.00,0.00,0.00,92,SAL
1852,0.00,0.00,0.00,92,SAL
1853,0.00,0.00,0.00,92,SAL
1854,0.00,0.00,0.00,92,SAL
1855,0.00,0.00,0.00,92,SAL
1856,0.00,3.00,0.00,92,SAL
1857,0.00,3.00,0.00,92,SAL
1858,0.00,3.00,0.00,92,SAL
1859,0.00,0.00,0.00,92,SAL
1860,5.00,3.00,0.15,92,SAL
1861,5.00,3.00,0.15,92,SAL
1862,5.00,3.00,0.15,92,SAL
1863,0.00,0.00,0.00,92,SAL
1864,0.00,0.00,0.00,92,SAL
1865,0.00,0.00,0.00,92,SAL
1866,0.00,0.00,0.00,92,SAL
1867,0.00,0.00,0.00,92,SAL
1868,0.00,0.00,0.00,92,SAL
1869,0.00,0.00,0.00,92,SAL
1870,0.00,0.00,0.00,92,SAL
1871,0.00,0.00,0.00,92,SAL
1872,0.00,0.00,0.00,92,SAL
1873,0.00,0.00,0.00,92,SAL
1874,0.00,0.00,0.00,92,SAL
1875,0.00,0.00,0.00,92,SAL
1876,0.00,0.00,0.00,92,SAL
1877,0.00,0.00,0.00,92,SAL
1878,0.00,0.00,0.00,92,SAL
1879,0.00,0.00,0.00,92,SAL
1880,0.00,0.00,0.00,92,SAL
1881,0.00,0.00,0.00,92,SAL
1882,0.00,0.00,0.00,92,SAL
1883,0.00,0.00,0.00,92,SAL
1884,0.00,0.00,0.00,92,SAL
1885,0.00,0.00,0.00,92,SAL
1886,0.00,0.00,0.00,92,SAL
1887,20.00,3.00,0.60,92,SAL
1888,20.00,3.00,0.60,92,SAL
1889,20.00,3.00,0.60,92,SAL
1890,0.00,0.00,0.00,92,SAL
1891,0.00,3.00,0.00,92,SAL
1892,0.00,3.00,0.00,92,SAL
1893,0.00,3.00,0.00,92,SAL
1894,0.00,0.00,0.00,92,SAL
1895,0.00,3.00,0.00,92,SAL
1896,0.00,3.00,0.00,92,SAL
1897,0.00,3.00,0.00,92,SAL
1898,0.00,0.00,0.00,92,SAL
1899,0.00,0.00,0.00,92,SAL
1900,0.00,0.00,0.00,92,SAL
1901,0.00,0.00,0.00,92,SAL
1902,0.00,0.00,0.00,92,SAL
1903,0.00,3.00,0.00,92,SAL
1904,0.00,3.00,0.00,92,SAL
1905,0.00,3.00,0.00,92,SAL
1906,0.00,3.00,0.00,92,SAL
1907,0.00,3.00,0.00,92,SAL
1908,0.00,3.00,0.00,92,SAL
1909,0.00,3.00,0.00,92,SAL
1910,0.00,3.00,0.00,92,SAL
1911,0.00,3.00,0.00,92,SAL
1912,0.00,3.00,0.00,92,SAL
1913,0.00,0.00,0.00,92,SAL
1914,0.00,0.00,0.00,92,SAL
1915,0.00,5.00,0.00,92,SAL
1916,0.00,5.00,0.00,92,SAL
1917,0.00,5.00,0.00,92,SAL
1918,0.00,5.00,0.00,92,SAL
1919,0.00,5.00,0.00,92,SAL
1920,0.00,5.00,0.00,92,SAL
1921,0.00,5.00,0.00,92,SAL
1922,0.00,5.00,0.00,92,SAL
1923,0.00,5.00,0.00,92,SAL
1924,0.00,5.00,0.00,92,SAL
1925,0.00,5.00,0.00,92,SAL
1926,0.00,5.00,0.00,92,SAL
1927,0.00,5.00,0.00,92,SAL
1928,0.00,5.00,0.00,92,SAL
1929,0.00,5.00,0.00,92,SAL
1930,0.00,5.00,0.00,92,SAL
1931,0.00,0.00,0.00,92,SAL
1932,0.00,0.00,0.00,92,SAL
1933,0.00,0.00,0.00,92,SAL
1934,0.00,0.00,0.00,92,SAL
1935,0.00,5.00,0.00,92,SAL
1936,0.00,5.00,0.00,92,SAL
1937,0.00,5.00,0.00,92,SAL
1938,0.00,5.00,0.00,92,SAL
1939,0.00,5.00,0.00,92,SAL
1940,0.00,5.00,0.00,92,SAL
1941,0.00,5.00,0.00,92,SAL
1942,0.00,5.00,0.00,92,SAL
1943,0.00,5.00,0.00,92,SAL
1944,0.00,0.00,0.00,92,SAL
1945,0.30,17.78,0.05,92,SAL
1946,0.30,17.78,0.05,92,SAL
1947,0.30,17.78,0.05,92,SAL
1948,0.00,0.00,0.00,92,SAL
1949,0.00,0.00,0.00,92,SAL
1950,43.60,32.87,14.33,92,SAL
1951,43.60,32.87,14.33,92,SAL
1952,0.00,35.58,0.00,92,SAL
1953,0.00,35.58,0.00,92,SAL
1954,0.00,35.58,0.00,92,SAL
1955,0.00,35.58,0.00,92,SAL
1956,6.60,32.86,2.17,92,SAL
1957,6.60,32.86,2.17,92,SAL
1958,6.60,32.86,2.17,92,SAL
1959,6.60,32.86,2.17,92,SAL
1960,0.00,0.00,0.00,92,SAL
1961,0.00,0.00,0.00,92,SAL
1962,7.80,15.21,1.19,92,SAL
1963,7.80,15.21,1.19,92,SAL
1964,7.80,15.21,1.19,92,SAL
1965,7.80,15.21,1.19,92,SAL
1966,7.80,15.21,1.19,92,SAL
1967,42.60,13.34,5.68,92,SAL
1968,42.60,13.34,5.68,92,SAL
1969,42.60,13.34,5.68,92,SAL
1970,42.60,13.34,5.68,92,SAL
1971,42.60,13.34,5.68,92,SAL
1972,52.70,18.13,9.56,92,SAL
1973,52.70,18.13,9.56,92,SAL
1974,52.70,18.13,9.56,92,SAL
1975,52.70,18.13,9.56,92,SAL
1976,52.70,18.13,9.56,92,SAL
1977,32.70,28.33,9.26,92,SAL
1978,32.70,28.33,9.26,92,SAL
1979,0.00,0.00,0.00,92,SAL
1980,0.00,0.00,0.00,92,SAL
1981,0.00,0.00,0.00,92,SAL
1982,31.00,0.00,0.00,92,SAL
1983,31.00,0.00,0.00,92,SAL
1984,46.40,29.38,13.63,92,SAL
1985,46.40,29.38,13.63,92,SAL
1986,46.40,29.38,13.63,92,SAL
1987,46.40,29.38,13.63,92,SAL
1988,46.40,29.38,13.63,92,SAL
1989,46.20,18.08,8.35,92,SAL
1990,46.20,18.08,8.35,92,SAL
1991,46.20,18.08,8.35,92,SAL
1992,46.20,18.08,8.35,92,SAL
1993,46.20,18.08,8.35,92,SAL
1994,31.80,21.22,6.75,92,SAL
1995,31.80,21.22,6.75,92,SAL
1996,31.80,21.22,6.75,92,SAL
1997,31.80,21.22,6.75,92,SAL
1998,31.80,21.22,6.75,92,SAL
1999,48.00,20.25,9.72,92,SAL
2000,48.00,20.25,9.72,92,SAL
1968,40.00,30.00,12.00,411,EQG
1969,0.00,0.00,0.00,411,EQG
1970,0.00,0.00,0.00,411,EQG
1971,0.00,0.00,0.00,411,EQG
1972,0.00,0.00,0.00,411,EQG
1973,0.00,0.00,0.00,411,EQG
1974,0.00,0.00,0.00,411,EQG
1975,0.00,0.00,0.00,411,EQG
1976,0.00,0.00,0.00,411,EQG
1977,0.00,0.00,0.00,411,EQG
1978,0.00,0.00,0.00,411,EQG
1979,0.00,0.00,0.00,411,EQG
1980,0.00,0.00,0.00,411,EQG
1981,0.00,0.00,0.00,411,EQG
1982,4.20,38.39,1.61,411,EQG
1983,4.20,38.39,1.61,411,EQG
1984,4.20,38.39,1.61,411,EQG
1985,4.20,38.39,1.61,411,EQG
1986,4.20,38.39,1.61,411,EQG
1987,4.20,38.39,1.61,411,EQG
1988,4.20,38.39,1.61,411,EQG
1989,1.00,38.00,0.38,411,EQG
1990,1.00,38.00,0.38,411,EQG
1991,1.00,38.00,0.38,411,EQG
1992,1.00,38.00,0.38,411,EQG
1993,1.00,38.00,0.38,411,EQG
1994,1.00,38.00,0.38,411,EQG
1995,1.00,38.00,0.38,411,EQG
1996,2.20,44.77,0.98,411,EQG
1997,2.20,44.77,0.98,411,EQG
1998,2.20,44.77,0.98,411,EQG
1999,2.20,44.77,0.98,411,EQG
