country,year,gini_net,gini_market,rel_red,abs_red
El Salvador,1994,47.2508239746094,48.2633056640625,2.09782910346985,1.01248168945312
El Salvador,1995,47.5384101867676,49.9688758850098,4.86395931243896,2.43046569824219
El Salvador,1996,48.0682525634766,51.2851142883301,6.27250576019287,3.21686172485352
El Salvador,1997,48.5980987548828,52.6013526916504,7.61055326461792,4.00325393676758
El Salvador,1998,49.432300567627,53.6666946411133,7.89017105102539,4.23439407348633
El Salvador,1999,50.1159973144531,52.5778427124023,4.68228673934937,2.46184539794922
El Salvador,2000,48.9850921630859,52.0179176330566,5.83034753799438,3.0328254699707
El Salvador,2001,47.8541870117188,51.4579963684082,7.00339984893799,3.60380935668945
El Salvador,2002,46.7232818603516,50.8980712890625,8.20225429534912,4.17478942871094
El Salvador,2003,44.8699073791504,49.1541595458984,8.71595001220703,4.28425216674805
El Salvador,2004,43.0165328979492,47.4102439880371,9.26742935180664,4.39371109008789
El Salvador,2005,42.6213417053223,45.6884422302246,6.71307754516602,3.06710052490234
El Salvador,2006,41.5586051940918,44.7709884643555,7.1751446723938,3.21238327026367
El Salvador,2007,41.8891258239746,45.555908203125,8.04897212982178,3.66678237915039
El Salvador,2008,41.0376625061035,44.0886344909668,6.9200873374939,3.05097198486328
El Salvador,2009,41.6334838867188,44.6302452087402,6.71464252471924,2.99676132202148
El Salvador,2010,39.9783706665039,43.4504585266113,7.99091196060181,3.47208786010742
El Salvador,2011,39.6968765258789,42.9637336730957,7.60375499725342,3.2668571472168
El Salvador,2012,38.3100051879883,41.9610481262207,8.70102882385254,3.65104293823242
Estonia,1981,23.1850032806396,35.3329010009766,,
Estonia,1986,22.675989151001,34.8571701049805,,
Estonia,1987,23.3321647644043,34.1674537658691,,
Estonia,1988,23.9883422851562,33.4777374267578,,
Estonia,1989,21.7519912719727,36.4152526855469,,
Estonia,1990,21.6348056793213,30.6143074035645,,
Estonia,1991,28.0726547241211,39.0938262939453,,
Estonia,1992,34.5105018615723,47.5733489990234,27.4583301544189,13.0628471374512
Estonia,1993,34.9064140319824,38.9777565002441,10.4452972412109,4.07134246826172
Estonia,1994,34.9604187011719,37.0691909790039,5.68874645233154,2.10877227783203
Estonia,1995,33.4661407470703,38.3236465454102,12.6749572753906,4.85750579833984
Estonia,1996,33.5728034973145,38.3070335388184,12.3586444854736,4.73423004150391
Estonia,1997,33.5666389465332,43.4888305664062,22.8154945373535,9.92219161987305
Estonia,1998,34.3415641784668,45.7712135314941,24.9712619781494,11.4296493530273
Estonia,1999,35.1946144104004,48.1739921569824,26.9427070617676,12.979377746582
Estonia,2000,36.3621292114258,49.9875450134277,27.2576217651367,13.625415802002
Estonia,2001,36.3263359069824,49.5578727722168,26.699161529541,13.2315368652344
Estonia,2002,35.4739036560059,50.0766830444336,29.1608352661133,14.6027793884277
Estonia,2003,35.1986885070801,49.2047805786133,28.464900970459,14.0060920715332
Estonia,2004,35.0122909545898,49.269287109375,28.9368839263916,14.2569961547852
Estonia,2005,33.3287086486816,47.5335159301758,29.8837718963623,14.2048072814941
Estonia,2006,32.3033905029297,46.9592437744141,31.2097301483154,14.6558532714844
Estonia,2007,31.7948532104492,44.6066360473633,28.7216968536377,12.8117828369141
Estonia,2008,31.7359256744385,45.8522911071777,30.7866077423096,14.1163654327393
Estonia,2009,31.9169578552246,47.7417984008789,33.1467208862305,15.8248405456543
Estonia,2010,31.9631099700928,48.579029083252,34.2038917541504,16.6159191131592
Estonia,2011,32.9654846191406,50.9644241333008,35.3166732788086,17.9989395141602
Estonia,2012,32.8435173034668,49.7642288208008,34.0017547607422,16.920711517334
Estonia,2013,31.8555870056152,52.9095497131348,39.7923698425293,21.0539627075195
Ethiopia,1981,34.2498168945312,37.0233345031738,,
Ethiopia,1988,23.892707824707,29.0473937988281,,
Ethiopia,1989,23.3091926574707,29.5844421386719,,
Ethiopia,1990,25.9910850524902,31.637866973877,,
Ethiopia,1991,28.6729774475098,33.691291809082,,
Ethiopia,1992,31.3548698425293,35.7447128295898,,
Ethiopia,1993,34.0367622375488,37.7981376647949,,
Ethiopia,1994,36.7186546325684,39.8515625,,
Ethiopia,1995,39.4005470275879,41.9049873352051,,
Ethiopia,1996,39.4848327636719,41.6719512939453,,
Ethiopia,1997,34.1190986633301,36.9439468383789,,
Ethiopia,1998,30.518196105957,32.7038040161133,,
Ethiopia,1999,27.1442680358887,31.7995586395264,,
Ethiopia,2000,29.5543880462646,27.56960105896,,
Ethiopia,2001,28.7472267150879,31.8305797576904,,
Ethiopia,2002,28.7837657928467,30.9527835845947,,
Ethiopia,2003,28.7991466522217,31.4025096893311,,
Ethiopia,2004,28.8870620727539,31.7770462036133,,
Ethiopia,2005,30.2380714416504,31.2659111022949,,
Ethiopia,2006,31.1024780273438,32.3953094482422,,
Ethiopia,2007,31.9668846130371,33.5247077941895,,
Ethiopia,2008,32.8312911987305,34.654109954834,,
Ethiopia,2009,33.6956977844238,35.7835083007812,,
Ethiopia,2010,34.5601043701172,36.9129066467285,,
Fiji,1968,44.8819580078125,49.5289077758789,,
Fiji,1977,40.5124588012695,42.9339942932129,,
Fiji,1991,38.7213745117188,45.2604370117188,,
Fiji,1992,38.5873756408691,45.1019325256348,,
Fiji,1993,38.4533805847168,44.943431854248,,
Fiji,1994,38.3193817138672,44.7849273681641,,
Fiji,1995,38.1853828430176,44.6264266967773,,
Fiji,1996,38.0513877868652,44.4679222106934,,
Fiji,1997,37.9173889160156,44.3094215393066,,
Fiji,1998,37.7833938598633,44.1509170532227,,
Fiji,1999,37.6493949890137,43.9924163818359,,
Fiji,2000,37.5153961181641,43.833911895752,,
Fiji,2001,37.3814010620117,43.6754112243652,,
Fiji,2002,37.2474021911621,43.5169067382812,,
Fiji,2003,35.6560821533203,34.1765594482422,,
Fiji,2004,35.1481590270996,34.5921478271484,,
Fiji,2005,34.6402359008789,35.0077362060547,,
Fiji,2006,34.1323127746582,35.4233245849609,,
Fiji,2007,33.6243896484375,35.8389129638672,,
Fiji,2008,33.1164665222168,36.2545013427734,,
Fiji,2009,38.9618759155273,40.0229911804199,,
Finland,1963,20.9434413909912,38.0213394165039,,
Finland,1964,22.3483467102051,39.5235328674316,,
Finland,1965,21.8109645843506,40.0195465087891,,
Finland,1966,23.0471019744873,42.7804183959961,,
Finland,1967,23.4457530975342,42.7067794799805,,
Finland,1968,24.3161163330078,44.1120071411133,,
Finland,1969,24.9013481140137,41.4515037536621,,
Finland,1970,24.7721786499023,41.3127136230469,,
Finland,1971,24.9872550964355,37.8347129821777,,
Finland,1972,23.9196681976318,39.2216606140137,,
Finland,1973,23.3604297637939,39.0984916687012,,
Finland,1974,22.8990154266357,39.1923599243164,,
Finland,1975,22.0885620117188,40.9312896728516,46.0350189208984,18.8427276611328
Finland,1976,22.6999015808105,38.9022216796875,41.6488304138184,16.202320098877
Finland,1977,24.8131370544434,45.7143898010254,45.7213859558105,20.901252746582
Finland,1978,23.3931274414062,42.1174430847168,44.457389831543,18.7243156433105
Finland,1979,22.3616790771484,40.9475517272949,45.389461517334,18.5858726501465
Finland,1980,21.8637828826904,39.2701606750488,44.3246917724609,17.4063777923584
Finland,1981,19.7539043426514,34.5528030395508,42.8298072814941,14.7988986968994
Finland,1982,20.6849460601807,37.1329650878906,44.2949256896973,16.44801902771
Finland,1983,20.0171508789062,36.706298828125,45.4667129516602,16.6891479492188
Finland,1984,20.2982902526855,38.248420715332,46.9303817749023,17.9501304626465
Finland,1985,20.8061141967773,39.1147613525391,46.8075141906738,18.3086471557617
Finland,1986,20.5747680664062,38.5593948364258,46.6413612365723,17.9846267700195
Finland,1987,20.5374317169189,39.097728729248,47.4715461730957,18.5602970123291
Finland,1988,20.7248401641846,38.6507720947266,46.3792343139648,17.925931930542
Finland,1989,20.9037227630615,38.8875122070312,46.2456665039062,17.9837894439697
Finland,1990,20.9443283081055,39.7194976806641,47.269401550293,18.7751693725586
Finland,1991,21.0861644744873,40.7116279602051,48.2060394287109,19.6254634857178
Finland,1992,20.879020690918,43.9916496276855,52.5386734008789,23.1126289367676
Finland,1993,20.6857471466064,46.780689239502,55.7814407348633,26.0949420928955
Finland,1994,20.8333530426025,48.548942565918,57.0879364013672,27.7155895233154
Finland,1995,21.5477542877197,46.9745864868164,54.1289100646973,25.4268321990967
Finland,1996,21.9821453094482,49.231372833252,55.3493156433105,27.2492275238037
Finland,1997,22.9377346038818,49.8720436096191,54.0068283081055,26.9343090057373
Finland,1998,23.675106048584,48.7911071777344,51.4765968322754,25.1160011291504
Finland,1999,24.319507598877,47.479808807373,48.7792625427246,23.1603012084961
Finland,2000,25.5210742950439,46.7039260864258,45.3556137084961,21.1828517913818
Finland,2001,24.8914585113525,47.1193771362305,47.1736259460449,22.2279186248779
Finland,2002,24.99827003479,46.6615524291992,46.4264068603516,21.6632823944092
Finland,2003,25.3720359802246,46.0375595092773,44.8884010314941,20.6655235290527
Finland,2004,25.8086967468262,46.7351570129395,44.7766990661621,20.9264602661133
Finland,2005,25.9736881256104,46.3698997497559,43.9858856201172,20.3962116241455
Finland,2006,26.2757148742676,46.0470581054688,42.937255859375,19.7713432312012
Finland,2007,26.329797744751,46.87646484375,43.8315200805664,20.546667098999
Finland,2008,26.324312210083,46.6043319702148,43.5153121948242,20.2800197601318
Finland,2009,26.3760738372803,47.2515983581543,44.1795082092285,20.875524520874
Finland,2010,26.2076930999756,47.8592872619629,45.2401084899902,21.6515941619873
Finland,2011,26.6020469665527,48.1178359985352,44.7147903442383,21.5157890319824
Finland,2012,25.6798114776611,46.1530075073242,44.3593978881836,20.4731960296631
Finland,2013,26.1599140167236,47.2221984863281,44.6025085449219,21.0622844696045
France,1962,33.4337539672852,54.8917846679688,,
France,1963,32.6465301513672,49.2737083435059,,
France,1964,31.7448291778564,49.9248962402344,,
France,1965,31.2810134887695,46.3053169250488,,
France,1966,31.7274742126465,47.4946937561035,,
France,1967,32.4742240905762,47.5544395446777,,
France,1968,35.0904884338379,45.151050567627,,
France,1969,35.9388732910156,46.0713577270508,,
France,1970,41.9340667724609,44.0034446716309,,
France,1971,35.9890251159668,45.6012802124023,,
France,1972,34.9635238647461,45.9230690002441,,
France,1973,32.9713897705078,44.8437843322754,,
France,1974,32.341667175293,45.5325622558594,,
France,1975,31.5632934570312,43.6498413085938,27.6897869110107,12.0865478515625
France,1976,31.6094226837158,45.5542945861816,30.6115417480469,13.9448719024658
France,1977,31.0602359771729,45.1866569519043,31.2623729705811,14.1264209747314
France,1978,31.1006450653076,44.8726768493652,30.6913528442383,13.7720317840576
France,1979,30.6492137908936,44.7743682861328,31.5474128723145,14.1251544952393
France,1980,30.21315574646,43.7901306152344,31.0046463012695,13.5769748687744
France,1981,29.8833236694336,39.858039855957,25.0256061553955,9.97471618652344
France,1982,31.0641117095947,45.7990837097168,32.1730728149414,14.7349720001221
France,1983,32.2045860290527,47.2737121582031,31.8763332366943,15.0691261291504
France,1984,33.8147811889648,49.4560470581055,31.6266002655029,15.6412658691406
France,1985,32.2235832214355,48.1809005737305,33.1195907592773,15.9573173522949
France,1986,31.2651329040527,47.5322647094727,34.2233467102051,16.2671318054199
France,1987,29.8492012023926,47.242733001709,36.8173713684082,17.3935317993164
France,1988,29.1261081695557,46.630687713623,37.5387535095215,17.5045795440674
France,1989,28.7202320098877,47.4180793762207,39.4318962097168,18.697847366333
France,1990,28.4674415588379,43.2873458862305,34.2361106872559,14.8199043273926
France,1991,29.2181358337402,44.6310081481934,34.5340003967285,15.4128723144531
France,1992,29.088472366333,44.9964332580566,35.3538246154785,15.9079608917236
France,1993,29.7219390869141,45.727367401123,35.0018577575684,16.005428314209
France,1994,28.9926433563232,48.1283950805664,39.7597961425781,19.1357517242432
France,1995,29.9311714172363,47.3497123718262,36.7870063781738,17.4185409545898
France,1996,28.5465431213379,50.3996505737305,43.3596420288086,21.8531074523926
France,1997,28.5041179656982,49.5558929443359,42.4808692932129,21.0517749786377
France,1998,28.816858291626,49.1898765563965,41.4170951843262,20.3730182647705
France,1999,27.9148750305176,47.9515647888184,41.7852668762207,20.0366897583008
France,2000,27.8271484375,48.2974815368652,42.3838539123535,20.4703330993652
France,2001,27.1903076171875,47.7505302429199,43.0575790405273,20.5602226257324
France,2002,27.5027503967285,46.1139106750488,40.3591003417969,18.6111602783203
France,2003,27.2692642211914,48.1265296936035,43.3383941650391,20.8572654724121
France,2004,28.3148021697998,47.543083190918,40.4439086914062,19.2282810211182
France,2005,28.3903923034668,47.6528587341309,40.422477722168,19.2624664306641
France,2006,27.6893463134766,47.589527130127,41.8163032531738,19.9001808166504
France,2007,28.1919860839844,47.2093544006348,40.2830505371094,19.0173683166504
France,2008,28.9115676879883,46.1116943359375,37.3010063171387,17.2001266479492
France,2009,29.6390800476074,46.180980682373,35.8197250366211,16.5419006347656
France,2010,30.4233150482178,46.8216400146484,35.0229606628418,16.3983249664307
France,2011,31.2263813018799,50.9650917053223,38.7298622131348,19.7387104034424
France,2012,30.71923828125,48.4211273193359,36.5581932067871,17.7018890380859
Gabon,1960,58.1010055541992,64.8924407958984,,
Gabon,1968,57.3658142089844,55.1987228393555,,
Gabon,1975,57.0546226501465,60.7405204772949,,
Gabon,1977,59.4827651977539,65.7327194213867,,
Gabon,2005,45.0810852050781,44.8962440490723,,
Gambia,1992,43.0373611450195,44.267578125,,
Gambia,1993,42.8827857971191,45.4593811035156,,
Gambia,1994,42.7282066345215,46.6511840820312,,
Gambia,1995,42.5736312866211,47.8429870605469,,
Gambia,1996,42.4190559387207,49.0347900390625,,
Gambia,1997,42.264476776123,50.2265930175781,,
Gambia,1998,42.1099014282227,51.4183959960938,,
Gambia,1999,43.7312393188477,50.816650390625,,
Gambia,2000,45.3525772094727,50.2149047851562,,
Gambia,2001,46.9739112854004,49.6131553649902,,
Gambia,2002,48.5952491760254,49.0114097595215,,
Gambia,2003,50.2165870666504,48.4096641540527,,
Georgia,1981,21.9821529388428,23.8384037017822,,
Georgia,1986,24.8517303466797,35.0104751586914,,
Georgia,1987,26.8269462585449,31.6140003204346,,
Georgia,1988,28.8021640777588,28.2175254821777,,
Georgia,1989,27.6929473876953,28.2702236175537,,
Georgia,1990,29.1131019592285,26.5330276489258,,
Georgia,1991,31.1838645935059,28.368522644043,,
Georgia,1992,33.2546272277832,30.2040176391602,,
Georgia,1993,36.2575378417969,30.9636726379395,,
Georgia,1994,37.3119735717773,34.4663887023926,-8.25611591339111,-2.84558486938477
Georgia,1995,38.3664131164551,37.9691009521484,-1.04640924930573,-0.397312164306641
Georgia,1996,39.4208488464355,41.4718170166016,4.94545030593872,2.05096817016602
Georgia,1997,38.884937286377,41.030574798584,5.22936248779297,2.14563751220703
Georgia,1998,37.9318656921387,40.1662979125977,5.56295299530029,2.23443222045898
Georgia,1999,40.4137306213379,42.3777847290039,4.63463115692139,1.96405410766602
Georgia,2000,39.3330192565918,41.949520111084,6.23726034164429,2.61650085449219
Georgia,2001,39.7171058654785,45.488037109375,12.6867008209229,5.77093124389648
Georgia,2002,39.310718536377,44.2509346008301,11.1640939712524,4.94021606445312
Georgia,2003,41.7120780944824,45.7820777893066,8.88994121551514,4.06999969482422
Georgia,2004,41.9916496276855,45.6450042724609,8.00384330749512,3.65335464477539
Georgia,2005,42.1018905639648,45.3318138122559,7.1250696182251,3.22992324829102
Georgia,2006,42.1100196838379,48.4391593933105,13.0661630630493,6.32913970947266
Georgia,2007,41.6418495178223,45.7309646606445,8.94167709350586,4.08911514282227
Georgia,2008,41.1725616455078,45.9520301818848,10.4009952545166,4.77946853637695
Georgia,2009,41.9262313842773,47.6485290527344,12.0093898773193,5.72229766845703
Georgia,2010,40.7851142883301,46.2147979736328,11.7487993240356,5.42968368530273
Georgia,2011,40.2319488525391,45.821891784668,12.1992845535278,5.58994293212891
Georgia,2012,38.9442520141602,43.0500602722168,9.53728771209717,4.10580825805664
Georgia,2013,39.9244232177734,44.172046661377,9.6160888671875,4.24762344360352
Germany,1960,29.6074714660645,51.071704864502,,
Germany,1962,28.4794521331787,48.9712104797363,,
Germany,1964,29.7150554656982,45.6070899963379,,
Germany,1967,30.3752727508545,45.8599586486816,,
Germany,1968,30.8274879455566,48.234992980957,,
Germany,1969,28.3392124176025,46.1103668212891,,
Germany,1970,31.3838539123535,50.3425674438477,,
Germany,1971,28.2456588745117,44.3884048461914,,
Germany,1972,28.2247581481934,42.4763717651367,,
Germany,1973,27.2427349090576,37.8585166931152,,
Germany,1974,28.2979640960693,41.805793762207,,
Germany,1975,28.9202461242676,42.6212577819824,32.1459579467773,13.7010116577148
Germany,1976,28.1895961761475,42.6110534667969,33.8444061279297,14.4214572906494
Germany,1977,27.4167442321777,42.9857406616211,36.2189788818359,15.5689964294434
Germany,1978,26.284740447998,41.3713417053223,36.46630859375,15.0866012573242
Germany,1979,26.451789855957,43.457145690918,39.1313209533691,17.0053558349609
Germany,1980,27.4455833435059,45.5305328369141,39.7204856872559,18.0849494934082
Germany,1981,24.4113483428955,40.8633193969727,40.2609748840332,16.4519710540771
Germany,1982,25.4010486602783,41.9786033630371,39.4904861450195,16.5775547027588
Germany,1983,26.1539821624756,41.4478912353516,36.8991241455078,15.293909072876
Germany,1984,26.395055770874,44.6471176147461,40.8807182312012,18.2520618438721
Germany,1985,26.3410358428955,43.5874938964844,39.5674476623535,17.2464580535889
Germany,1986,26.583028793335,42.7803993225098,37.8616638183594,16.1973705291748
Germany,1987,26.3559703826904,43.9536323547363,40.0368766784668,17.5976619720459
Germany,1988,26.2208576202393,43.3742866516113,39.5474624633789,17.1534290313721
Germany,1989,25.3887596130371,43.2962989807129,41.3604393005371,17.9075393676758
Germany,1990,26.38157081604,43.6089897155762,39.5042839050293,17.2274188995361
Germany,1991,26.7992992401123,47.0907936096191,43.0901527404785,20.2914943695068
Germany,1992,26.593994140625,47.1241683959961,43.5661239624023,20.5301742553711
Germany,1993,27.0846252441406,46.6490859985352,41.9396438598633,19.5644607543945
Germany,1994,27.4537467956543,46.065242767334,40.4024696350098,18.6114959716797
Germany,1995,27.382022857666,47.2394180297852,42.0356483459473,19.8573951721191
Germany,1996,27.1667003631592,46.0625267028809,41.0221214294434,18.8958263397217
Germany,1997,26.8493709564209,45.8517227172852,41.4430503845215,19.0023517608643
Germany,1998,26.7338523864746,46.3478202819824,42.3190727233887,19.6139678955078
Germany,1999,26.6555557250977,47.0014152526855,43.2877578735352,20.3458595275879
Germany,2000,26.5072345733643,47.0348854064941,43.6434593200684,20.5276508331299
Germany,2001,26.8419876098633,48.2627563476562,44.3836402893066,21.420768737793
Germany,2002,28.3626251220703,48.0717811584473,40.9994277954102,19.709156036377
Germany,2003,27.9019832611084,49.8438110351562,44.021167755127,21.9418277740479
Germany,2004,27.7388954162598,49.560230255127,44.0299301147461,21.8213348388672
Germany,2005,27.8170852661133,50.268913269043,44.663444519043,22.4518280029297
Germany,2006,27.8694381713867,50.18994140625,44.4720649719238,22.3205032348633
Germany,2007,28.8652210235596,50.8005638122559,43.179328918457,21.9353427886963
Germany,2008,29.1148414611816,51.371940612793,43.3254013061523,22.2570991516113
Germany,2009,28.4098510742188,50.2769508361816,43.4932899475098,21.8670997619629
Germany,2010,28.6158237457275,51.6424713134766,44.5885848999023,23.026647567749
Germany,2011,28.3246746063232,50.9238243103027,44.3783416748047,22.5991497039795
Germany,2012,28.7022724151611,48.8151168823242,41.2020835876465,20.1128444671631
Ghana,1987,35.2661285400391,39.9135284423828,,
Ghana,1988,36.4100494384766,41.8308334350586,,
Ghana,1989,37.6801490783691,38.6457595825195,,
Ghana,1990,35.9890441894531,37.1583633422852,,
Ghana,1991,34.2979431152344,35.6709671020508,,
Ghana,1992,36.5328330993652,36.5694465637207,,
Ghana,1993,34.7514610290527,35.3808441162109,,
Ghana,1994,35.1344146728516,36.5578498840332,,
Ghana,1995,35.5173645019531,37.7348556518555,,
Ghana,1996,35.900318145752,38.911865234375,,
Ghana,1997,36.2832717895508,40.0888710021973,,
Ghana,1998,36.9005470275879,41.0073928833008,,
Ghana,1999,36.3227691650391,40.1224822998047,,
Ghana,2000,36.7716903686523,42.0992965698242,,
Ghana,2001,37.2206153869629,44.0761070251465,,
Ghana,2002,38.4175109863281,44.1968841552734,,
Ghana,2003,39.6144104003906,44.3176574707031,,
Ghana,2004,40.8113059997559,44.4384346008301,,
Ghana,2005,42.0082015991211,44.559211730957,,
Ghana,2006,42.3114013671875,43.4827346801758,,
Greece,1963,32.4076499938965,49.1675262451172,,
Greece,1964,32.7393493652344,50.4088478088379,,
Greece,1965,32.8379135131836,49.9310989379883,,
Greece,1966,33.6081275939941,49.6829376220703,,
Greece,1967,33.6367492675781,49.3622627258301,,
Greece,1968,34.2079887390137,47.8175201416016,,
Greece,1969,34.0577392578125,48.3405456542969,,
Greece,1970,34.6516647338867,47.6941070556641,,
Greece,1971,35.0905609130859,48.9131813049316,,
Greece,1972,35.9432830810547,49.643669128418,,
Greece,1973,36.495777130127,51.3743057250977,,
Greece,1974,37.2377586364746,51.5976715087891,,
Greece,1975,36.6709403991699,53.0357551574707,30.8561935424805,16.3648147583008
Greece,1976,35.9336853027344,52.7847213745117,31.9240779876709,16.8510360717773
Greece,1977,35.7859420776367,50.6724395751953,29.3778972625732,14.8864974975586
Greece,1978,35.0257110595703,49.2445068359375,28.873872756958,14.2187957763672
Greece,1979,35.6055450439453,47.6048583984375,25.2060680389404,11.9993133544922
Greece,1980,35.0392379760742,48.500301361084,27.7545967102051,13.4610633850098
Greece,1981,35.0276184082031,50.6944580078125,30.9044418334961,15.6668395996094
Greece,1982,34.3101959228516,51.3760643005371,33.2175483703613,17.0658683776855
Greece,1983,33.9541625976562,47.4460144042969,28.4362182617188,13.4918518066406
Greece,1984,33.6538848876953,47.416145324707,29.0244178771973,13.7622604370117
Greece,1985,33.0796546936035,44.600471496582,25.8311538696289,11.5208168029785
Greece,1986,32.4708557128906,51.3624076843262,36.780891418457,18.8915519714355
Greece,1987,35.3282661437988,42.8616943359375,17.5761318206787,7.53342819213867
Greece,1988,34.3446769714355,44.9268913269043,23.5542984008789,10.5822143554688
Greece,1989,34.3951873779297,46.4620666503906,25.9714641571045,12.0668792724609
Greece,1990,33.5701599121094,46.1633186340332,27.2795791625977,12.5931587219238
Greece,1991,33.4936256408691,45.5766067504883,26.5113658905029,12.0829811096191
Greece,1992,33.0969505310059,44.631893157959,25.8446178436279,11.5349426269531
Greece,1993,34.0529899597168,45.7753868103027,25.6085147857666,11.7223968505859
Greece,1994,34.0191192626953,46.430347442627,26.7308540344238,12.4112281799316
Greece,1995,35.0751647949219,46.4517822265625,24.4912395477295,11.3766174316406
Greece,1996,35.0056381225586,47.6257171630859,26.4984550476074,12.6200790405273
Greece,1997,35.3642616271973,48.0574951171875,26.4125995635986,12.6932334899902
Greece,1998,34.9372749328613,47.7125396728516,26.7754859924316,12.7752647399902
Greece,1999,34.9472274780273,47.3421440124512,26.1815700531006,12.3949165344238
Greece,2000,33.1258430480957,46.3089332580566,28.4677047729492,13.1830902099609
Greece,2001,33.8139190673828,47.4458656311035,28.7315788269043,13.6319465637207
Greece,2002,33.3581581115723,47.2317123413086,29.3733882904053,13.8735542297363
Greece,2003,33.189811706543,46.3733253479004,28.4290885925293,13.1835136413574
Greece,2004,33.1507606506348,45.662467956543,27.4004192352295,12.5117073059082
Greece,2005,32.5360641479492,46.6730041503906,30.2893295288086,14.1369400024414
Greece,2006,32.119068145752,47.7456245422363,32.7287712097168,15.6265563964844
Greece,2007,31.7385559082031,47.6620483398438,33.4091644287109,15.9234924316406
Greece,2008,32.1410179138184,48.95068359375,34.3400001525879,16.8096656799316
Greece,2009,32.3297538757324,50.1372222900391,35.5174598693848,17.8074684143066
Greece,2010,32.9990692138672,50.6684074401855,34.8724975585938,17.6693382263184
Greece,2011,33.5899353027344,51.5994644165039,34.9025497436523,18.0095291137695
Greece,2012,33.6632766723633,52.6848754882812,36.1044769287109,19.021598815918
Grenada,1999,45.906551361084,49.0696983337402,,
Guatemala,1979,57.3860359191895,36.8279342651367,,
Guatemala,1987,51.5159034729004,56.584602355957,8.95773506164551,5.06869888305664
Guatemala,1988,51.6271362304688,55.5800170898438,7.11205387115479,3.952880859375
Guatemala,1989,51.7383689880371,54.5754318237305,5.19842481613159,2.83706283569336
Guatemala,1990,51.6736831665039,54.3523216247559,4.92828702926636,2.67863845825195
Guatemala,1991,51.6089973449707,54.1292114257812,4.65592241287231,2.52021408081055
Guatemala,1992,51.5443153381348,53.9061012268066,4.38129615783691,2.36178588867188
Guatemala,1993,51.4796295166016,53.682991027832,4.10439395904541,2.20336151123047
Guatemala,1994,51.4149436950684,53.4598846435547,3.82518768310547,2.04494094848633
Guatemala,1995,51.3502578735352,53.2367744445801,3.54363417625427,1.88651657104492
Guatemala,1996,51.2855758666992,53.0136642456055,3.25970363616943,1.72808837890625
Guatemala,1997,51.220890045166,52.7905540466309,2.97338032722473,1.56966400146484
Guatemala,1998,51.1562042236328,52.5674438476562,2.68462657928467,1.41123962402344
Guatemala,1999,50.4703674316406,52.7247467041016,4.27575159072876,2.25437927246094
Guatemala,2000,49.7845344543457,52.8820457458496,5.85739707946777,3.09751129150391
Guatemala,2001,49.4562377929688,52.3922958374023,5.60398817062378,2.93605804443359
Guatemala,2002,49.1279411315918,51.9025497436523,5.34580421447754,2.77460861206055
Guatemala,2003,48.5186729431152,50.9482002258301,4.76862239837646,2.42952728271484
Guatemala,2004,47.9883232116699,50.7838516235352,5.50475835800171,2.79552841186523
Guatemala,2005,48.3043441772461,49.7159881591797,2.83941650390625,1.41164398193359
Guatemala,2006,49.4189796447754,50.9218902587891,2.95140385627747,1.50291061401367
Guatemala,2007,49.0896415710449,51.083137512207,3.90245389938354,1.99349594116211
Guatemala,2008,48.7603034973145,51.244384765625,4.84751892089844,2.48408126831055
Guatemala,2009,48.4309692382812,51.4056358337402,5.78665447235107,2.97466659545898
Guatemala,2010,48.1016311645508,51.5668830871582,6.71991729736328,3.46525192260742
Guatemala,2011,47.7722930908203,51.7281303405762,7.64736175537109,3.95583724975586
Guinea,1991,46.6175689697266,59.3055191040039,,
Guinea,1992,43.8386878967285,52.1811180114746,,
Guinea,1993,41.0598106384277,45.056713104248,,
Guinea,1994,38.2809295654297,37.9323120117188,,
Guinea,1995,38.3030738830566,38.3208160400391,,
Guinea,1996,38.3252220153809,38.7093162536621,,
Guinea,1997,38.3473663330078,39.0978202819824,,
Guinea,1998,38.369514465332,39.4863204956055,,
Guinea,1999,38.391658782959,39.8748245239258,,
Guinea,2000,38.4138069152832,40.2633247375488,,
Guinea,2001,38.4359512329102,40.6518287658691,,
Guinea,2002,38.4580993652344,41.0403289794922,,
Guinea,2003,38.4802436828613,41.4288330078125,,
Guinea,2004,38.9943656921387,42.3069953918457,,
Guinea,2005,39.5084838867188,43.1851577758789,,
Guinea,2006,40.0226058959961,44.0633201599121,,
Guinea,2007,39.7688255310059,40.3941764831543,,
Guinea-Bissau,1991,53.6788215637207,57.7025337219238,,
Guinea-Bissau,1992,48.6603889465332,50.4501914978027,,
Guinea-Bissau,1993,50.6491966247559,55.5625686645508,,
Guinea-Bissau,1994,49.196849822998,53.7447395324707,,
Guinea-Bissau,1995,47.744499206543,51.9269142150879,,
Guinea-Bissau,1996,46.2921524047852,50.1090850830078,,
Guinea-Bissau,1997,44.8398017883301,48.2912559509277,,
Guinea-Bissau,1998,43.3874549865723,46.4734306335449,,
Guinea-Bissau,1999,41.9351043701172,44.6556015014648,,
Guinea-Bissau,2000,40.4827575683594,42.8377723693848,,
Guinea-Bissau,2001,39.0304069519043,41.019947052002,,
Guinea-Bissau,2002,37.5780601501465,39.2021179199219,,
Guinea-Bissau,2003,36.6164436340332,39.6580657958984,,
Guinea-Bissau,2004,35.6548271179199,40.1140174865723,,
