code,year,gini_DS,quality,GDP_PWT,GDP_PC_PWT,gov_consumption_WB,years_schooling,democracy_index,GDP_MP_WB,GDP_growth_WB,inflation_WB,fertility_WB,dummy_africa,dummy_latin_america,openness
VEN,1883.0,,,,,,,0.0,,,,,0.0,1.0,
VEN,1884.0,,,,,,,0.0,,,,,0.0,1.0,
VEN,1885.0,,,,,,,0.0,,,,,0.0,1.0,
VEN,1886.0,,,,,,,0.0,,,,,0.0,1.0,
VEN,1887.0,,,,,,,0.0,,,,,0.0,1.0,
VEN,1888.0,,,,,,,0.0,,,,,0.0,1.0,
VEN,1889.0,,,,,,,0.0,,,,,0.0,1.0,
VEN,1890.0,,,,,,,0.0,,,,,0.0,1.0,
VEN,1891.0,,,,,,,0.0,,,,,0.0,1.0,
VEN,1892.0,,,,,,,0.0,,,,,0.0,1.0,
VEN,1893.0,,,,,,,0.02,,,,,0.0,1.0,
VEN,1894.0,,,,,,,0.02,,,,,0.0,1.0,
VEN,1895.0,,,,,,,0.02,,,,,0.0,1.0,
VEN,1896.0,,,,,,,0.02,,,,,0.0,1.0,
VEN,1897.0,,,,,,,0.12,,,,,0.0,1.0,
VEN,1899.0,,,,,,,0.0,,,,,0.0,1.0,
VEN,1900.0,,,,,,,0.0,,,,,0.0,1.0,
VEN,1901.0,,,,,,,0.0,,,,,0.0,1.0,
VEN,1902.0,,,,,,,0.0,,,,,0.0,1.0,
VEN,1903.0,,,,,,,0.0,,,,,0.0,1.0,
VEN,1904.0,,,,,,,0.0,,,,,0.0,1.0,
VEN,1905.0,,,,,,,0.0,,,,,0.0,1.0,
VEN,1906.0,,,,,,,0.0,,,,,0.0,1.0,
VEN,1907.0,,,,,,,0.0,,,,,0.0,1.0,
VEN,1908.0,,,,,,,0.0,,,,,0.0,1.0,
VEN,1909.0,,,,,,,0.0,,,,,0.0,1.0,
VEN,1910.0,,,,,,,0.0,,,,,0.0,1.0,
VEN,1911.0,,,,,,,0.0,,,,,0.0,1.0,
VEN,1912.0,,,,,,,0.0,,,,,0.0,1.0,
VEN,1913.0,,,,,,,0.0,,,,,0.0,1.0,
VEN,1914.0,,,,,,,0.0,,,,,0.0,1.0,
VEN,1915.0,,,,,,,0.0,,,,,0.0,1.0,
VEN,1916.0,,,,,,,0.0,,,,,0.0,1.0,
VEN,1917.0,,,,,,,0.0,,,,,0.0,1.0,
VEN,1918.0,,,,,,,0.0,,,,,0.0,1.0,
VEN,1919.0,,,,,,,0.0,,,,,0.0,1.0,
VEN,1920.0,,,,,,,0.0,,,,,0.0,1.0,
VEN,1921.0,,,,,,,0.0,,,,,0.0,1.0,
VEN,1922.0,,,,,,,0.0,,,,,0.0,1.0,
VEN,1923.0,,,,,,,0.0,,,,,0.0,1.0,
VEN,1924.0,,,,,,,0.0,,,,,0.0,1.0,
VEN,1925.0,,,,,,,0.0,,,,,0.0,1.0,
VEN,1926.0,,,,,,,0.0,,,,,0.0,1.0,
VEN,1927.0,,,,,,,0.0,,,,,0.0,1.0,
VEN,1928.0,,,,,,,0.0,,,,,0.0,1.0,
VEN,1929.0,,,,,,,0.0,,,,,0.0,1.0,
VEN,1930.0,,,,,,,0.0,,,,,0.0,1.0,
VEN,1931.0,,,,,,,0.0,,,,,0.0,1.0,
VEN,1932.0,,,,,,,0.0,,,,,0.0,1.0,
VEN,1933.0,,,,,,,0.0,,,,,0.0,1.0,
VEN,1934.0,,,,,,,0.0,,,,,0.0,1.0,
VEN,1935.0,,,,,,,0.0,,,,,0.0,1.0,
VEN,1936.0,,,,,,,0.0,,,,,0.0,1.0,
VEN,1937.0,,,,,,,0.0,,,,,0.0,1.0,
VEN,1938.0,,,,,,,0.0,,,,,0.0,1.0,
VEN,1939.0,,,,,,,0.0,,,,,0.0,1.0,
VEN,1940.0,,,,,,,0.0,,,,,0.0,1.0,
VEN,1941.0,,,,,,,0.0,,,,,0.0,1.0,
VEN,1942.0,,,,,,,0.0,,,,,0.0,1.0,
VEN,1943.0,,,,,,,0.0,,,,,0.0,1.0,
VEN,1944.0,,,,,,,0.0,,,,,0.0,1.0,
VEN,1945.0,,,,,,,0.0,,,,,0.0,1.0,
VEN,1946.0,,,,,,,0.0,,,,,0.0,1.0,
VEN,1947.0,,,,,,,6.79,,,,,0.0,1.0,
VEN,1948.0,,,,,,,0.0,,,,,0.0,1.0,
VEN,1949.0,,,,,,,0.0,,,,,0.0,1.0,
VEN,1950.0,,,29273.2890625,5886.448833523724,,1.63,0.0,,,,,0.0,1.0,
VEN,1951.0,,,32263.080078125,6228.977016981971,,,0.0,,,,,0.0,1.0,
VEN,1952.0,,,36307.0234375,6722.946254208815,,,0.0,,,,,0.0,1.0,
VEN,1953.0,,,38232.53515625,6786.679581807406,,,0.0,,,,,0.0,1.0,
VEN,1954.0,,,42509.6171875,7234.260174572204,,,0.0,,,,,0.0,1.0,
VEN,1955.0,,,45600.5,7443.597188306276,,1.98,0.0,,,,,0.0,1.0,
VEN,1956.0,,,48722.41796875,7630.7148409431975,,,0.0,,,,,0.0,1.0,
VEN,1957.0,,,55880.91015625,8397.483648086583,,,0.0,,,,,0.0,1.0,
VEN,1958.0,,,56800.09375,8193.801612658974,,,21.04,,,,,0.0,1.0,
VEN,1959.0,,,58815.44140625,8151.331390193009,,,21.04,,,,,0.0,1.0,
VEN,1960.0,,,54777.22265625,7301.527126522109,11.990164876575802,2.38,21.04,45025688703.3097,,,6.6160000000000005,0.0,1.0,0.432561224783546
VEN,1961.0,,,55929.5078125,7178.347570131483,10.2625125669967,,21.04,46463142526.5311,3.1925193475513,,6.6370000000000005,0.0,1.0,0.439876547364781
VEN,1962.0,45.2,nn,58430.3828125,7227.160528230338,10.0702041998883,,21.04,50427811533.4378,8.53293339907609,,6.627999999999999,0.0,1.0,0.442609536463938
VEN,1962.0,46.07,nn,58430.3828125,7227.160528230338,10.0702041998883,,21.04,50427811533.4378,8.53293339907609,,6.627999999999999,0.0,1.0,0.442609536463938
VEN,1962.0,43.85,nn,58430.3828125,7227.160528230338,10.0702041998883,,21.04,50427811533.4378,8.53293339907609,,6.627999999999999,0.0,1.0,0.442609536463938
VEN,1962.0,44.18,nn,58430.3828125,7227.160528230338,10.0702041998883,,21.04,50427811533.4378,8.53293339907609,,6.627999999999999,0.0,1.0,0.442609536463938
VEN,1962.0,39.7,ps,58430.3828125,7227.160528230338,10.0702041998883,,21.04,50427811533.4378,8.53293339907609,,6.627999999999999,0.0,1.0,0.442609536463938
VEN,1962.0,54.45,ps,58430.3828125,7227.160528230338,10.0702041998883,,21.04,50427811533.4378,8.53293339907609,,6.627999999999999,0.0,1.0,0.442609536463938
VEN,1962.0,53.1,ps,58430.3828125,7227.160528230338,10.0702041998883,,21.04,50427811533.4378,8.53293339907609,,6.627999999999999,0.0,1.0,0.442609536463938
VEN,1962.0,42.0,ps,58430.3828125,7227.160528230338,10.0702041998883,,21.04,50427811533.4378,8.53293339907609,,6.627999999999999,0.0,1.0,0.442609536463938
VEN,1963.0,,,62663.0390625,7474.429783845533,10.861725559535198,,26.42,52394975987.8869,3.9009514683077504,,6.581,0.0,1.0,0.42553632046983997
VEN,1964.0,,,68661.9140625,7902.0381647499,9.895529785151618,,26.42,58226193574.7641,11.1293448979255,,6.495,0.0,1.0,0.428134508058249
VEN,1965.0,,,70417.265625,7821.926692154197,10.1902170478766,2.66,26.42,60650072480.4943,4.16286684208175,,6.367999999999999,0.0,1.0,0.42798913456271104
VEN,1966.0,,,70792.8203125,7596.047258544871,10.553520733270199,,26.42,61566040334.8742,1.51025022216508,,6.202999999999999,0.0,1.0,0.394141707769249
VEN,1967.0,,,72892.640625,7561.673048670563,10.797342307587499,,26.42,63310741350.1827,2.83386913600197,,6.013999999999999,0.0,1.0,0.3986711005835551
VEN,1968.0,,,80383.3984375,8063.30464764894,10.805686482500699,,27.03,67955997709.3149,7.3372326086633395,,5.811,0.0,1.0,0.396208541564999
VEN,1969.0,,,84085.6953125,8152.660083501558,11.1212394078158,,27.03,68435792096.4388,0.7060368522235191,,5.605,0.0,1.0,0.386508664491621
VEN,1970.0,,,94594.734375,8856.622620305565,11.0460250336221,3.28,27.03,73713501769.6634,7.71191435292704,,5.404,0.0,1.0,0.37824266253853805
VEN,1971.0,47.65,accept,98528.1015625,8919.832271919531,11.7293233986127,,27.03,74803939010.9458,1.47929105944496,,5.218999999999999,0.0,1.0,0.3924811983304561
VEN,1971.0,49.0,cs,98528.1015625,8919.832271919531,11.7293233986127,,27.03,74803939010.9458,1.47929105944496,,5.218999999999999,0.0,1.0,0.3924811983304561
VEN,1971.0,47.72,nn,98528.1015625,8919.832271919531,11.7293233986127,,27.03,74803939010.9458,1.47929105944496,,5.218999999999999,0.0,1.0,0.3924811983304561
VEN,1971.0,47.0,nn,98528.1015625,8919.832271919531,11.7293233986127,,27.03,74803939010.9458,1.47929105944496,,5.218999999999999,0.0,1.0,0.3924811983304561
VEN,1971.0,62.23,wg,98528.1015625,8919.832271919531,11.7293233986127,,27.03,74803939010.9458,1.47929105944496,,5.218999999999999,0.0,1.0,0.3924811983304561
VEN,1972.0,,,101481.6015625,8880.067045941983,11.740331138172,,27.03,75763527785.1933,1.28280513958916,,5.053,0.0,1.0,0.379834243536273
VEN,1973.0,,,108019.9375,9132.807817525683,11.098265797397803,,19.75,81150282611.8029,7.10995776474699,,4.905,0.0,1.0,0.41849710019093395
VEN,1974.0,,,120324.890625,9826.067273568251,9.93788811976492,,19.75,82829552247.3099,2.06933307125996,,4.779,0.0,1.0,0.5535714142319699
VEN,1975.0,,,112096.15625,8839.68188434729,11.430625696459698,4.31,19.75,85228509890.36,2.8962581324687404,,4.67,0.0,1.0,0.5075485180003411
VEN,1976.0,43.63,accept,120209.234375,9151.23448625209,12.3134328209542,,19.75,91814747111.6371,7.7277394967361905,,4.574,0.0,1.0,0.5087064363813539
VEN,1976.0,54.0,wg,120209.234375,9151.23448625209,12.3134328209542,,19.75,91814747111.6371,7.7277394967361905,,4.574,0.0,1.0,0.5087064363813539
VEN,1977.0,42.41,accept,124798.5390625,9170.996784565326,12.2470716752225,,19.75,97572251171.9856,6.270783552175961,,4.4830000000000005,0.0,1.0,0.5324813557879879
VEN,1978.0,40.72,accept,121892.6796875,8651.644339671322,11.682016429230302,,21.55,99862170807.9352,2.34689638544185,,4.391,0.0,1.0,0.519631607683504
VEN,1979.0,39.42,accept,136257.546875,9353.414330559157,11.2414074512973,,21.55,100625472589.062,0.7643552858419721,,4.296,0.0,1.0,0.506267673491296
VEN,1980.0,,,142988.734375,9509.586210292937,11.786433508626802,5.27,21.55,96176496076.7662,-4.421322352904499,,4.199,0.0,1.0,0.5060443042009901
VEN,1981.0,42.82,accept,143413.828125,9258.146536712211,12.720215710719,,21.55,95827557302.9616,-0.36281086132116497,,4.104,0.0,1.0,0.487608250565301
VEN,1981.0,39.79,cs,143413.828125,9258.146536712211,12.720215710719,,21.55,95827557302.9616,-0.36281086132116497,,4.104,0.0,1.0,0.487608250565301
VEN,1982.0,,,131348.78125,8243.833793605249,12.5220461089913,,21.55,93842962667.2332,-2.0710061819212098,,4.013999999999999,0.0,1.0,0.469429730759203
VEN,1983.0,,,136987.375,8367.95972111479,11.833810839223899,,17.32,90309946863.033,-3.7648169919019403,,3.9330000000000003,0.0,1.0,0.30716333366846
VEN,1984.0,,,141281.0,8402.840553957863,10.6742016098316,,17.32,91612364896.24199,1.44216454382851,,3.861,0.0,1.0,0.455894458218568
VEN,1985.0,,,137594.65625,7967.576278608243,10.811599302497099,5.12,17.32,91789451777.2907,0.193300196157182,,3.7939999999999996,0.0,1.0,0.421838775841953
VEN,1986.0,,,127161.84375,7168.0422548724055,11.1173425015944,,17.32,97765261663.505,6.510344893129459,,3.73,0.0,1.0,0.40061812684406495
VEN,1987.0,45.17,accept,133939.359375,7350.216634595518,10.466870462242,,17.32,101266871222.75699,3.5816500663639803,,3.665,0.0,1.0,0.448110867936634
VEN,1988.0,,,134477.9375,7186.787048621113,10.5019868623782,,18.74,107161988810.95699,5.8213683478305995,,3.597,0.0,1.0,0.4779903164016279
VEN,1989.0,44.08,accept,137930.171875,7183.453063043901,9.55870814990543,,18.74,97978332947.72198,-8.569881881751531,,3.5239999999999996,0.0,1.0,0.552113037876358
VEN,1990.0,53.84,accept,153215.984375,7783.317588406749,8.41571017974893,4.97,18.74,104315513476.66699,6.467940756173719,,3.448,0.0,1.0,0.596341094767117
VEN,1990.0,44.4,cs,153215.984375,7783.317588406749,8.41571017974893,4.97,18.74,104315513476.66699,6.467940756173719,,3.448,0.0,1.0,0.596341094767117
VEN,1991.0,,,151490.15625,7513.369645353349,9.653161226431369,,18.74,114465296043.158,9.72988794112702,,3.37,0.0,1.0,0.5758016811237759
VEN,1992.0,,,153318.171875,7429.9220112998,9.18377250977355,,18.74,121402434712.20699,6.06047326906234,,3.292,0.0,1.0,0.552617546774367
VEN,1993.0,,,147763.375,7001.8115873354645,8.54472475949836,,18.7,121736762530.738,0.27538806723568104,,3.218,0.0,1.0,0.541395400688281
VEN,1994.0,,,144888.84375,6717.245863174605,7.2275224053198395,,18.7,118876547697.05699,-2.34950788424257,,3.147,0.0,1.0,0.5316260011905181
VEN,1995.0,,,147402.5625,6689.501758323577,7.122945828218139,5.86,18.7,123574147965.261,3.95166276209102,,3.082,0.0,1.0,0.489231449559779
VEN,1996.0,,,151338.140625,6726.364393378837,5.01276561109656,,18.7,123329672111.006,-0.197837378028083,,3.022,0.0,1.0,0.578413952565969
VEN,1997.0,,,148679.703125,6474.97047977197,13.5321926576284,,18.7,131186921064.71301,6.370931519736249,,2.967,0.0,1.0,0.512450364065399
VEN,1998.0,,,136430.375,5824.300136037997,13.467715282718599,,12.32,131572682976.03,0.29405516051952,,2.915,0.0,1.0,0.43599392933436604
VEN,1999.0,,,136781.484375,5726.377989470328,12.316972395129499,,12.32,123717191006.83801,-5.97045814641,,2.867,0.0,1.0,0.420702304843238
VEN,1999.0,,,136781.484375,5726.377989470328,12.316972395129499,,16.7,123717191006.83801,-5.97045814641,,2.867,0.0,1.0,0.420702304843238
VEN,2000.0,,,158146.3125,6495.167486819616,12.449784505042,6.71,12.21,128278574764.08801,3.6869441668768297,,2.822,0.0,1.0,0.47857221552980805
VEN,2000.0,,,158146.3125,6495.167486819616,12.449784505042,6.71,16.52,128278574764.08801,3.6869441668768297,,2.822,0.0,1.0,0.47857221552980805
VEN,2001.0,,,158653.859375,6394.57640962116,14.2372389072529,,,132632652467.29,3.3942361077907,,2.779,0.0,1.0,0.42141268017361894
VEN,2002.0,,,153447.28125,6071.508773119623,13.0073547920911,,,120887172490.032,-8.85564735286779,,2.739,0.0,1.0,0.485757106494069
VEN,2003.0,,,150916.75,5863.943327256466,12.8707769572649,,,111512009541.95401,-7.75530004959883,,2.701,0.0,1.0,0.505770073781941
VEN,2004.0,,,195495.3125,7461.654857630883,11.9559161739061,,,131903772138.03,18.2866066891245,,2.6639999999999997,0.0,1.0,0.5536745560232199
VEN,2005.0,,,244873.9375,9183.649005956393,11.055904216037801,7.51,,145513489651.87198,10.3179138043148,,2.6289999999999996,0.0,1.0,0.601273297561422
VEN,2006.0,,,275558.0625,10157.429187317752,11.7106781208584,,,159878798323.302,9.872149108510369,,2.595,0.0,1.0,0.586655915584603
VEN,2007.0,,,299585.875,10857.146341409496,12.4710577607402,,,173873730395.422,8.75346338531995,,2.562,0.0,1.0,0.56199042645251
VEN,2008.0,,,327753.625,11681.504062106778,11.8580025862905,,,183050726521.345,5.27796585778277,,2.531,0.0,1.0,0.518290123789931
VEN,2009.0,,,269490.59375,9449.20812872045,13.700299434347698,,,177188888241.397,-3.20230265749004,27.080941446613103,2.501,0.0,1.0,0.385209296583297
VEN,2010.0,,,307765.0625,10619.964843166756,11.2095388384583,8.41,,174550915575.89902,-1.4887912507834802,28.187464709203898,2.472,0.0,1.0,0.461368935240203
VEN,2011.0,,,327104.84375,11112.07171130946,11.5177950119703,,,181840904278.795,4.17642535923927,26.090212316096,2.444,0.0,1.0,0.496381215967995
VEN,2012.0,,,,,12.1919582234396,,,192071195316.62802,5.6259569750864395,21.0689956331874,2.417,0.0,1.0,0.504035673803654
VEN,2013.0,,,,,12.3888210050297,,,194650892085.943,1.3430940360747599,40.6394275161592,2.391,0.0,1.0,0.542777612538733
VEN,2014.0,,,,,,,,186864856402.506,-3.9999999999999907,62.168649979482794,,0.0,1.0,
VIR,1960.0,,,,,,,,,,,5.615,0.0,0.0,
VIR,1961.0,,,,,,,,,,,5.651,0.0,0.0,
VIR,1962.0,,,,,,,,,,,5.678999999999999,0.0,0.0,
VIR,1963.0,,,,,,,,,,,5.696000000000001,0.0,0.0,
VIR,1964.0,,,,,,,,,,,5.6979999999999995,0.0,0.0,
VIR,1965.0,,,,,,,,,,,5.678999999999999,0.0,0.0,
VIR,1966.0,,,,,,,,,,,5.6339999999999995,0.0,0.0,
VIR,1967.0,,,,,,,,,,,5.561,0.0,0.0,
VIR,1968.0,,,,,,,,,,,5.459,0.0,0.0,
VIR,1969.0,,,,,,,,,,,5.327999999999999,0.0,0.0,
VIR,1970.0,,,,,,,,,,,5.167000000000001,0.0,0.0,
VIR,1971.0,,,,,,,,,12.077967845659199,,4.976,0.0,0.0,
VIR,1972.0,,,,,,,,,14.6673962154504,,4.76,0.0,0.0,
VIR,1973.0,,,,,,,,,8.27208215057603,,4.527,0.0,0.0,
VIR,1974.0,,,,,,,,,3.2206863084921897,,4.2860000000000005,0.0,0.0,
VIR,1975.0,,,,,,,,,-0.6156428995374771,,4.047,0.0,0.0,
VIR,1976.0,,,,,,,,,-2.32296652916384,,3.818,0.0,0.0,
VIR,1977.0,,,,,,,,,-1.06658979533006,,3.6069999999999998,0.0,0.0,
VIR,1978.0,,,,,,,,,3.45279254079254,,3.42,0.0,0.0,
VIR,1979.0,,,,,,,,,8.871999273206571,,3.261,0.0,0.0,
VIR,1980.0,,,,,,,,,9.843482712467411,,3.138,0.0,0.0,
VIR,1981.0,,,,,,,,,2.95572680169572,,3.053,0.0,0.0,
VIR,1982.0,,,,,,,,,-4.76953339514461,,3.0,0.0,0.0,
VIR,1983.0,,,,,,,,,5.993270237809269,,2.9730000000000003,0.0,0.0,
VIR,1984.0,,,,,,,,,3.5807366737491,,2.967,0.0,0.0,
VIR,1985.0,,,,,,,,,-2.3848525066352595,,2.9730000000000003,0.0,0.0,
VIR,1986.0,,,,,,,,,1.99483753912943,,2.986,0.0,0.0,
VIR,1987.0,,,,,,,,,7.42775545290426,,2.997,0.0,0.0,
VIR,1988.0,,,,,,,,,1.5751318915866102,,2.9989999999999997,0.0,0.0,
VIR,1989.0,,,,,,,,,7.13925744793451,,2.987,0.0,0.0,
VIR,1990.0,,,,,,,,,,,2.9539999999999997,0.0,0.0,
VIR,1991.0,,,,,,,,,,,2.895,0.0,0.0,
VIR,1992.0,,,,,,,,,,,2.813,0.0,0.0,
VIR,1993.0,,,,,,,,,,,2.7119999999999997,0.0,0.0,
VIR,1994.0,,,,,,,,,,,2.5989999999999998,0.0,0.0,
VIR,1995.0,,,,,,,,,,,2.481,0.0,0.0,
VIR,1996.0,,,,,,,,,,,2.367,0.0,0.0,
VIR,1997.0,,,,,,,,,,,2.265,0.0,0.0,
VIR,1998.0,,,,,,,,,,,2.184,0.0,0.0,
VIR,1999.0,,,,,,,,,,,2.128,0.0,0.0,
VIR,2000.0,,,,,,,,,,,2.06,0.0,0.0,
VIR,2001.0,,,,,,,,,,,1.9,0.0,0.0,
VIR,2002.0,,,,,,,,,,,2.19,0.0,0.0,
VIR,2003.0,,,,,,,,,,,2.05,0.0,0.0,
VIR,2004.0,,,,,,,,,,,2.15,0.0,0.0,
VIR,2005.0,,,,,,,,,,,2.23,0.0,0.0,
VIR,2006.0,,,,,,,,,,,2.02,0.0,0.0,
VIR,2007.0,,,,,,,,,,,1.97,0.0,0.0,
VIR,2008.0,,,,,,,,,,,1.91,0.0,0.0,
VIR,2009.0,,,,,,,,,,,1.86,0.0,0.0,
VIR,2010.0,,,,,,,,,,,1.81,0.0,0.0,
VIR,2011.0,,,,,,,,,,,1.8,0.0,0.0,
VIR,2012.0,,,,,,,,,,,1.78,0.0,0.0,
VIR,2013.0,,,,,,,,,,,1.77,0.0,0.0,
VNM,1950.0,,,,,,2.47,,,,,,0.0,0.0,
VNM,1951.0,,,,,,,,,,,,0.0,0.0,
VNM,1952.0,,,,,,,,,,,,0.0,0.0,
VNM,1953.0,,,,,,,,,,,,0.0,0.0,
VNM,1954.0,,,,,,,0.0,,,,,0.0,0.0,
VNM,1955.0,,,,,,2.48,0.0,,,,,0.0,0.0,
VNM,1956.0,,,,,,,0.0,,,,,0.0,0.0,
VNM,1957.0,,,,,,,0.0,,,,,0.0,0.0,
VNM,1958.0,,,,,,,0.0,,,,,0.0,0.0,
VNM,1959.0,,,,,,,0.0,,,,,0.0,0.0,
VNM,1960.0,,,,,,2.88,0.0,,,,6.348,0.0,0.0,
VNM,1961.0,,,,,,,0.0,,,,6.392,0.0,0.0,
VNM,1962.0,,,,,,,0.0,,,,6.425,0.0,0.0,
VNM,1963.0,,,,,,,0.0,,,,6.4479999999999995,0.0,0.0,
VNM,1964.0,,,,,,,0.0,,,,6.4639999999999995,0.0,0.0,
VNM,1965.0,,,,,,3.36,0.0,,,,6.475,0.0,0.0,
VNM,1966.0,,,,,,,0.0,,,,6.485,0.0,0.0,
VNM,1967.0,,,,,,,0.0,,,,6.492999999999999,0.0,0.0,
VNM,1968.0,,,,,,,0.0,,,,6.494,0.0,0.0,
VNM,1969.0,,,,,,,0.0,,,,6.487,0.0,0.0,
VNM,1970.0,,,31358.5078125,697.9729045977658,,3.97,0.0,,,,6.465,0.0,0.0,
VNM,1971.0,,,32564.392578125,708.5686704217554,,,0.0,,,,6.421,0.0,0.0,
VNM,1972.0,,,33220.40625,706.8958001731725,,,0.0,,,,6.35,0.0,0.0,
VNM,1973.0,,,32766.84375,682.4286509601876,,,0.0,,,,6.251,0.0,0.0,
VNM,1974.0,,,33562.72265625,685.1216860156676,,,0.0,,,,6.125,0.0,0.0,
VNM,1975.0,,,34564.28125,692.7302307686404,,4.56,0.0,,,,5.973,0.0,0.0,
VNM,1976.0,,,38378.734375,756.6186228554661,,,0.0,,,,5.8,0.0,0.0,
VNM,1977.0,,,43578.484375,846.3346294148918,,,0.0,,,,5.614,0.0,0.0,
VNM,1978.0,,,44375.046875,849.277927444048,,,0.0,,,,5.422999999999999,0.0,0.0,
VNM,1979.0,,,47356.625,892.2272948238726,,,0.0,,,,5.232,0.0,0.0,
VNM,1980.0,,,45656.71875,845.1324489544779,,5.16,0.0,,,,5.046,0.0,0.0,
VNM,1981.0,,,48302.40625,876.4857280754842,,,0.0,,,,4.865,0.0,0.0,
VNM,1982.0,,,52220.171875,927.2465581322995,,,0.0,,,,4.691,0.0,0.0,
VNM,1983.0,,,55898.1015625,970.1680641987044,,,0.0,,,,4.521,0.0,0.0,
VNM,1984.0,,,60679.56640625,1029.1816362739594,,,0.0,15170363940.0081,,,4.359,0.0,0.0,
VNM,1985.0,,,64025.81640625,1061.6593861431877,,4.64,0.0,15747726095.9151,3.8058556682635496,,4.205,0.0,0.0,
VNM,1986.0,,,66023.9453125,1070.9889814195976,,,0.0,16186976093.1807,2.78929157511523,,4.063,0.0,0.0,0.23218693432337278
VNM,1987.0,,,67943.609375,1078.694033117831,,,0.0,16767031465.9234,3.58346963264538,,3.931,0.0,0.0,0.2079860686406429
VNM,1988.0,,,71252.515625,1107.5516489058703,,,0.0,17628020488.5814,5.135011671015651,,3.806,0.0,0.0,0.1895048703405503
VNM,1989.0,,,74116.9609375,1128.0691136182033,7.84679506661114,,0.0,18926238330.2707,7.36451289315325,,3.6839999999999997,0.0,0.0,0.5790446338859581
VNM,1990.0,,,79055.328125,1178.144010775424,12.3394120336971,4.1,0.0,19891650254.553,5.10091814039046,,3.5580000000000003,0.0,0.0,0.8131570189338839
VNM,1991.0,,,86597.375,1263.5380681125444,8.08791899705253,,0.0,21077360481.677,5.96084393175285,,3.4160000000000004,0.0,0.0,0.669469522002928
VNM,1992.0,35.71,accept,93710.1328125,1338.9530438291677,5.76394168199212,,0.0,22899719072.145,8.64604745955859,,3.255,0.0,0.0,0.7357688620175961
VNM,1993.0,,,98922.8046875,1385.147305196149,7.3286367983280805,,0.0,24748351714.0755,8.07273065711568,,3.074,0.0,0.0,0.662122653050356
VNM,1994.0,,,104480.546875,1435.7765172091786,8.25500993475744,,0.0,26935853808.1158,8.838980952401231,,2.878,0.0,0.0,0.774731953973109
VNM,1995.0,,,113027.484375,1527.2318247632256,8.18770428937438,4.85,0.0,29505663600.6195,9.54048017490108,,2.676,0.0,0.0,0.7472126784778089
VNM,1996.0,,,121644.4296875,1619.3949603146198,8.352571128917969,,0.0,32261497743.2257,9.34001749599132,5.6749999999998995,2.4819999999999998,0.0,0.0,0.9270574763780581
VNM,1997.0,,,130152.8828125,1710.037923800322,8.130781322252961,,0.0,34891482185.1406,8.15208414329487,3.20952606261375,2.309,0.0,0.0,0.943444815889
VNM,1998.0,,,136211.828125,1768.51782323553,7.62374066433026,,0.0,36902786136.4152,5.7644554639503,7.26619804400961,2.166,0.0,0.0,0.9700124870519311
VNM,1999.0,,,141819.46875,1820.7450494312566,6.78523411807162,,0.0,38664372693.9888,4.77358688057245,4.11710235771736,2.057,0.0,0.0,1.027874102288784
VNM,1999.0,,,141819.46875,1820.7450494312566,6.78523411807162,,0.0,38664372693.9888,4.77358688057245,4.11710235771736,2.057,0.0,0.0,1.027874102288784
VNM,2000.0,,,147624.125,1874.4014100914942,5.947470199451961,5.64,0.0,41288646005.984,6.78731640822197,-1.7103372785111202,1.983,0.0,0.0,1.032444284841568
VNM,2000.0,,,147624.125,1874.4014100914942,5.947470199451961,5.64,0.0,41288646005.984,6.78731640822197,-1.7103372785111202,1.983,0.0,0.0,1.032444284841568
VNM,2001.0,,,155668.609375,1954.9069793402148,5.861977917817231,,,43845607803.0265,6.192893311812299,-0.43154451172814795,1.94,0.0,0.0,1.0368835894073358
VNM,2002.0,,,164568.15625,2044.3090503955714,5.7586341746389005,,,46617010183.2294,6.320820987710491,3.8308283816847,1.9180000000000001,0.0,0.0,1.07828651305963
VNM,2003.0,,,173191.0,2128.253447753136,5.851863282296191,,,49833147313.7224,6.8990634917423295,3.21988995312819,1.9069999999999998,0.0,0.0,1.151175102417573
VNM,2004.0,,,189563.1875,2304.3555026855574,5.87883796477143,,,53588777916.0779,7.53641061182057,7.75913129318859,1.902,0.0,0.0,1.22261269185924
VNM,2005.0,,,209970.625,2524.8645265766845,5.4652018980285595,6.42,,57633255739.3984,7.547247727228099,8.28142176621462,1.8969999999999998,0.0,0.0,1.3071484604502621
VNM,2006.0,,,227944.90625,2711.1904104616347,5.53277472411016,,,61654878281.4821,6.97795481183347,7.38578680203059,1.889,0.0,0.0,1.383136218695982
VNM,2007.0,,,245880.25,2892.455410406573,5.55411627975992,,,66050565593.1424,7.129504483963231,8.30378949026979,1.8769999999999998,0.0,0.0,1.546053839965544
VNM,2008.0,,,267042.28125,3106.8800569555688,5.62508392392053,,,69790197498.6321,5.66177120802432,23.1163162871904,1.8619999999999999,0.0,0.0,1.543174796277583
VNM,2009.0,,,283989.96875,3267.964734492134,5.77835533632406,,,73557400854.5029,5.397897542766759,7.054558499091001,1.8430000000000002,0.0,0.0,1.363107385354874
VNM,2010.0,,,310986.03125,3540.0288673294103,5.99273899495233,7.15,,78282167937.7499,6.42323821717497,8.86160036095393,1.82,0.0,0.0,1.522173685761794
VNM,2011.0,,,337671.84375,3802.953632780144,5.91115231191551,,,83167212215.4484,6.24030274887527,18.67747712054,1.794,0.0,0.0,1.62914491663492
