code,year,gini_net_SWIID,infant_mortality,D10/D1,infant_mortality_OECD,OECD_dummy,homicide_rate
KHM,1991.0,,85.5,,,,
KHM,1992.0,,85.7,,,,
KHM,1993.0,,86.2,,,,
KHM,1994.0,0.378268661499,86.9,14.8488080336,,,
KHM,1995.0,0.380387840271,87.6,,,,3.6
KHM,1996.0,0.38250705719,88.2,,,,4.7
KHM,1997.0,0.384626235962,88.2,15.3306476775,,,6.8
KHM,1998.0,0.390393295288,87.1,,,,6.6
KHM,1999.0,0.396160316467,84.5,15.387282279,,,4.8
KHM,2000.0,0.401927375793,80.4,,,,4.6
KHM,2001.0,0.40769443512,74.7,,,,3.2
KHM,2002.0,0.413461494446,68.3,,,,3.3
KHM,2003.0,0.419228515625,62.3,,,,3.9
KHM,2004.0,0.424995574951,57.4,12.1534790242,,,3.9
KHM,2005.0,0.409725112915,53.3,,,,3.4
KHM,2006.0,0.394454650879,49.8,,,,
KHM,2007.0,0.379184188843,46.5,,,,
KHM,2008.0,0.39350933075,43.3,,,,
KHM,2009.0,0.417299194336,40.0,,,,
KHM,2010.0,,36.7,,,,
KHM,2011.0,,33.6,,,,
KHM,2012.0,,30.7,,,,
KHM,2013.0,,28.3,,,,
KHM,2014.0,,26.3,,,,
KHM,2015.0,,24.6,,,,
KIR,1990.0,,69.4,,,,
KIR,1991.0,,67.0,,,,
KIR,1992.0,,65.0,,,,
KIR,1993.0,,63.2,,,,
KIR,1994.0,,61.6,,,,
KIR,1995.0,,60.3,,,,
KIR,1996.0,,58.9,,,,
KIR,1997.0,,57.5,,,,
KIR,1998.0,,56.1,,,,
KIR,1999.0,,54.6,,,,
KIR,2000.0,,53.2,,,,
KIR,2001.0,,51.9,,,,
KIR,2002.0,,50.9,,,,
KIR,2003.0,,50.1,,,,
KIR,2004.0,,49.7,,,,
KIR,2005.0,,49.5,,,,
KIR,2006.0,,49.5,,,,
KIR,2007.0,,49.5,,,,
KIR,2008.0,,49.3,,,,7.3
KIR,2009.0,,48.9,,,,
KIR,2010.0,,48.3,,,,
KIR,2011.0,,47.5,,,,
KIR,2012.0,,46.6,,,,
KIR,2013.0,,45.6,,,,
KIR,2014.0,,44.6,,,,
KIR,2015.0,,43.6,,,,
KNA,1990.0,,23.1,,,,
KNA,1991.0,,22.0,,,,
KNA,1992.0,,21.0,,,,
KNA,1993.0,,20.1,,,,
KNA,1994.0,,19.3,,,,
KNA,1995.0,,18.5,,,,9.3
KNA,1996.0,,17.8,,,,9.2
KNA,1997.0,,17.0,,,,15.8
KNA,1998.0,,16.3,,,,17.8
KNA,1999.0,,15.6,,,,13.2
KNA,2000.0,,15.0,,,,6.5
KNA,2001.0,,14.3,,,,12.8
KNA,2002.0,,13.7,,,,10.6
KNA,2003.0,,13.1,,,,20.9
KNA,2004.0,,12.6,,,,22.7
KNA,2005.0,,12.2,,,,16.3
KNA,2006.0,,11.7,,,,34.1
KNA,2007.0,,11.2,,,,31.7
KNA,2008.0,,10.8,,,,45.0
KNA,2009.0,,10.4,,,,52.2
KNA,2010.0,,10.0,,,,38.2
KNA,2011.0,,9.6,,,,
KNA,2012.0,,9.3,,,,
KNA,2013.0,,9.0,,,,
KNA,2014.0,,8.7,,,,
KNA,2015.0,,8.4,,,,
KOR,1953.0,,,,,,
KOR,1961.0,,,,,,
KOR,1963.0,0.298316631317,,,,,
KOR,1964.0,0.282206897736,,,,,
KOR,1965.0,0.278333053589,,53.0240800866,,,
KOR,1966.0,0.253883266449,,9.15173022463,,,
KOR,1967.0,0.271873321533,,,,,
KOR,1968.0,0.279821014404,,6.72222222222,,,
KOR,1969.0,0.276657238007,,6.76470588235,,,
KOR,1970.0,0.30119354248,,9.59621947778,45.0,1.0,
KOR,1971.0,0.329210166931,,8.30920769562,,,
KOR,1972.0,0.315632667542,,13.7663551402,,,
KOR,1973.0,0.339182434082,,,,,
KOR,1974.0,0.32975528717,,,,,
KOR,1975.0,0.336268997192,,,,,
KOR,1976.0,0.346557426453,,14.9514301384,,,
KOR,1977.0,0.334099082947,,,,,
KOR,1978.0,0.336942253113,,,,,
KOR,1979.0,0.33805557251,,,,,
KOR,1980.0,0.340480422974,,8.89873417722,,,
KOR,1981.0,0.359725570679,,,17.0,1.0,
KOR,1982.0,0.35751499176,,11.7269952908,,,
KOR,1983.0,0.321685447693,,,,,
KOR,1984.0,0.326610832214,,8.303125,16.0,1.0,
KOR,1985.0,0.319457988739,,,13.0,1.0,
KOR,1986.0,0.333319168091,,,,,
KOR,1987.0,0.342667236328,,,13.0,1.0,
KOR,1988.0,0.310186023712,,6.98333333333,,,
KOR,1989.0,0.318482189178,,,12.0,1.0,
KOR,1990.0,0.312447795868,6.1,,,,
KOR,1991.0,0.321840362549,5.8,,10.0,1.0,
KOR,1992.0,0.320971260071,5.5,15.4967426146,,,
KOR,1993.0,0.316431732178,5.2,11.6290755994,9.9,1.0,
KOR,1994.0,0.306617927551,5.0,,,,
KOR,1995.0,0.30125705719,4.7,15.7783717501,,,
KOR,1996.0,0.294544448853,4.5,13.2723005739,7.7,1.0,
KOR,1997.0,0.316088085175,4.5,10.9673350615,,,
KOR,1998.0,0.315657844543,4.7,17.5364447967,,,
KOR,1999.0,0.313579921722,4.9,,6.2,1.0,
KOR,2000.0,0.303248672485,5.2,,,,2.0
KOR,2001.0,0.300172119141,5.5,,,,2.3
KOR,2002.0,0.299498405457,5.6,,5.3,1.0,2.1
KOR,2003.0,0.313318881989,5.4,,,,2.1
KOR,2004.0,0.313628940582,5.2,,,,2.3
KOR,2005.0,0.310649318695,4.8,,4.7,1.0,2.3
KOR,2006.0,0.309188919067,4.5,,4.1,1.0,2.3
KOR,2007.0,0.312023143768,4.1,,3.5,1.0,2.3
KOR,2008.0,0.315429840088,3.9,,3.4,1.0,2.3
KOR,2009.0,0.312835559845,3.7,,3.2,1.0,2.9
KOR,2010.0,0.313907165527,3.5,,3.2,1.0,2.6
KOR,2011.0,0.312838401794,3.4,,3.0,1.0,
KOR,2012.0,0.310807361603,3.3,,2.9,1.0,
KOR,2013.0,0.302984218597,3.2,,3.0,1.0,
KOR,2014.0,,3.0,,,,
KOR,2015.0,,2.9,,,,
KWT,1990.0,,15.3,,,,
KWT,1991.0,,15.3,,,,
KWT,1992.0,,14.0,,,,
KWT,1993.0,,13.5,,,,
KWT,1994.0,,13.1,,,,
KWT,1995.0,,12.7,,,,
KWT,1996.0,,12.3,,,,
KWT,1997.0,,11.9,,,,
KWT,1998.0,,11.5,,,,
KWT,1999.0,,11.1,,,,
KWT,2000.0,,10.9,,,,
KWT,2001.0,,10.7,,,,
KWT,2002.0,,10.6,,,,
KWT,2003.0,,10.4,,,,
KWT,2004.0,,10.3,,,,4.5
KWT,2005.0,,10.1,,,,2.9
KWT,2006.0,,10.0,,,,1.8
KWT,2007.0,,9.8,,,,3.1
KWT,2008.0,,9.7,,,,2.2
KWT,2009.0,,9.5,,,,2.2
KWT,2010.0,,9.2,,,,
KWT,2011.0,,8.9,,,,
KWT,2012.0,,8.5,,,,
KWT,2013.0,,8.1,,,,
KWT,2014.0,,7.7,,,,
KWT,2015.0,,7.3,,,,
LAO,1990.0,,111.1,,,,
LAO,1991.0,,108.6,,,,
LAO,1992.0,0.316785182953,105.9,6.28571428571,,,
LAO,1993.0,0.323790283203,103.1,,,,
LAO,1994.0,0.33079536438,100.2,,,,
LAO,1995.0,0.337800483704,97.4,,,,
LAO,1996.0,0.344805603027,94.4,,,,
LAO,1997.0,0.351810684204,91.5,9.5625,,,
LAO,1998.0,0.348575325012,88.7,,,,
LAO,1999.0,0.345340003967,86.0,,,,
LAO,2000.0,0.342104644775,83.2,,,,
LAO,2001.0,0.33886932373,80.5,,,,
LAO,2002.0,0.335633964539,77.8,8.31400180316,,,
LAO,2003.0,0.33611114502,75.2,,,,
LAO,2004.0,0.3365883255,72.7,,,,
LAO,2005.0,0.337065544128,70.2,,,,
LAO,2006.0,0.337542724609,67.8,,,,
LAO,2007.0,0.33801990509,65.5,,,,
LAO,2008.0,0.390631332397,63.2,,,,4.6
LAO,2009.0,,61.0,,,,
LAO,2010.0,,59.0,,,,
LAO,2011.0,,57.1,,,,
LAO,2012.0,,55.4,,,,
LAO,2013.0,,53.7,,,,
LAO,2014.0,,52.3,,,,
LAO,2015.0,,50.7,,,,
LBN,1960.0,0.563283462524,,,,,
LBN,1990.0,,26.9,,,,
LBN,1991.0,,25.8,,,,
LBN,1992.0,,24.7,,,,
LBN,1993.0,,23.7,,,,
LBN,1994.0,,22.7,,,,
LBN,1995.0,,21.8,,,,
LBN,1996.0,,20.8,,,,
LBN,1997.0,0.421003227234,19.9,,,,
LBN,1998.0,0.424323539734,19.0,,,,
LBN,1999.0,0.427643890381,18.1,,,,
LBN,2000.0,0.430964202881,17.1,,,,
LBN,2001.0,0.434284515381,16.1,,,,
LBN,2002.0,0.437604827881,15.1,,,,
LBN,2003.0,0.440925140381,14.1,,,,
LBN,2004.0,0.444245491028,13.1,,,,3.1
LBN,2005.0,0.447565803528,12.1,,,,3.8
LBN,2006.0,,11.2,,,,2.1
LBN,2007.0,,10.4,,,,2.6
LBN,2008.0,,9.7,,,,6.0
LBN,2009.0,,9.2,,,,1.9
LBN,2010.0,,8.7,,,,2.2
LBN,2011.0,,8.3,,,,
LBN,2012.0,,7.9,,,,
LBN,2013.0,,7.6,,,,
LBN,2014.0,,7.3,,,,
LBN,2015.0,,7.1,,,,
LBR,1974.0,,,,,,
LBR,1990.0,,170.1,,,,
LBR,1991.0,,171.2,,,,
LBR,1992.0,,170.3,,,,
LBR,1993.0,,167.8,,,,
LBR,1994.0,,163.7,,,,
LBR,1995.0,,158.3,,,,
LBR,1996.0,,151.9,,,,
LBR,1997.0,,145.2,,,,
LBR,1998.0,,138.1,,,,
LBR,1999.0,,130.6,,,,
LBR,2000.0,,123.0,,,,
LBR,2001.0,,115.6,,,,
LBR,2002.0,,108.2,,,,
LBR,2003.0,,101.0,,,,
LBR,2004.0,,94.0,,,,
LBR,2005.0,,87.6,,,,
LBR,2006.0,,81.9,,,,
LBR,2007.0,0.4951404953,76.9,,,,
LBR,2008.0,,72.5,,,,10.1
LBR,2009.0,,68.6,,,,
LBR,2010.0,,65.2,,,,
LBR,2011.0,,62.1,,,,
LBR,2012.0,,59.4,,,,
LBR,2013.0,,56.9,,,,
LBR,2014.0,,54.7,,,,
LBR,2015.0,,52.8,,,,
LBY,1990.0,,35.5,,,,
LBY,1991.0,,33.8,,,,
LBY,1992.0,,32.2,,,,
LBY,1993.0,,30.8,,,,
LBY,1994.0,,29.6,,,,
LBY,1995.0,,28.4,,,,
LBY,1996.0,,27.4,,,,
LBY,1997.0,,26.5,,,,
LBY,1998.0,,25.7,,,,
LBY,1999.0,,24.9,,,,
LBY,2000.0,,24.2,,,,
LBY,2001.0,,23.4,,,,
LBY,2002.0,,22.7,,,,
LBY,2003.0,,21.9,,,,
LBY,2004.0,,20.9,,,,
LBY,2005.0,,19.8,,,,
LBY,2006.0,,18.6,,,,
LBY,2007.0,,17.3,,,,
LBY,2008.0,,16.1,,,,2.9
LBY,2009.0,,15.1,,,,
LBY,2010.0,,14.3,,,,
LBY,2011.0,,13.9,,,,
LBY,2012.0,,12.9,,,,
LBY,2013.0,,12.4,,,,
LBY,2014.0,,11.9,,,,
LBY,2015.0,,11.4,,,,
LCA,1990.0,,18.7,,,,
LCA,1991.0,,18.3,,,,
LCA,1992.0,,18.0,,,,
LCA,1993.0,,17.7,,,,
LCA,1994.0,,17.3,,,,
LCA,1995.0,0.505047149658,16.9,,,,
LCA,1996.0,0.494715156555,16.5,,,,
LCA,1997.0,0.484383163452,16.1,,,,
LCA,1998.0,0.474051170349,15.8,,,,
LCA,1999.0,0.463719177246,15.5,,,,
LCA,2000.0,0.453387184143,15.2,,,,14.6
LCA,2001.0,0.443055229187,15.1,,,,21.4
LCA,2002.0,0.432723236084,14.9,,,,26.2
LCA,2003.0,0.422391242981,14.9,,,,22.2
LCA,2004.0,0.412059249878,14.9,,,,22.6
LCA,2005.0,0.401727256775,14.8,,,,24.8
LCA,2006.0,0.391395263672,14.8,,,,25.7
LCA,2007.0,,14.6,,,,17.2
LCA,2008.0,,14.5,,,,22.9
LCA,2009.0,,14.3,,,,22.6
LCA,2010.0,,14.1,,,,25.2
LCA,2011.0,,13.9,,,,
LCA,2012.0,,13.6,,,,
LCA,2013.0,,13.3,,,,
LCA,2014.0,,13.0,,,,
LCA,2015.0,,12.7,,,,
LIE,1996.0,,,,,,0.0
LIE,1997.0,,,,,,0.0
LIE,1998.0,,,,,,0.0
LIE,1999.0,,,,,,3.1
LIE,2000.0,,,,,,0.0
LIE,2001.0,,,,,,0.0
LIE,2002.0,,,,,,0.0
LIE,2003.0,,,,,,0.0
LIE,2004.0,,,,,,2.9
LIE,2005.0,,,,,,0.0
LIE,2006.0,,,,,,0.0
LIE,2007.0,,,,,,0.0
LIE,2008.0,,,,,,2.8
LIE,2009.0,,,,,,2.8
LKA,1953.0,,,24.1842105263,,,
LKA,1963.0,0.422376747131,,26.9926666667,,,
LKA,1970.0,0.320068473816,,8.14453446096,,,
LKA,1973.0,0.349750671387,,14.5377165623,,,
LKA,1979.0,0.389152946472,,16.9056603774,,,
LKA,1980.0,0.370493202209,,,,,
LKA,1981.0,0.370770225525,,,,,
LKA,1982.0,0.410328445435,,17.1055045872,,,
LKA,1983.0,0.394152870178,,,,,
LKA,1984.0,0.391173782349,,,,,
LKA,1985.0,0.370423965454,,,,,
LKA,1986.0,0.370612716675,,8.2783665401,,,
LKA,1987.0,0.384931488037,,,,,
LKA,1988.0,0.349020423889,,,,,
LKA,1989.0,0.346205940247,,,,,
LKA,1990.0,0.328716506958,18.1,,,,
LKA,1991.0,0.342426185608,18.1,10.8996151491,,,
LKA,1992.0,0.357520713806,18.2,,,,
LKA,1993.0,0.372615280151,18.0,,,,
LKA,1994.0,0.38770980835,17.7,,,,
LKA,1995.0,0.402804336548,17.2,,,,
LKA,1996.0,0.421992797852,16.7,12.739892994,,,
LKA,1997.0,0.366521606445,16.0,,,,
LKA,1998.0,0.346928482056,15.3,,,,
LKA,1999.0,0.338462753296,14.6,,,,
LKA,2000.0,0.352000389099,14.0,35.618747369,,,
LKA,2001.0,0.367054176331,13.6,,,,
LKA,2002.0,0.409905776978,13.2,16.5268210044,,,
LKA,2003.0,0.407057533264,13.0,,,,
LKA,2004.0,0.404209251404,15.3,,,,
LKA,2005.0,0.40136100769,12.1,,,,6.2
LKA,2006.0,0.430259819031,11.4,,,,10.2
LKA,2007.0,0.427883987427,10.7,,,,8.2
LKA,2008.0,0.41730052948,10.2,,,,7.3
LKA,2009.0,0.400208358765,9.7,,,,4.6
LKA,2010.0,0.399416656494,9.4,,,,3.6
LKA,2011.0,0.401512069702,9.1,,,,
LKA,2012.0,0.40360748291,8.9,,,,
LKA,2013.0,0.40140750885,8.7,,,,
LKA,2014.0,,8.6,,,,
LKA,2015.0,,8.4,,,,
LSO,1986.0,0.568663368225,,41.8942307692,,,
LSO,1987.0,0.560595283508,,130.131273447,,,
LSO,1988.0,0.570013656616,,,,,
LSO,1989.0,0.579432029724,,,,,
LSO,1990.0,0.588850402832,70.8,,,,
LSO,1991.0,0.59826877594,70.6,,,,
LSO,1992.0,0.607687149048,71.1,,,,
LSO,1993.0,0.617105522156,72.3,43.6831683168,,,
LSO,1994.0,0.618643074036,74.3,,,,
LSO,1995.0,0.620180625916,76.6,195.276477327,,,
LSO,1996.0,0.610353012085,78.8,,,,
LSO,1997.0,0.600525398254,80.5,,,,
LSO,1998.0,0.590697784424,81.8,,,,
LSO,1999.0,0.580870170593,83.0,,,,
LSO,2000.0,0.548058700562,84.1,,,,
LSO,2001.0,0.51524723053,85.2,,,,
LSO,2002.0,0.482435760498,86.3,,,,
LSO,2003.0,0.529325256348,87.3,,,,
LSO,2004.0,,87.9,,,,
LSO,2005.0,,88.1,,,,
LSO,2006.0,,87.5,,,,
LSO,2007.0,,84.3,,,,
LSO,2008.0,,84.5,,,,33.0
LSO,2009.0,,78.8,,,,33.5
LSO,2010.0,,75.2,,,,35.2
LSO,2011.0,,71.9,,,,
LSO,2012.0,,72.3,,,,
LSO,2013.0,,71.9,,,,
LSO,2014.0,,70.5,,,,
LSO,2015.0,,69.2,,,,
LTU,1960.0,,,,38.0,1.0,
LTU,1961.0,,,,35.4,1.0,
LTU,1962.0,,,,36.3,1.0,
LTU,1963.0,,,,35.1,1.0,
LTU,1964.0,,,,29.9,1.0,
LTU,1965.0,,,,24.7,1.0,
LTU,1966.0,,,,23.3,1.0,
LTU,1967.0,,,,20.5,1.0,
LTU,1968.0,,,,19.9,1.0,
LTU,1969.0,,,,20.7,1.0,
LTU,1970.0,,,,19.3,1.0,
LTU,1971.0,,,,14.8,1.0,
LTU,1972.0,,,,17.4,1.0,
LTU,1973.0,,,,18.1,1.0,
LTU,1974.0,,,,19.4,1.0,
LTU,1975.0,,,,19.6,1.0,
LTU,1976.0,,,,18.2,1.0,
LTU,1977.0,,,,17.2,1.0,
LTU,1978.0,,,,18.2,1.0,
LTU,1979.0,,,,16.8,1.0,
LTU,1980.0,,,,14.5,1.0,
LTU,1981.0,0.196707382202,,,16.5,1.0,
LTU,1982.0,,,,15.0,1.0,
LTU,1983.0,,,,13.9,1.0,
LTU,1984.0,,,,13.4,1.0,
LTU,1985.0,,,,14.2,1.0,
LTU,1986.0,0.185649604797,,,11.6,1.0,
LTU,1987.0,0.199401664734,,,12.3,1.0,
LTU,1988.0,0.21315372467,,4.13071895425,11.6,1.0,
LTU,1989.0,0.231572093964,,,10.7,1.0,
LTU,1990.0,0.218302001953,13.4,,10.2,1.0,
LTU,1991.0,0.257221565247,14.9,,14.4,1.0,
LTU,1992.0,0.29614112854,16.1,,16.3,1.0,
LTU,1993.0,0.320132141113,16.0,8.23529411765,15.7,1.0,
LTU,1994.0,0.31104057312,14.9,11.9369747899,14.2,1.0,
LTU,1995.0,0.331123199463,13.5,,12.5,1.0,13.8
LTU,1996.0,0.321543045044,12.0,10.8545743002,10.1,1.0,11.2
LTU,1997.0,0.315520496368,11.0,10.4488704575,10.3,1.0,10.9
LTU,1998.0,0.321324386597,10.4,9.83103816878,9.3,1.0,8.8
LTU,1999.0,0.322785758972,10.0,11.5759015334,8.7,1.0,8.8
LTU,2000.0,0.323997535706,9.6,13.2580645161,8.6,1.0,10.6
LTU,2001.0,0.332187232971,9.2,13.3423457255,8.0,1.0,10.1
LTU,2002.0,0.329386749268,8.9,13.7239697008,8.1,1.0,8.5
LTU,2003.0,0.334903182983,8.7,11.1906098741,6.9,1.0,10.0
LTU,2004.0,0.348930397034,8.4,,8.1,1.0,10.0
LTU,2005.0,0.348261909485,8.1,12.3636364423,7.1,1.0,10.9
LTU,2006.0,0.351211013794,7.7,11.5217393694,7.2,1.0,8.5
LTU,2007.0,0.353149299622,7.2,10.2800003052,6.3,1.0,8.2
LTU,2008.0,0.357643432617,6.7,10.0000003669,5.5,1.0,8.9
LTU,2009.0,0.351809463501,6.1,11.2916663768,5.6,1.0,7.5
LTU,2010.0,0.341799163818,5.6,14.4210526114,5.0,1.0,6.6
LTU,2011.0,0.359531364441,5.0,10.5217396803,4.8,1.0,
LTU,2012.0,0.330683784485,4.5,,3.9,1.0,
LTU,2013.0,0.341593017578,4.0,,3.7,1.0,
LTU,2014.0,,3.6,,,,
LTU,2015.0,,3.3,,,,
LUX,1960.0,,,,31.5,1.0,
LUX,1961.0,,,,26.2,1.0,
LUX,1962.0,,,,31.1,1.0,
LUX,1963.0,0.273391990662,,,28.6,1.0,
LUX,1964.0,,,,29.8,1.0,
LUX,1965.0,,,,24.0,1.0,
LUX,1966.0,,,,26.8,1.0,
LUX,1967.0,,,,20.4,1.0,
LUX,1968.0,,,,17.0,1.0,
LUX,1969.0,,,,17.5,1.0,
LUX,1970.0,0.250620365143,,,24.9,1.0,
LUX,1971.0,0.249143543243,,,22.5,1.0,
LUX,1972.0,0.25314868927,,,14.0,1.0,
LUX,1973.0,0.253430976868,,,15.3,1.0,
LUX,1974.0,0.259571018219,,,13.5,1.0,
LUX,1975.0,,,,14.8,1.0,
LUX,1976.0,,,,17.9,1.0,
LUX,1977.0,,,,10.6,1.0,
LUX,1978.0,,,,10.6,1.0,
LUX,1979.0,,,,13.0,1.0,
LUX,1980.0,0.253393669128,,,11.5,1.0,
LUX,1981.0,0.254167861938,,,13.8,1.0,
LUX,1982.0,0.252484931946,,,12.1,1.0,
LUX,1983.0,0.247483997345,,,11.2,1.0,
LUX,1984.0,0.246250610352,,,11.7,1.0,
LUX,1985.0,0.232953910828,,5.29740135074,9.0,1.0,
LUX,1986.0,0.241087188721,,,7.9,1.0,
LUX,1987.0,0.248186244965,,,9.4,1.0,
LUX,1988.0,0.242158908844,,,8.5,1.0,
LUX,1989.0,0.246036262512,,,9.9,1.0,
LUX,1990.0,0.239445571899,7.3,,7.3,1.0,
LUX,1991.0,0.243543796539,6.8,5.11582246448,9.2,1.0,
LUX,1992.0,0.243779029846,6.3,,8.5,1.0,
LUX,1993.0,0.247690505981,6.0,,6.0,1.0,
LUX,1994.0,0.240047054291,5.6,5.32632310975,5.3,1.0,
LUX,1995.0,0.255051059723,5.2,5.75,5.5,1.0,
LUX,1996.0,0.257766609192,4.9,5.5,4.9,1.0,
LUX,1997.0,0.25304857254,4.6,6.32462946253,4.2,1.0,
LUX,1998.0,0.262798194885,4.4,5.25,5.0,1.0,
LUX,1999.0,0.261060295105,4.1,5.5,4.7,1.0,
LUX,2000.0,0.261603603363,3.9,6.49770143318,5.1,1.0,
LUX,2001.0,0.267975006104,3.7,5.5,5.9,1.0,
LUX,2002.0,0.262619972229,3.4,,5.1,1.0,
LUX,2003.0,0.276633014679,3.3,6.36111117371,4.9,1.0,
LUX,2004.0,0.266592216492,3.0,6.68855174338,3.9,1.0,
LUX,2005.0,0.274283561707,2.8,5.83783786569,2.6,1.0,
LUX,2006.0,0.275144882202,2.6,6.73529381646,2.5,1.0,1.5
LUX,2007.0,0.277046546936,2.4,5.86842092553,1.8,1.0,1.5
LUX,2008.0,0.275439357758,2.2,6.24324326586,1.8,1.0,2.5
LUX,2009.0,0.269570331573,2.0,6.63888895885,2.5,1.0,
LUX,2010.0,0.275239162445,1.9,6.19444439668,3.4,1.0,
LUX,2011.0,0.276633148193,1.8,5.86486499544,4.3,1.0,
LUX,2012.0,0.282407569885,1.6,,2.5,1.0,
LUX,2013.0,,1.6,,3.9,1.0,
LUX,2014.0,,1.6,,,,
LUX,2015.0,,1.5,,,,
LVA,1960.0,,,,27.0,1.0,
LVA,1961.0,,,,24.1,1.0,
LVA,1962.0,,,,24.2,1.0,
LVA,1963.0,,,,25.9,1.0,
LVA,1964.0,,,,22.0,1.0,
LVA,1965.0,,,,18.9,1.0,
LVA,1966.0,,,,17.0,1.0,
LVA,1967.0,,,,17.3,1.0,
LVA,1968.0,,,,18.9,1.0,
LVA,1969.0,,,,17.7,1.0,
LVA,1970.0,,,,17.7,1.0,
LVA,1971.0,,,,15.9,1.0,
LVA,1972.0,,,,16.0,1.0,
LVA,1973.0,,,,15.8,1.0,
LVA,1974.0,,,,18.4,1.0,
LVA,1975.0,,,,20.3,1.0,
LVA,1976.0,,,,20.1,1.0,
LVA,1977.0,,,,18.3,1.0,
LVA,1978.0,,,,18.1,1.0,
LVA,1979.0,,,,18.3,1.0,
LVA,1980.0,,,,15.3,1.0,
LVA,1981.0,0.241941223145,,,16.0,1.0,
LVA,1982.0,,,,13.9,1.0,
LVA,1983.0,,,,15.9,1.0,
LVA,1984.0,,,,12.9,1.0,
LVA,1985.0,,,,13.0,1.0,
LVA,1986.0,0.235327548981,,,12.8,1.0,
LVA,1987.0,0.231203765869,,,11.3,1.0,
LVA,1988.0,0.227079982758,,4.19955156951,11.0,1.0,
LVA,1989.0,0.21305185318,,,11.3,1.0,
LVA,1990.0,0.21197479248,16.6,,13.7,1.0,
LVA,1991.0,0.23422706604,18.0,,15.7,1.0,
LVA,1992.0,0.242016239166,19.1,,17.6,1.0,
LVA,1993.0,0.260384902954,19.6,5.18823529412,16.2,1.0,
LVA,1994.0,0.269575309753,19.9,,15.7,1.0,
LVA,1995.0,0.297490520477,19.7,7.33229792951,18.8,1.0,14.0
LVA,1996.0,0.316998691559,19.1,6.98913763216,15.9,1.0,11.7
LVA,1997.0,0.310191764832,18.1,9.87204724412,15.3,1.0,11.0
LVA,1998.0,0.313201885223,16.9,10.9675837648,15.0,1.0,11.2
LVA,1999.0,0.322676620483,15.7,10.4449732303,11.3,1.0,10.4
LVA,2000.0,0.333173713684,14.5,16.9290322583,10.3,1.0,9.6
LVA,2001.0,0.331203918457,13.6,,11.0,1.0,10.1
LVA,2002.0,0.336421089172,12.8,9.77897798093,9.8,1.0,9.3
LVA,2003.0,0.347264595032,12.2,11.5008561644,9.4,1.0,9.2
LVA,2004.0,0.357535438538,11.4,,9.3,1.0,8.7
LVA,2005.0,0.350408554077,10.7,13.1428579216,7.7,1.0,5.5
LVA,2006.0,0.345314826965,10.1,15.6315795447,7.4,1.0,5.6
LVA,2007.0,0.361336669922,9.6,10.9583325799,8.5,1.0,4.1
LVA,2008.0,0.352485809326,9.1,12.7272724513,6.6,1.0,4.4
LVA,2009.0,0.35453037262,8.6,13.1428579216,7.6,1.0,4.8
LVA,2010.0,0.337183380127,8.2,13.25,5.6,1.0,3.1
LVA,2011.0,0.36066318512,7.8,12.5238097295,6.6,1.0,
LVA,2012.0,0.362117805481,7.6,11.8260875335,6.3,1.0,
LVA,2013.0,0.348085975647,7.4,,4.4,1.0,
LVA,2014.0,,7.2,,,,
LVA,2015.0,,6.9,,,,
MAC,1998.0,,,,,,6.1
MAC,1999.0,,,,,,9.7
MAC,2000.0,,,,,,5.1
MAC,2003.0,,,,,,2.8
MAC,2004.0,,,,,,2.1
MAC,2005.0,,,,,,1.5
MAC,2006.0,,,,,,2.2
MAC,2007.0,,,,,,2.2
MAC,2008.0,,,,,,1.5
MAC,2009.0,,,,,,1.9
MAC,2010.0,,,,,,0.7
MAR,1955.0,,,,,,
MAR,1960.0,0.433919029236,,,,,
MAR,1965.0,0.473921356201,,,,,
MAR,1969.0,0.483747711182,,,,,
MAR,1970.0,0.511462364197,,,,,
MAR,1975.0,0.508929824829,,,,,
MAR,1976.0,0.451306304932,,,,,
MAR,1977.0,0.457065696716,,,,,
MAR,1978.0,0.441600532532,,,,,
MAR,1979.0,0.450819129944,,,,,
MAR,1980.0,0.490508155823,,16.88,,,
MAR,1981.0,0.466521453857,,,,,
MAR,1984.0,0.398069763184,,,,,
MAR,1985.0,0.431287345886,,11.0143023237,,,
MAR,1986.0,0.416662139893,,,,,
MAR,1987.0,0.402036972046,,,,,
MAR,1988.0,0.387411766052,,,,,
MAR,1989.0,0.372786560059,,,,,
MAR,1990.0,0.375575904846,63.1,,,,
MAR,1991.0,0.382078056335,60.8,9.61268659845,,,
MAR,1992.0,0.384343795776,58.5,,,,
MAR,1993.0,0.38660949707,56.2,,,,
MAR,1994.0,0.388875236511,54.1,,,,
MAR,1995.0,0.391140975952,51.8,13.4365990307,,,
MAR,1996.0,0.393406715393,49.7,,,,
MAR,1997.0,0.395672416687,47.7,,,,
MAR,1998.0,0.397938156128,45.8,,,,
MAR,1999.0,0.41026473999,43.9,11.8846153846,,,1.9
MAR,2000.0,0.401808853149,42.2,,,,1.6
MAR,2001.0,0.416168823242,40.5,,,,1.9
MAR,2002.0,0.360178031921,38.9,,,,1.6
MAR,2003.0,0.375477371216,37.4,,,,1.7
MAR,2004.0,0.375503387451,35.9,,,,1.6
MAR,2005.0,0.418190917969,34.5,,,,1.5
MAR,2006.0,0.420419845581,33.2,,,,1.6
MAR,2007.0,0.422648735046,31.9,,,,1.7
